a_alias	b_alias
P61289-2	P51116
P63279	P12757
P05556-2	Q12929
P04626	Q8TEW6
Q9UJU2	P35222
L7RRS6	O15519
P36544	O43306-2
Q9HC52	Q13432
Q04724	Q13761
Q04206	O14920
Q9Y266	P53350
Q658W2	P49023
P07814	P41252
O00194	Q96C24
Q14194	Q9NQC3
P18206	Q96AG4
G4XH65	P48552
P09012	XP_005259655
A4D2P1	P46940
P08865	P45973
Q13137	Q8TBB1
O60674	P19235
Q08211	NM_000937
P30679	Q99614
Q8TAP6	XP_005262835
Q9H269	Q96AX1
A8MU28	Q13625-2
P17948-8	P35968
Q15080	P14598
Q99613	Q9NRX3
Q13153	P53667-3
P51955	P41236
P68371	P18206
Q16778	Q9BZK7
Q9Y3L3	L7RT18
A8MTK3	P54274-2
P78524	P00519
Q8TAI7	D3DPA4
Q9UKT4-2	Q9UM11
NP_001161086	XP_005266460
C6EMX8	B1AHB0
Q96C36	P12757-5
Q8N715	P43364
P49795	P36897-3
Q15796	O95295
O43261	Q9Y3C7
P53597	Q96I99
P14867	P05129
Q8IW76	O15111
P36897-3	Q96F10
P84022	Q7LFL8
O60269	P62258
P14859	Q9Y618
P17693	Q03518
Q8N131	P43364
Q9Y535	O75575-3
P43405	A8K379
Q15654	Q96I34
P28749	Q9BUH8
A4D2P1	P52306
P11388	O14980
P62942	Q15413
P05067	B0LPF3
Q9UNM6	O14818
Q96G27	NP_001257384
P28482	P05787
P15498	P60953
Q9NPD3	Q15024
Q9C0K7-2	P98170
NP_001207701	Q9H2S9
Q9UNE2	P20337
Q86U06	Q9P2H0
Q9Y296	O95084
Q5TEH5	P60903
K7PPA8	NM_002111
Q9P2D0	Q06187
P43694	P52952
Q15464	P11362-3
A7UKX8	P06748-3
P46109	P04626
P51681	Q99616
XP_005271593	P07900-2
B0YJ76	P10809
Q9Y4K4	L7RT18
Q9NZN5	O43157
P60709	P15153
P04626-3	P29353-2
O43167	Q99750
Q13596-3	P48357-5
P48736	P07948-2
O15105	P36897
P12004	P18858
O43929	P24385
A4D2P1	P15498
A4D2F2	O75943-4
Q8WV28-2	P62993-2
O60269	P31947
P21810	P05067-10
Q13077	B3KQZ9
Q15633-2	P35240-9
XP_005273185	Q13137
Q01780-2	O94842
XP_005255362	E9KL35
Q01105-2	NP_006135
P16220-3	XP_005255181
P17542	P25800
P17980	Q9Y4K3
Q09472	XP_005259683
P08246	P07996
Q8N3C0	P12757-3
Q9BUZ4	Q9Y5V3
P50148	P42336
Q9P209	Q6ZU52
Q14677	Q00610
Q01844	Q15011
Q15637	O75400
O43809	XP_005274357
P60981-2	XP_005266460
Q92608	A4D2P1
Q8TE76-3	P12757-3
P48307	P12757-5
NP_056468	Q8N6Y0
Q15118	Q15119
P05452	P00750
Q53GE1	P62826
O43896	P61981
P31151	E7DVW5
O14929	B2R4R0
NP_000561	P01857
O43852	P02743
P78352-3	NP_573573
Q03135	P24530-2
P08670	Q9UGL9
P27487	P00813
P04271	P04637-8
P50453	P32456
Q9Y6Q9-5	F1D8N3
G5E9M8	Q01094
Q9UP38	P56704
P40692	NM_000535
P61225	Q59EK9
Q9Y4H2	XP_005259611
Q13976	P16066
A8K287	P63027
Q99547	O95453
Q13164	Q13163
B3KT61	Q9NVV9-2
P49674	A2I2P0
O76061	Q9NR50
Q15596	G4XH65
P19438	XP_005273549
L7RT18	P54753
Q9UP38	P78352-3
P12004	A8K860
Q86UK7	Q16643
Q99558	P00533
P16410	P42081
F1D8N5	Q9UQ80
P00533	P27986
Q9Y2I6	NP_001180395
Q01844	Q13601
P01127-2	Q07954
Q14318	P10415
O75674	Q92879
Q13393	P60953
P01106-2	P61244
Q9HCS7	NM_000937
P27986	O60674
Q9UM19	Q99576
Q9H8W4	Q9UI14
Q14573	Q9Y210
P43364	Q9Y6M9
Q7Z4T4	O75909
Q14919	Q01658
Q96KM6	P55268
Q14191	P43351
B4DQA3	P08670
O00230	P35346
P84022-4	P21980-2
P49023	P30101
P04637-8	O43261
A4QPA9	Q13322-2
Q13232	P15531
P29350-3	Q9NWQ8
Q93038	Q15628
B2R6Q4	XP_005255181
O43927	XP_005262313
Q9Y230	Q13547
O95163	P48643
Q9UFN0	Q16891
G3XAG3	Q9NXV6
Q16819	P25391
Q9NRM6	Q9UHF5
D3DQW7	NM_014977
Q14181	P30533
B2R5T5	P62993-2
Q16649	P53567
P56279	P31751
Q9UFG7	NP_036232
B4DJ51	Q86V90
Q05516	P29590
Q15172-2	P10415
L7RTI5	P28482
NP_001193971	Q9Y6Q9-5
P17544	P25490
P35869	P07900-2
P21860	O43374-2
Q12933	Q9UI26-2
Q9UJ83	Q96E35
Q9Y6A5	Q99996-6
O00459	P36897
Q93063	Q7Z7M9
P67809	K7PPA8
P11684	NP_997639
O75376-2	Q06455-4
O00257	P12757-3
XP_005269330	Q00610
Q9BXR6	P01024
XP_005266460	Q5T5Y3
A3QNQ0	Q9UER7
P62308	P62304
Q16539-3	P05787
Q13263	XP_005245698
O43684	P09874
Q9H0H5	O95084
Q9BX70	Q8IWV7
P04626	Q13153
Q9UJ70-2	XP_005266460
O95999	Q15628
Q8WXK3	Q9NWT6
Q09472	Q92786
Q9NPQ8	Q9UPT6
NP_001191189	B0ZBF6
P04637-7	P25490
Q15286	Q13332-7
P08670	Q92956
B4DJ51	NM_014711
P26447	P04637-7
G3XAG3	Q99741
P19021	O60229
Q01844	B0ZBE2
Q02487	Q9Y446
O43261	P34896-2
Q9P0J0	Q8IZH2
P12004	E5KN95
P09466	Q96ID5
Q9BV40	Q12846
Q01892	P05412
O60448	Q15797
P29350	P31260
P49023	Q9Y6W5
P30990	P30989
P10275	O60341
Q13137	Q9H0R8
Q00978	P52630
P61968	B3KXZ2
Q9GZT6	O60341
Q9Y3A3-2	Q9BTT4
P52657	P20226
Q13309-2	Q01094
O95613	Q99996-6
P15927	E5KTA6
P29323-2	P20936
Q86Z02	O75400
P10276	Q15788
Q13485	Q9UJU2-4
P38398	Q04206
P12956	P84022
Q09472	P10242
P04229	P01903
P05067	P51572
P27695	P39748
P84090	Q99962
Q15797	B4DIP2
Q9H269	NP_068375
Q9NQT4	Q9NQT5-2
O00548	Q6IQ50
O00231	Q7L5N1
P62851	B9A6J3
O43439	Q96HA8
P04637-8	Q16363-3
P50454	Q9Y2Y9
Q14494	A4D214
Q16534	P53567
Q09028	Q96ST3
P08253-3	P07996
P37840	Q16143
Q00535-2	Q15078
P17844	O43823
P29218-3	P05937
Q9BVC3	P0CG13
P68400-2	P11388
Q93038	O95150
P04637-8	NP_005671
P15056	P61981
F1D8Q5	Q9Y618
Q14807	Q8NG27
Q7Z5J4	Q13526
O14745	P15311
Q8N726	K7PPA8
Q8N726	B1AHB0
Q13895	A8K0V9
P61964	Q03164
Q8N6C5	Q9ULT8
Q9UBP5	Q14469
P21860-5	P19174
P50616	XP_005245698
O75828	O95376
Q01974	Q9Y5V3
P11166	P30101
O75398	Q9H1I8
Q9H8T0	Q16891-2
P31947	Q6ZU52
P07737	Q13432
Q09472	Q96BA7
P49810-3	P21333-2
Q9HAU5	Q8IZD4
P12956	A1L0T0
Q15788	G4XH65
O00482	O60869
XP_005259668	Q99750
XP_005263754	Q9BVJ6
O75822	B3KNK9
P43026	Q13705
P27482	Q9H0B3
Q9Y4P1	Q658J6
Q8IUQ4	XP_005268205
Q8TDZ2	P49023
Q8TEW0-8	Q9BYG5
O95750	P22455-2
P51888	P02458
P07585-4	NP_000651
O14893	Q8TEQ6
O95251	E5KN55
Q14676	P38398
XP_005253745	Q13490
Q08999	P20248
XP_005263259	Q6ZN04
P14923	Q15678
P12755	O75376-2
O15116	K9JA46
Q13671	P62070
XP_005256043	G5E9K3
Q15637-4	NP_001257384
Q86Y07	O43318-4
P49450-2	P09874
P42229	P38398-4
Q15834	Q9NTK1
Q9H444	Q9UN37
Q00653	O00571
P25205	B1AHB0
Q01844	Q9HC44
Q9H307	P08727
C9JHD5	P22736-3
P84022-4	XP_005270956
Q8IWV7	P49459
Q15038-2	Q5VWP2
O43815	B3KUN1
Q5XUX0	P63208
O60674	B0LPF3
P63165	O95551
XP_005248917	XP_005255181
Q9UHC1-2	P40692
Q12834	P14635
P84022	O60315
F1D8P8	P29375
P22234	Q8TAP6
P49798-5	P09471
Q14213	O60595
G3V1J5	Q06265-2
P49459-3	Q9NS91
Q15714	Q9UQ03
P63208	Q9UKT4
Q96SD1-3	P78527-2
P23025	P78527
Q9UNM6	Q9Y4K3
Q92934	Q04917
Q9UER7	P63279
O15116	Q9Y4Z0
P04626	Q6PKX4
P51814	Q15796
P08254	P35625
Q8N5G2	XP_005266460
P13984	P01100
Q13546	O00463
P78504	P46531
P63010	O94973
O60907	P35222
Q16611	Q07820
O95999	Q12933
Q2TAK1	P62877
P49321	Q9Y383
P43235	P29508
XP_005270321	P25963
P41220	P63167
P02786	P02787
P07288	P01023
P02458-1	NP_000651
Q96ES7	Q5M9N0
P08069	P05019
O43149	P29074
Q16649	O43889
P49639-2	Q9BQ66
P62316-2	Q92993-2
O60383	Q13873
P53602	Q13541
Q9P253	Q9H270
XP_005266817	Q09472
Q9NPB9	Q6IBD6
Q8N7H5	Q6P1J9
Q00653-4	Q8NFZ5
Q9NRN7	Q99750
P20827	P54756
Q92934	Q07817-2
O60264	Q01826
P05109	Q9H0T7
Q00013-3	Q9UNE7
P12931	Q06418
Q9Y4K3	Q8N2H9-2
P42701-3	Q99665
Q9GZM5	O15162
Q9ULJ3	P61981
O76036-2	P30273
P19438	O60674
P10415	P51451
P49720	E9KL30
XP_005254673	O95471
A8K147	N0E4C7
P35080	P50552
P61970	Q9Y383
P43681	P17787
Q9Y2X7	Q14161-2
P68400-2	P01100
P16157	Q5VST9
NP_000450	O95841
A4D0Y8	P48357
Q8WWV3	Q9Y2W2
E9KL30	Q92979
Q7Z5J4	Q96BS2-2
Q8WXD5	P62318
Q07912	P60953
Q15038-2	Q9UBV8
Q96KQ7	P25791
Q99873	Q12906
Q9NVW2	XP_005270319
E9PB14	Q15119
Q6NW12	Q12933
P24588	P17252
Q9HD43	P49023-4
Q9NP85	O60500
Q92838-7	Q9UNE0
B4DIG0	Q04917
P35240-9	O14964
P41220	K7ELL7
Q9UIV1-2	P62324
Q15047-3	Q8IYT8
Q9UK45	P62318
O95163	O95295
Q9Y4P9	O96006
Q13387	O95084
G4XH65	XP_005253707
Q99836	P58753
Q9BRG1	Q96GX9
L7RRS6	P36507
O15539	P09471
Q12874	O14776
B0LPE5	P78527
Q13616	Q99618
P78559	Q9H492
O94925	Q13424
Q9BVE2	O75400-2
Q14596	Q9H0R8
P04406	NM_002111
P08311	Q07954
P14373	P36406
P29350	P30874
Q15078	P35222
Q13263	P21506
P63279	B4DFF1
O75643	O75940
P05556	P56199
P42574	P51813
D0EI67	P32246
A0MNP2	Q6P2Q9
P26374	P62820-3
P49810	Q92542
XP_005269133	O60507
P31946	Q99759
P02741	NP_000177
B0LPF3	Q5JPT6
P51116	XP_005255411
Q92973-2	P52948
Q15744	P05412
P98095	NP_997639
P49023	P11021
P51668	Q9HCM9-2
P56524	P61981
L7RRS6	P15056
O75771-2	O43543
Q16539-4	Q16644
B0YIY3	B4DJ51
Q15796-2	NP_001265611
Q8NFP7	Q9NS23-7
Q9NUX5-2	Q96AP0-2
Q96RU3	O60749
Q15796	Q9HCE7
O00562	Q14289
Q9UKW4	P61586
Q9Y4K3	XP_005271456
P25024	B3KX51
NP_000035	XP_005266817
Q15485	P48740-2
P62316	Q9H840
O75553-6	P98164
P29622	P06870
O94875-7	NM_020796
O60861	P23246
P31946	P15056
Q9BT78	Q9UNS2
Q15653	O14920
O60683	P40855
Q15796-2	O75593
P08047	P06400
P63167	Q8NA92
P56539	P32418-2
P61981	Q9Y383
O75923-3	P56539
Q04637-5	P04792
O95571	Q9UI12-2
P15927-3	K7ENL3
Q7L5N1	Q9BT78
Q9HAU5	Q9H0D6
Q9UKI2	P60953
Q13164-2	O00141
O15519	Q07817
P55198	P53567
P07333	P09603
Q9BX70	Q15796
P12931	Q12929
P08727	A8K8P3-10
Q8IVW6	P06400
Q8N302	Q15834
P01909	Q99962
Q07955-3	O75475-2
O15169-2	P35222
O00499-9	P49418
Q9NUQ8	Q8NC60
Q9NS28	P04899
P12004	Q00535-2
P24394	P29350
O00585	Q16270
Q9H4K1	Q15834
P27986	P42336
XP_005269477	NM_020796
A8MZ54	P61764
P41143	P09471
P08069	D0PNI1
Q7Z372	Q9C0F1
Q99996-6	P51787-2
Q15796-2	O60315-2
Q9UBU9-2	Q92973-2
P05783	Q8IYI6
P29972-3	Q99750
O43597	P22681
Q06124	P06213
O95817	Q9UJY1
P00519	P38398
P07550	B0LPF3
Q96BY2	P10415
P56537	Q96P50
Q16611	Q07817-2
Q99689-2	P49675
B9A6J6	Q15796
P39687	NP_006860
Q9C086	P60033
F1D8N7	P62195
Q86X29	P61981
Q04637	P60842
A7UKX8	P49459-2
XP_005261834	NP_001252511
Q9H6T3	P36897
Q8WW38	P43694
Q92831	Q9Y6Q9-5
Q12933	Q5T124-3
P68133	NP_003998
P49910	Q8IYF1
O75928	P63165
P04629	P19174
Q96KQ7-2	Q9Y4X4-2
O43557	Q92956
Q09472	Q99081
P15408	P17535
P00533	A2RUF7
Q9UBB5-3	Q92769
Q9BWC9	Q9BVJ6
O00499-9	Q99962
F1D8Q5	P10827-2
P12956	O14678
Q9Y243	Q05513
Q14181	XP_005245698
Q15018	XP_005264709
P62306	P62316-2
Q59GL1	Q8N9I0
Q7Z3B4	P37198
O60603	Q6FIE9
B2R4P8	Q96ID5
NP_001191189	P51692
P56537-2	Q8TEY7
P98082	P36897-3
Q13347	G4XH65
B2R4R0	O60264
P08069	B2R5U3
Q15560-2	P27448-8
Q8WUX9	Q15102
P16220-3	Q15418
P46109	P56945-6
O15230	NP_001013275
P05109	P04637-8
P12004	E5KTA6
XP_005263259	P46934-4
P05106	P09619
Q53G59	Q7Z614-4
O60941	P11532
P49407	NP_000675
NP_006221	P28340
O43318	O95819
Q9Y2I6	P13994
Q96ID5	Q9Y2J2
O60925	P05386
Q13882	Q07666
Q13501-2	P51617-4
P19474	Q13107-3
P07948	N0E4C7
P08670	Q15149-7
Q16649	Q16520
P55036	P54727
Q9Y5Q3	P01100
Q9H8W4	Q14749
Q9H0H5	P31946
Q13164-2	Q02078-8
P11802	P36897
Q9NZN8	A5YKK6-4
Q04724	Q04206
P18827	O14936
Q09472	P20823
P60174	Q9GZR7
Q13158	O14763-2
P04637-8	P00519
Q8IXH7	Q7Z6J6
Q15648	P49336
Q9Y3P8	P43405
Q96MT8	Q9BQD3
P41220	P35606
Q9UFF9	XP_005255905
Q9UJY5	P11717
P10242	Q7KZF4
O75528	O75822
O60861	Q9Y6W5
P18206	P68104
Q05209-2	O14662-3
Q15022	O75530
P29350	P10721
O00206-2	Q6FIE9
O15198-2	Q96Q15
Q15796	Q96MY7
P17661	NP_056101
F1D8N7	Q15596
Q14683	O60216
O14530	XP_005264166
Q96CW1	P63010
O43929	B4DWW4
Q16623	P63027
Q02246	Q12860
P62820-3	Q08379
XP_005248000	Q9Y3A3
P17544-6	P53539
Q15942	XP_005259256
Q8WVD3	Q8IYR0
P20338	P04637-7
O15372	NP_057512
P08100	P34947
Q13158	Q9UNN5-2
Q9UIF9	O60264
P20073	P30626
A2ABF8	P41227
Q9UMZ2-4	Q9UJY4
Q14789	Q9P2H0
P26010	P21333
XP_005246873	P23458
Q13191	O60504
Q9UHH9-3	O15162
Q92841-1	P17844
Q86X95-2	Q06330-4
P12271	Q92781
O15162	Q86UW9
P08670	Q13835-2
XP_005269330	Q9Y5X1
Q9Y297	Q00839
O75582-2	Q16539-4
P02511	P07315
P16066	P01160
P29466-5	Q9Y2G2-4
XP_005253973	O43150-2
P55212	NM_002111
Q9Y2I6	Q9BUY5
Q9P0W2	Q15834
O14967	Q99965
Q09472	P10914
Q8WUF5	K7PPA8
Q5JY77	NP_000675
P27701	P08962
Q86X55	Q09472
Q9GZT6	O43261
Q8WYP3	P00533
Q969F0	Q8N6Y0
P24941	Q96PU4
Q13705	P09529
B1AKZ4	Q14790
Q9BV36-3	A2RU94
F1D8N4	Q00839
XP_005270694	O95372
P54274-2	NM_000051
B7Z226	B4DJ51
Q92561	A8K3E0
Q9Y5P4	P78368
P15622-3	P36406-3
O00213-2	Q92993-2
Q96SB4	XP_005248497
Q06265-2	Q9NQT4
O15488-2	P46976
P60709	O15198-2
Q8WUB8	Q9BVJ6
O43464-2	Q13489
Q07021	P61981
Q9UKB1	P25963
Q9UKL3	Q14790-9
NP_006221	Q15054
O00213-2	Q06481-5
P05060	Q86YV5
Q15486	Q13432-2
O60674	Q99665
P30279	O43823
Q92993	Q6N063
NP_001161086	Q15797
XP_005246308	Q12789
P24534	P01033
P14923	P32926
Q6FII3	O15235
P28074-2	Q9Y4K3
Q9HAU4	P98153
P06756	Q9Y679
Q12929	Q13155
P01138	NP_000005
P15924	Q99569
P04233-2	I4AY87
Q9UNN5	N0E4C7
Q01844	P54725
Q14126	Q9Y446
Q13485	P57729
P48023	Q13158
Q15796	Q07666
Q92797	Q9NZC7-5
Q99683	P30304-2
Q13002	Q12959
P22607-3	P31371
Q99547	P52888
O43196-2	O15457
Q96AE4	Q13155
Q9NPI1	Q16363-3
P06729	P09382
O00629	P21980
A3KME0	Q86U55
P61604	Q13432
O14910	O14936
Q96KM6	O95696
P62258	Q00994-2
P56537	Q14181
Q9H0R3	O95084
P15927	Q9GZQ5
Q12962	Q16594
P10636	Q13526
P14618	P49023
A8K5D4	Q06124
O95163	P49641
Q13547	Q00688
Q92804-2	Q15637-3
Q16570	P10145
Q8WZ19	Q9NP79
Q96S99	Q96EK5
P12956	Q15102
XP_005268433	P26583
Q9UGL1	P06400
P00750	P05787
O14641	P45974-2
Q9UGJ1-2	Q15834
P29350-3	XP_005253942
P83436	NP_001182068
Q09472	Q15853-4
P35243	P43250-3
Q99816	Q6UWE0
F1D8N7	Q9Y618
Q9Y4E5	O75150
P04626-3	P42679-3
P48023	P12931
Q13162	Q06830
O75554	P12956
Q9UKT9	Q13422
P17096	P05412
XP_005248917	Q13547
Q9NRX4	Q9UJW3
Q13232	O43765
Q6P587	Q9NPD3
P26358	Q9UBC3-3
P15927-3	P22674-2
Q13480	P19174
Q13546	Q99759
Q13571	Q9BSL1
Q16539-3	Q9BUB5-3
Q8TEW0-8	Q9BYG4
P36897	P49703
Q15788	Q7LCB3
Q02241	Q9H0H5
P51948	P14859
A8MZ54	Q14721
P26368-2	Q9UKJ5
Q15942	P12814-2
Q15116	Q9BQ51
Q99708	P06400
P27658	O95967
NP_002194	NP_000079
Q5RL73	Q9Y3D8-2
G3V1Q1	Q92835-2
P09429	P15918
Q9HBL7	P21673
P49450	O60879
Q86YM7	Q9BW04
P43364	Q9NXH9
O00148-2	P82979
Q16594	P62263
P29353-2	P28482
P05107	Q9UNS2
O75376-2	Q96T58
P04271	B7Z6C2
O15198-2	P28799-2
O94763-3	NP_705582
P05771	Q8IV61
Q15834	P19237
K7PPA8	Q9NZC7
Q9UHF0	Q99689
Q9NS56-2	P11387
P26010	Q13477-3
Q9UK53	Q92831
Q15599-2	P48048
Q9BVC4	P42345
Q13123	Q92993-4
Q8NCU1	Q96BD8
P27482	Q9HD67
Q13017-2	P61588
Q92769	P26358
Q15554-3	P12956
P51116	P61457
Q9Y2I6	Q9P126-2
Q9NZ81	Q9H190-3
XP_005254034	P04792
L7RT18	Q6P4R6
P51965	P62253
Q16527	O75925
O15263	P51684
O15111	Q16584
P61981	Q6PKG0
Q16690	L7RXH5
Q14500	Q13884
XP_005274205	B3KUN1
F1D8N7	Q13503
O75791	O43561
O43741	Q13131
Q07817	Q96BY2
Q8NHL6	Q31611
Q9Y5B8	Q9BT92
Q01844	O00160
Q92527	P27448-8
Q6FHW4	P49768-3
P01100	P53567
Q15796-2	P35658
Q15233	P17947
Q04864	Q04206-2
A8K287	O43752
A2I2P0	O15162
Q12834	P36897-3
P18848	O95751
Q9NYS0	Q9HAU4
Q9HAU5	Q9H9D4
XP_005265769	P51116
Q8TAP4	Q06547-4
Q7LDD5	Q96NW7
XP_005260130	Q9UJ41-2
P84022-4	B4DL80
P48431	NP_001272915
P52799	P54762
Q96E17	Q9UQ26-3
O15145	P61158
P01024	P20702
P29084	P52655
Q9NX65-2	P57086
P49959	P16104
NP_000035	I3L3A8
O95400	P14678
Q8IZP0-3	P00519
P26045	NP_001073349
XP_005252625	XP_005250467
P12956	XP_005274065
XP_005270199	XP_005246733
P17612	P00533
Q9UHP3	P12757
P29353-2	P16144-2
F5GZ08	P04183
Q99612	Q9HCU4
Q8WVM8-2	Q9UPT9
A8K401	A7E2E1
P49798-2	P35606
P42285	Q8IZH2
Q9H4K1	A8K0V9
Q13200	Q13432
P11908	Q14558
P08631	Q99062-4
P28749	Q13485
P35998	Q9UNM6
P53041	Q49AN0-2
Q9UPY3-2	Q7Z3Z4
P68036	Q8IWT3
P45983	P17535
O75528-2	P10276
P18206	O60260
O75175	XP_005255905
P35250	P35249
D2JYI1	NP_000651
P26368	Q7Z7F0
P50991	D2JYH4
O15379	Q13227
Q969R5	O75886
P62993-2	NP_001690
K7PPU3	P11802
P12004	Q15233
P13747	P61769
Q9BRG1	Q96H20
XP_005256778	Q9BWJ1
Q99558	Q9Y4K3
Q07352	Q16539-3
O00311	Q7L590
P08727	Q8N6Y0
NM_002651	P61981
Q15545	O15164-2
Q9HCU5	Q15797
A8K7B7	Q15172-2
P37088	P46934-3
NP_001036041	XP_005266460
Q92993-4	P33240
Q9Y4Z0	Q9UK45
O95990	NP_002266
Q96SN8	Q9NRP7
Q9UQ80	Q9NQT4
Q99547	Q9UKY1
Q13387	P00533
NP_056656	O14980
B7Z240	O60641-2
P38936	Q7L590-2
O15525	Q9Y4A8
Q8N2W9	B1AK66
P13686	Q05516
M0QY76	Q04917
P49247	Q96HA8
Q15750-2	O43318-4
Q5D1E8	Q92844-3
P61981	P49760-3
Q15834	Q9GZT8
Q13772	Q92831
P05067	P17538
P17600	P27986
Q9H204	P62993-2
O14908	Q9H9D4
Q15650	Q92793
Q13352	O94762
Q15022	Q15910
P29323-2	B5MCC7
XP_005257425	P61764
Q9Y4Z0	Q13287
F1D8Q5	P20749
O00743	P36897
K7PPA8	P31350
P17861-2	P01100
Q9BYR7	Q15645-2
P07225	P00451-2
Q99750	O95201
B2RDW1	Q9Y3C5
F5H563	P58062
P16619	P32246
O95931	Q99496
Q16548	O43521
P07910-2	P01116-2
P55916-2	P31946
P19174	Q13492-3
XP_005261361	P07900-2
P09874	Q9Y6F1
P08047	P23511
P49639-3	O15162
Q6FHY4	Q9BXF6
Q9UPT5	Q8N6Y0
A6NN80	P04271
P15336	Q13485
Q14676	NP_898901
P49810-3	Q99828
P11142	G4XXL9
XP_005251065	O14508
P19838	P46531
P01112-2	Q13671
O43172	P36897
P62166-2	F8VUV1
P08631	P42768
Q86U06	Q9Y3C7
Q14722-2	P16389
XP_005246432	O14944
Q9BUH8	Q8TAU3
O95257	P57060
P49674	O14640
Q86Z02-2	P12757
Q9UHI6	NP_001239085
P17980	P55036
P35442	P08253
Q9Y2I6	Q9NS73-5
XP_005253293	Q6NX52
Q00341	Q96IP4
NP_001191189	P20962
P15498	XP_005259611
P61968	O15198-2
O75027-2	Q7KZA3
Q14134	A6NLR5
L7RRS6	P31946
Q96B36-2	P42345
Q9Y2R2	B0LPF3
B3KWV4	E9KL36
Q96BR9	B4DXY4
P06858	P98164
F1D8N7	F1D8Q5
P05783	E9PH18
Q9HAU4	P21709
Q9BX67-2	P57087
P50570	Q9Y262
Q09472	O60934
Q8NDB6	G5E962
Q9GZT9	Q99814
O15151	O14757
Q96AE4	Q92879
Q16665-3	P07900-2
Q15834	Q9NXE8
Q9Y3P8	Q06124-2
P36897-3	P51153
O60934	P54274-2
O15519	Q14790
Q5T3J3	Q16637
Q9NRX3	XP_005250467
P11142	Q53G26
XP_005269953	Q96H86-2
Q16514	P49848-2
Q9Y3M2	P35222
Q9UMS0	Q8NC60
Q9Y333	Q16637
Q9Y2I6	Q14241
P60880	O95295
P05413	Q548N1
P21246	P21673
Q9UBY0	P12931
O00238	Q13153
Q96E35	Q8WZ19
Q99615	XP_005266460
Q96FK6	Q9H1D9
Q14627	NP_002179
Q9BZ29-6	B4E1U9
P19544	P63279
XP_005275091	XP_005245698
XP_005248917	Q93009
P43246	O96017-12
NP_002251	Q13241-3
O75554	O43516
Q8WV24	Q99750
P17542	P25791
P06746	O95251-2
P33402	B7Z647
E9KL35	P06400
P18206	P22392
Q9UEU0	O15400
Q9UFN0	Q15047
P10244	XP_005248398
Q14574	P14923
P50453	Q9Y4G2
P35080	P49771
P54829	P28482
P15336	P01100
Q92905	P46527
Q6UUV9	P16220
Q9BVI4	O60232
P06493	O00562
Q04637	P55884
Q15645-2	Q13444
Q9HBA0	P07948
P53621	P35606
Q9NR55	O15525
Q9UJY4	P56817-3
Q9UP83	NP_001182068
O60701-2	Q9Y6K8-2
Q8HWS3	Q86UW9-2
P78396-3	P06493-2
O60496	B4DTL2
Q15797	O75925
Q12959-4	P23634-7
Q16637-2	Q8TEQ6
Q9UNY4	Q99459
Q8IX03	O95831-5
P52292	Q9DH70
Q13077	Q02223
XP_005246873	O75925
E9KL35	P21246
O60566	O43684
O75381	O00628
C9JHD5	Q96PG8-1
P21580	P31946
Q7Z699	P62136
O94989	NP_001265151
O15209	Q9NRR5
P57077	Q13227
Q8TDZ2	P08670
O43914-2	P43405-2
P20618	XP_005271105
P06340	Q31604
Q14500	O14936-3
O15467	P51685
P12931	Q9H5V8
P35080	Q9BQD7
Q53TS8	O60232
P78396	P06400
Q14D04-3	O00238
Q13952-4	P23511-2
P63167	Q9NRX3
Q13283	Q14694
O14933-2	Q9Y4X5
P13497	Q9H2X0
P18206	I4AY87
XP_005270151	P35222
Q9UBU2	O75581
Q8TC57	O43186
Q01780-2	Q8IZH2
P04637-8	Q9C0J8
P02461	P07996
Q99558	P41279
P20339	Q9UI14
P12956	P13010
Q6IA69	Q92900-2
Q9UK45	Q96B26
A4D2P0	NP_001234930
D9ZGG2	P61812
P53618	NP_757346
Q8TAP6	P14136
Q99856	Q06187
P49023	P02751
Q96EP1-3	P26641
B2R4R0	Q9Y468-2
P02792	P02794
XP_005270629	Q9UHJ3
Q15633	Q9UPY3
P43699	P10276
P50281	Q07954
P15336	P05412
Q9NQX7	P46977
Q15645	Q9NWU8
P16234	O95219
P35998	P35269
P47897	NM_003584
Q96H86	Q99750
Q13547	Q9UBC3
B4DWW4	P24941-2
XP_005259683	P41134-2
Q07864	O75943-3
P35998	Q13200
P13861	XP_005254907
Q08999	P24864-3
P63173	P49023
Q15382	P42345
P01133	O00459
Q5VWX1	B4DFF1
Q03933	P37198
Q9Y6I3-3	Q9Y3C5
P35080	Q13332
P08047	P38398-4
O00267-2	NM_000937
Q02446	Q01094
O95084	P42695
P07766	P16333
Q07912	P62993-2
Q9HAU4	Q96D21
F2Z2J1	L7RXH5
Q99683	O75340
Q14498	G4XH65
XP_005261834	Q9Y2S7
Q9NRX2	Q99698
P01344-3	P22692
Q07011	Q13077-2
P12318-2	P27986
L0N195	P20023-3
Q99417	P21246
Q15388	P46379-2
Q15797	P46934
P35869	Q15788
NP_001186715	P21817-2
B7Z9V1	P31946
Q99471-3	O15212
Q96TC7	P61981
P13726	P08709
Q15038-3	Q9H0X6
XP_005245305	Q16186
P61981	Q9UJ41
Q13485	Q9P273
Q96ES7	NP_002266
Q9H074-3	P11940
Q86WC4	P49795
P40425	P40424
P23246	P09012
A8MZ54	XP_005253785
P09914	P60228
Q7Z4F3	G4XH65
P43026	Q13873
P09012	P18206
P20226	P29375
P49023	P30533
P11021	F5GYU5
