a_alias	b_alias
O75182	XP_005268021
Q9HBM6	Q5SRL0
P54646	P41235-7
NP_066289	Q02556
P60568	P23743
P31016	Q8WX92
F4ZW62	Q7L2J0
Q14684	P06748-2
Q149F3	Q92900
P60510	B4DP61
Q60876	P23443
Q8TAQ2	Q99816
P38936	Q03392
Q9Y295	P12980
P10987	Q9P2R6
P30480	P62263
P02771	O95630
P00750	rogid:tPxhv//qmhqz6UwDkZmIpjWk0CQ9606
P03428	Q9UJC3
P30480	Q9UNM6
NP_066289	E5KNY5
rogid:3GilwqS4csV8LvvR72ulHAcle3A31647	F1T0F7
Q8TE68-4	P63261
P06241	Q13796
P30480	P16152
Q9BV40	O43752
NP_001191189	A8K881
AAL55399	rogid:QJxvhVG0jZorb5stp1l8bX1RDHQ32630
P14867	Q08209-3
O75528-2	Q9UPT9
Q969G3	Q14669
Q14315	P16333
Q9H944	Q9NWA0
Q14527	Q93009
Q9UKK3	Q81UH3
P63261	Q14164
P40305	Q81KT8
Q9BWF2	P19174
Q8ZCK2	Q9NV12
Q9ZC68	Q8IZH2
B4DQB3	Q99732
Q8WWQ8	P20065
Q9UN86-2	Q13206
P35555	Q15582
Q6PFW1	Q9NQC7-2
Q92889	P61956-2
P55809	Q12800
P49407	rogid:V+PCNrjqgjA/t0CeXX0Q2MPe+6U9606
Q9BTT4	Q9Y3C7
P16220-3	P68431
P63313	P01100
Q76I76	P23528
Q14161	Q81W03
Q8NFY4-2	Q9UIW2
O95602	Q9NRC8
Q05655	XP_005246677
O43299	P31946
P58546	Q04864
Q9NS56-2	P46060
Q16778	Q9Y5B9
P00734	rogid:67V83SfFHs50LsV7KtrdcfSY7ak32630
P09619	Q00944
NP_066289	O88551
P31016	O60543
P04637-7	P40337-3
Q01844	Q9Y478
P08246	P49913
P17275	Q9UPU5
O43915	O60462
P05556-2	L7RTI5
Q9UBS5	P16333
Q13257	Q14164
Q03164-2	P35222
NP_066289	Q14596
P84022-4	O75586
P08246	P19320-2
Q16610	P07996
Q16695	Q8TEX9
Q9BQS8	Q02241-2
Q14103-2	Q13547
P27986	rogid:m4l8dosT+5A8QJr66kNDJdJNZHc9606
Q8CBW3	Q12929
Q9UM73	XP_005257673
P52789	P22692
Q3ZB59	P27986
O00602	O00187
Q99959	P01100
L7RRS6	P29376-3
O00299	P11171
P63167	Q5SX79
B2R5T5	NP_066289
P55265	P24941
Q14558	Q9Y4K3
AAC99462	rogid:IILxKA/kFpJZPw/brnXbs3TAs8g9606
Q14469	XP_005259691
P04637-7	A4D214
Q9Y6I7	Q81KT8
Q08879	P15502
Q14683	Q6ZW49
Q9H4E7	Q8ZAR2
P35250-2	P35269
Q14008-3	P50750
D0PNI1	O14975
P01106	P35606
Q9NPC4	Q5XHF6
P37231-3	B6ZGU0
P14778	Q6IA17
Q9P296	NP_001727
Q14164	Q9Y3A5
Q9H3Z4	P63027
Q99460	P37231
Q9NS23	O95166
P11021	P01871
Q9H0Y0	P46821
Q04206	Q9UBK9
Q9UQC2	P16333
A4D177	A3R0T8
B2R4S9	Q9NX58
Q9Y265	Q02413
Q5E9F8	O75164
P33763	P15514
P49768-3	Q14790-5
Q6SJ96	P52655
P30999	A8K3M3
A0AVT1	P62837
P16035	O95996
P60510	O94832
Q9UNL2	rogid:zVyHoUD71X6mKZmQ2nMBT5TD6sg9606
complex:07jzY3U6YPoJtBoaWXdP2SvBs+M	P01024
complex:07jzY3U6YPoJtBoaWXdP2SvBs+M	B1ANK7
P57740	Q8NFH3
NP_001269883	Q16777
Q53GC0	Q9UKN5
P62330	P40337
P46109	Q8NAK2
P62987	rogid:Rgdia1J1HL/4UHQNvJYbGYJKz7U9606
Q15036	P00519
Q9H0S4	Q8ZBZ9
NP_002448	Q9Y4G2
P61769	Q8D192
Q8WVN8	Q16594
Q9UKV8	Q8BKI2
Q3KSU8	B1PKY1
Q02410	rogid:vZ7J53c5DUq40ibWEJdMvfsC1vw32630
P12931	P78357
P36897	Q8C6B2
P49768	B0LPF3
P32243	Q8NFW5-2
P98083	P26010
P25098	Q13635
NP_001269673	P63165
Q96GF1	P62987
Q96JB5	Q01804
Q9H204	Q93074
Q15750-2	L7RT27
Q96EP0	P0C706
Q15005	Q9NY93
P62241	Q15554-3
Q9NT22	Q13501
P11474	Q9BY41-8
P13639	P59324
Q9QXD8	Q9Y4K3
P40337	Q9UM00
P49458	P11171
Q9H0E7	Q13601
O15523	Q81UI7
Q12959	rogid:tCMx7Tn04GImBp/Vmwnd4ao5b5I10116
Q9P2W3	Q9HAP6
Q14145	Q9H2G2
Q86YC2	O14867
A8K3M3	rogid:TlU4AKC+hadk/vcIBxnicsh0FAo9606
P49023	P08575
P68431	Q9BXA6
Q8NHG8	Q8ZI64
NP_066289	Q96S55-2
Q14164	rogid:I0Ro3HSRiCuSTSbbiEfjCCZAk/o9606
Q15650	O75448-2
Q8IXH6	Q6XVN8
Q13158	P50591
P61006	NM_016252
AAF25627	rogid:u8Fz4GO+bcI1n59VeAxwq/zm0Tg9606
O94763-3	Q8IXW5
XP_005252052	Q9UPQ7
NP_066289	Q9H2X6-2
P14921	P19338
P48643	Q8IYB3
Q9P0L2	NP_066289
P68431	Q15573
Q9ERS5	O75970
Q9BZM6	O43908
Q15466	Q9UBN7
Q9DC69	H6UYS5
P31629	P60763
Q12899	Q81WC3
P53350	Q9NWV8
P23921	Q5UIP0
P55072	O75815
Q6AHZ1	Q8ZGX4
Q02246	O15379
NP_066289	P14625
P13385	P35052
P00742	Q964Q0
Q9BQ83	XP_005271105
Q99816	Q7L5N1
P41220	Q6R891
P19174	Q9UHI7
Q16236	P10276
P63208	rogid:WxZhaxxw/JSFDdpMUGvLP++OfJ49606
Q13224	P05129
Q96IR5	P0CK56
Q8BUN5	Q15796-2
Q9NWZ3-2	O00206
P29323-2	P10301
Q14781-2	Q06587
P17931	Q7ARG4
P40692	Q99638
P28327	Q16555
O60739	P62745
P19474	Q9Y6Q9-5
B0LPE5	P67774
Q9NYF5	Q9H4A3
P30305	P61981
rogid:6byhgQB35XQrfzYIlxbHEdp0N2Y9606	Q15797
rogid:a6YPVQH+B7Fzo7gI3ovLGPUPfac12078	AAB48622
P19784	Q7L2J0
P06762	P16435
B0LPE5	O60343
O14613	XP_005262457
Q00987	O15212
Q9P0W5	P52655
A4FTV9	P02741
Q13352	Q8TEY7
Q5U0E6	P50991
NP_066289	P27105
P01106	P03126
P07339	P01034
Q92905	Q13216
P17778	Q6ZMY6
O43707	P35222
P08246	P01135
Q9QYW3	Q05193
P39429	Q92956
Q16539-4	Q8BSK8
G4XH65	P05388
Q5JWF2	O43306-2
Q9HCK5	Q13310-2
Q9NVR2	Q8N201
Q92831	Q9UIH9
Q99661	Q5JR59
Q9JIR4	Q00975
P27348	NP_066289
Q8WTU0	Q16186
P62837	O94874
O60841	O14602
Q96KM6	rogid:ZDpPzL5q9eE9AXFBadsTSgPz2XQ9606
P08670	P62195
D3DR86	P34931
Q15654	A8K2M0
L7RT18	Q13625
Q14847	P50613
P18077	Q9Y478
Q15691	Q99627-2
P61769	Q8ZAC2
O75940	Q6IEG3
P84022	rogid:vvzDs/vBfz7W2MJ38jyVGNk4R5c9606
Q99460	P58497
P03466	P43364
XP_005260406	P20749
P33991	NP_066289
P08670	P22681
rogid:ZPMkBSZIPnaMKVDG8E4VF7k0KQE9606	O75365
P01584	Q309B1
P16471-8	XP_005265914
Q14114	O14713-2
Q07889	P11274-2
Q8ZAE1	O60664
rogid:osZQbYc9+BnTMAbsHrugza7cWqo9606	AAC27506
Q16594	Q7CHW4
O95425-2	P56539
O00257	Q93009
O93512	O60542
Q5VYV7	XP_005267518
Q86UK7	P32320
Q9H492	Q9Z2F7
P19474	XP_005265914
P01106	Q86Y56
P19784	P42768
B2R4R0	Q03164-2
Q9UBW7	Q8ZAC2
O15111	P35580
Q14511	Q8IZD9
Q13615	Q9Y3B2
Q12800	P13010
P15692	P07996
Q16531	Q01831-2
XP_005271593	P25942-2
P25189	O43303
Q14145	Q9NX00
XP_420773	P09038
Q9H5I1	B0LPF3
Q8WUM4	Q8ZCT2
P68366	P78559
Q8VDF2	B2R4R0
Q9NQZ6	P27986
NP_066289	O75460
P00533	A0M8W4
Q92945	Q8ZAL3
Q9Y6I4	O75828
Q9UKE5	Q99594
P78396-2	Q96A08
P10275	P25491
P61981	rogid:pvnjaR06Hl//Dy5QPwwuyTWAYog9606
B4DIZ2	Q96PU4
Q15276	Q81VM2
P29323	Q12974
P19338	NP_001157206
Q67296	Q8NF50
XP_005271593	Q9Y6X1
Q9BW61	Q9UHD8-5
P02760	P69616
E7EWE5	Q9GZZ9
Q9NU22	Q9UET6
Q9UHK0	D0PNI1
B4DF66	P50750
P30457	B1PKY1
Q14164	P54819
Q9Y613	A4D1L5
Q9P0L2	Q9UK80
P43360	Q67296
P19387	rogid:r5ifikVSXuXpcIUa7N8wgy+mezw9606
P09429	P14316
P10586-2	Q10472
P28340	P60520
P61224	Q8ZA76
P48551	P22301
Q9ULH7	O46385
Q9NVV9-2	P51610
Q5T1V5	Q81UI7
P25054	Q80TH2
NP_001186776	Q9D4H7
Q8NCM2-2	O95259-2
P42229	K7ENL3
P41212	NP_066289
Q71U36	P05412
P31016	O95600
rogid:dobaeYpohKyDSnm4fBbcy0ZbYwM9606	rogid:hEkK5xj0z0udqtfxxi70JCsUutI10116
Q9Y230	Q8IXW5
Q9UKE5	Q9UBM7
Q9Y3Z3	Q9Y5J5
XP_005254673	Q92930
Q9UK53-5	G4XH65
O15151-2	P62195
P20248	Q13111
Q8TDZ2-4	L7RT18
P10276	Q969G3
P51784	Q15170
Q13686	E9PH18
P23514	P24390
Q04206-4	rogid:JoGbtnOSc20mQ5vX1r9dbRI/0fk9606
Q15796-2	XP_005273315
P11802	Q96T76
Q15544	P29083
P04406	O00141
Q9Y228	Q8ZA76
Q53QZ3	NP_066289
O43918	P52701
P00519	Q9BYB0
Q7ARD3	Q96JM2
Q01518	Q8ZED8
Q96P48	O00220
P15336	P28290
Q9UN86-2	A1L3A7
O75449	P0CX99
P03886	O75251
P03127	Q96QZ7
P50402	P31946
Q14683	Q92995
Q8TD19	Q658J6
Q14596	P0CG49
O43464	Q9P0J0
Q8D1N3	Q4LDE5
P04637-7	Q13363-2
O00221	O95816
Q9Y5B9	P25205
P54259	O60290
Q96T58	Q81YB5
O43313	Q13315
Q9UBV2-2	Q86TM6-3
Q07157	P28229
Q14974	O43918
Q13283	P50402
NP_066289	B4DT49
XP_005245504	Q53ET0
O00303	O60573
XP_005265241	Q13424
O14978	Q8NBB4
Q96RL1	Q9UM82
Q9DAM3	P63172
XP_005269162	P49336
L7RRS6	B4DIP2
NP_001239004	Q5T2W1
Q9HCC0	P54274-2
P53803	Q9H7B4-3
P56537	P39656
O14686	O00716
A0MNP2	Q8IYB3
Q92889	O15287
O14980	Q8TEE9
Q8N1V2-3	NP_000050
O00560	Q81S07
P43121	Q9C0C9
P68106	P62161
Q00526	P91654
P62714	P23508
Q58WW2	Q8ZES0
Q8WUM4	Q14164
Q9BT09	Q81LB8
O76071	rogid:MxSl0GAYIeB55KY07oHUhNTYkjo9606
Q14683	A2ABF8
Q9BXL7	O75083-3
P07242	P22626
P84090	rogid:qHzzkrEY3reDwzlmxAJE0Lo4NQc9606
Q9UBS5	B0LPF3
Q8TDU6	Q0WEG0
Q9NY15	P58526
P05106	O35431
P78371	B3KUN1
Q60838	Q9Y4D1
rogid:+uI1IP41W/a5BsmSiMSiJYYKvA49606	rogid:MBh3ROaPYRTYGeoGj3NZjzBxkS49606
AAB46569	P28482
P00441	Q76N89
Q15653	Q8NI77
P24723	P83312
A4D1C5	rogid:fAk1TpADTec1xKZFKcxahRUK+4c9606
Q9UQC1	Q15653
NP_001230673	Q14469
P09619	Q28619
Q14145	Q8ZH69
P00523	Q8IZP0
Q01105	P00489
Q9UNN4-2	P20226
O00206-2	NP_003259
Q9UM82	O43805
Q9BQS8	A4D105
Q14974	P51178
P10276	P63165
Q15038	Q8ZA85
O43809	P29372
O95983	P05412
Q15544	rogid:j6PxPX2E1tCnIjQZB7HdBgKdcaA9606
Q8N136	P63165
P07437	Q8ZGE1
AAH33102	rogid:WdtkqQaOK888S0GU077AdVQ505k32630
P03107	Q8TAE8
Q9NZ23	O43353
E3NZD8	Q06124
P19120	Q99933
XP_005258138	P41587
Q9UBU7	P33991
P07477	E9KL23
P50148	P50406
P54132	P38920
P38435-2	P00740
Q8WVB6	Q9BVC3
P23470	O75334-7
O89094	P10144
Q9H0H5	P53350
Q8WVN8	Q14258
P09651-3	Q13423
P08631	P60711
O14746	P03126
Q9BY43	P14921
Q68CP9	P09651-3
P00533	O15121
P22301	rogid:fRiLumrIyPEIr/8uilVkTSdbsfA10116
Q9UQR1	K7ENL3
Q53GS9	Q8WVK2
O75886	P45973
P13796	XP_005260042
P98082-2	B4E3I5
P68467	O00571
O75531	Q9C005
Q13885	O14964
P60520	O95249-2
P31016	Q96T59
NP_001272915	P61964
Q79RC1	Q9NZ32
Q13002-2	Q9HAP6
A8K401	G4XH65
O75376-2	Q9NZN8
P40337-3	P12979
Q13224	Q9C0D5
P03120	P22736
P04629	P08575
P02549	Q86U55
P06241	Q14185
Q7ARD3	Q99805
P29692	O43719
XP_005245305	P17706
XP_005266522	Q9UPT9
P16471	Q9NSE2
Q13263	Q99471-2
Q9BXA6	P02253
P48023	P61586
P49257	P40337
Q9Y617-2	NP_066289
Q30167	rogid:smgS386OtksRXtH5frwZ/EK43KA32630
Q9UBE0-3	P63165
Q16570	P80098
O60869-2	Q04752
P46527	P62837
P68431	P11388
Q6KNA9	Q6ZMY6
Q13224	Q9UGL1
Q9Y572	P62873
rogid:NhGQ6Gqe5dbiWRE/ao+GeblQv6w9606	P49418
Q9Y3D3	Q9Y5J5
P63096	P49286
Q9Y3E7	Q9NP79
P34932	Q13547
Q63584	Q15363
Q80SX7	Q13485
P08670	B4DZT3
O14745	Q9UIG8-2
Q9HBW0	O15304
P02340	O96017
Q9UJZ1	P23508
Q16623	P51164
Q07812	P24391
Q99750	Q3KSS4
Q9Y478	P52209
P62879	O94309
Q9BUZ4	P07174
Q811Q9	P60709
O75376	Q16576
Q13573	Q8WYK2
P27348	P10827
P62195	P03070
P62277	P43146
P70392	Q5XKP0
P61224	P23508
Q99460	Q14164
XP_005258020	Q15369-2
P82979	Q8ZBN2
Q6FII3	Q14164
Q9UER7	O54784
Q9UKV8	O94776
Q5JVS0	P05771
Q9ULJ1	Q8ZBK0
XP_005250065	P46821
Q9NRW7	P20339
P08254	O00214
Q6FII1	P17844
O43281	P19174
P97710	Q06124
Q9UIC8	P58526
Q9Y478	P50502
Q8ZJ74	Q9NZJ5
O60506	P17931
Q9Y4K3	Q9UBT2
XP_005248033	F5H282
Q5VZF2	Q7CIA2
P31016	P24588
XP_005274398	Q5TCQ9-3
P61294	D3DPA4
F1D8N4	P63158
P05067	P78352
P04629	P23470
Q9NR12	Q8ZIL6
P16403	P78527-2
P31750	P46527
P15498	P29353-2
D0PNI1	A4D2F2
XP_005250065	NP_066289
Q14192	Q13485
O43915	O14786
P00734	rogid:19Dc7nhqOZ0WN0edl0YZiNvYC2w9606
Q92769	Q9UKG1
P19235	Q9Y314
Q9Y6R0	Q81SW4
P56282-2	O75943-4
P26006	Q9UPZ3-2
Q9NQ30	B2RAL6
P43307	P27824
Q9UKE5	P35222
Q13427	P17778
Q14164	P25786
NP_066289	P46783
Q9BQS8	P02545-4
Q8WXD5	P62314
P07949-2	rogid:tCMx7Tn04GImBp/Vmwnd4ao5b5I10116
P60709	P16871
NP_001191809	Q13617
NP_066289	Q12899
XP_005262303	Q16478
P55072	Q9Z2V5
Q7Z6I6	Q81ZE7
Q9UJJ9	Q8ZJC4
Q9UQ80	P42345
Q14689	C8C060
P43699	P06241
O95231	Q00978
D0PNI1	P68363
A4FTV9	Q8N488
Q13547	Q86YP4
Q9NWV8	P46060
A8K7B7	Q9UL03-2
K7PPA8	Q9BY41
P08700	O00329
P40238	O60674
P27986	Q9P1A6
Q14164	rogid:UQlJmPmG+G9ONob6x8s6bysjUZ89606
P01106	P25205
O14786	O43157
Q16665-3	Q8N122-2
P31016	P63162
P12273	P17947
P15116	A8K3M3
P34932	P25490
P48995	Q7CGT3
O60888	Q96BK5
H6UYS5	Q9DC70
P55087-2	Q9Y2T2
P50213	Q9BW61
Q59GL1	P50750
P39748	NP_001230153
P04632	Q8CWG5
P35579	Q70EL2
P28548	P98161
Q13291	P06241-3
P17301	P05413
Q5VWX1	Q1KMD3
O60841	P22681
Q13263	Q96IT1
P84022-4	NP_001161086
P78545	Q16658
P68400-2	Q16539-4
P21728	Q9Y5N1
P55087-2	P19784
Q96PU8-6	Q15648
P16333	Q81VT8
P33991	Q9H211
Q14164	Q9UQ80
Q08211	A4D1D2
Q9BZL4	Q5VT25-3
Q9UGL1	P49639-3
XP_005246267	O14713-2
B4DIZ2	Q9NZS9
P55072	P20823
P27348	P46778
Q9BSB4	P08243-3
Q96SR6	P83916
P61289-2	Q9BQ83
Q13367	P36575
P08631	Q9WMX2
Q9NYV6	P17480
P50402	P10827
P14373	XP_005273549
P34932	Q64663
NP_066289	O43707
L7RRS6	XP_005274525
P55209	P04296
Q12933	Q67296
Q9UET6	A8KAH9
Q62696	P08588
Q9H1A4	Q9UM13
P02340	K7PPA8
Q96EK4	P70677
P70392	Q13972
Q9Y3C4	P43351
Q8IXW5	Q8N201
Q9Y6X8	Q9UKY1
Q03135	Q13418
Q13127-3	NM_002111
P52799	Q12923-3
XP_005260042	Q99759
A2RUF7	P16333
XP_005246677	NP_066289
Q70CQ1-2	Q9NVC6
P46379	P0CK47
Q16576	P78367
Q9H160	Q92769
P28749-2	Q9NY61
P17081	Q8NF50
Q8WWW8	NP_757350
Q9UBN6	Q8WUM4
P16104	P11940
P15260	P27824
rogid:GRVTPjmA6sZFxljd8SIuus89v7Q9606	rogid:QJyLOXR9ppdk/32Nv5Lum8WsTIE10090
Q7L5N1	Q9BW61
Q9H461	P63165
A8KAH9	P25445-2
Q06609	rogid:eheeuRJ0sxFmFp5JKzdd9l97c4k9606
Q15554-3	Q8NF91-9
Q15796	Q96SB3
F8W8U5	Q13547
Q9ULZ2	Q9NQP4
F1D8Q5	B6ZGU0
Q13480	O89100
Q969G3	Q8WUZ0
Q13813	P19838
P00918	P04920
O43242	P54132
P17612	P53667
Q01538	O75182
L7RT27	P28562
O75843	P20339
B1A4G6	O75534
Q15554-3	P28340
O43505	Q8N3Y3
rogid:G/q2uARjbO/3QFHBXy3lGbxCP6Y9606	rogid:jQx7DYZ4VeIl95CIPZ43N0dQ5YY9606
XP_005253614	P21579
O43918	NP_001239085
Q53SE7	P06827
Q13418	Q9UIA9
P37108	NP_001157206
P04637-7	E5KNY5
Q9BRJ6	Q8ZCQ2
H9ZYJ2	P11171
Q15404	rogid:OYTGPI7ZqtKYCELgs1vqur0gAgY9606
Q99623	rogid:N0J9VOc5+J3hRdSJHwR+d9UiFA89606
rogid:0mGhV2Wm1ZxBriDDl5DP1aVCkzY10407	P11021
Q9Y4K3	XP_005272650
P40189	Q62689
P15172	H0YLB0
Q8N283	Q81TW1
P62745	O43175
P29692	P40337
Q81Z97	Q9H9E3
P00505	A9UGY9
P35609	Q9NRC1-5
P42227	P45984
XP_005264902	Q96HS1
P62330	Q969V3
P41134-2	Q14469
Q9Y5K8	F1D8R3
O15514	Q9NWA0
P21127-12	P61981
P30049	Q15008
P19532	P30084
Q09472	P10276
A8IE48	Q14145
P22087	Q16594
P63165	P32828
Q8N836	Q8CLP9
Q15185	Q96BK5
P41134-2	Q96BH3
B4DJ51	A1L4F9
P27815-4	O00170
B4DT73	Q12158
Q14192	Q81WF0
Q9NVC6	Q7LCB3
O00165	Q81XD5
P26992	P16333
P15924-2	P55211-2
Q9H368	Q99623
Q9P2S5	P11177
rogid:eheeuRJ0sxFmFp5JKzdd9l97c4k9606	P0CX99
Q8WUM4	Q8ZG09
Q8IYD8	Q3E829
P27986	O75369
P29597	P06463
P18085	Q9NWV8
Q13485	P25490
P08254	P16112
Q9P2X7	Q92769
P55060	P52294
P56539	P16234
rogid:F5Crnc5nf/YIxetPMqStuZIk03s11103	P02788
P61604	Q9UET6
Q56A76	Q8TAC2
O75525	P03496
P50416-2	Q13286
P51571	Q15714
P47897	Q8ZD91
A4D1C5	P46459
Q9C0C4	Q9UBB6-2
P49736	P04296
P27694	O60870
Q93034	NP_579883
P06730-2	NP_066289
B1A4G6	E7DVW5
P09601	Q13200
Q01974	Q14332
Q9UQB8	Q63618
Q9HAU4	rogid:KwSCuySP0YlfLz1yXdhroqRjePo9606
Q9NVK5	O43815
Q6ZTN6	Q81Y46
P06241	P21333
P57735	rogid:/qzjqS1Yvrby2f25dzpN9QktFbU9606
P32519	Q81VT3
P35414	Q9ULZ1
Q9HC24	Q01804
Q9NPP4	P62195
P35579	P19338
P28074	Q9HC24
P17612	rogid:uMllfxjMK3wjELYiKqi0wpaoI1k9913
Q07820	Q8IVG9
Q13107-3	P30566
O43464-2	Q12933
L7RT22	Q9QZS3
L7RT18	O43150
XP_005264902	Q14145
P50402	Q13547
A8K639	Q93009
P07355	Q14164
P00491	Q14164
O43823	Q04206-4
P60709	P49586
Q71U36	Q00653
Q9Y535	O15318
P21741	O60635
Q9H836	O75182
D9IAI1	P05771
P10636	O15428
A8K7B7	Q20BG9
P12004	O94782
P11498	P06748-2
Q8IXH6	P60520
Q9BTK6	P61964
Q8IY92	P20585
Q8C1R0	P36897
O95433	Q9BUV8
P50222	Q9UGL1
O77932	Q8ZHK5
Q9Y4H2	O15524
Q9H668	XP_005267280
Q9BQE4	Q86TM6-3
O60784	O14964
A4D196	Q8ZH40
P68400-2	P40337-3
P00519	Q9QUM7
Q13136-2	O75145
Q16665-3	P84022-4
Q06330-7	Q02308
P54253	Q9UNE7
Q8N7G1	Q9Y4K3
Q14191	Q13535
XP_005259865	Q8IXW5
Q9P2E9	P40692
Q9UGL1	Q9NSY1
P13984	P09669
P63261	Q9UHV8
P07996	NP_000177
XP_005246706	Q13535
Q9UII4	Q15208
P20042	Q28690
NP_066289	Q99880
NP_001269883	P83369
Q9BXR5	O60603
XP_005246873	Q9Y3C5
Q9Y4K3	Q14204
Q12959	Q9WH13
P16403	A9QM74
O60739	Q15056
rogid:j1Je4vjnzJ0DEiCEI8A/yloRv8Q9606	rogid:w5OSn2Um/8jwIlwPuC/NtOy/sOg9606
Q9NS56	Q8ZFU4
Q13243	Q8ZCT9
Q96BK5	rogid:wYJHxL1GKW1YruMjAJhpgWgt4mg9606
O14544	rogid:v8Wjk8fj2frj4ixGw7xXdjEiR1E9606
Q13395	Q8TAF3
Q99417	Q99829
Q9H5I1	P16333
P20936	Q8N4X5-2
P62906	P43146
P40337	rogid:bzvQ4vHPG5un+Lq7TRctoehJy0s9606
P70392	O14827
Q92769	P09874
P00533	P08575
P11171	A8K2M0
Q10713	Q7KZI7
P35590	P08575
E9PAJ1	P03433
O95999	Q92905
P62249	P54274-2
Q9GZZ9	Q9BXW4
O43918	P62318
P43235	P08123
Q99558	P25963
Q05655	P42338
Q9UJV9	P00519
NP_003831	O00220
Q14974	Q9UKX7
P51692	P22681
P05771	Q99418-2
NP_066289	Q9NVP1
Q9JMG7	NP_001186776
Q16819	P46663
Q96AW1	P30519
P62308	Q7L2J0
Q13617	P01100
XP_005257685	P52597
Q9NXB0	Q5HYA8-3
P56693	Q13516
P60520	Q8WXU2
NP_066289	Q9UNA4
XP_005270321	P10912-2
Q96AF5	O15535
Q9UQ35	O14519
P23246	P08047
NP_066289	P23443
Q9NVH1	O75365
Q64337	NP_001186776
Q15554-3	Q13428-6
P26992	L7RT18
Q8N531-2	P41212
B2R4C5	rogid:ZU3K1rJSTseJu3pxghNgy39zSFM0
XP_005271593	Q9BWH6
P98160	O94985
Q8IUD2-5	Q8WVZ9
Q14624	O00182
Q9HD26	P35222
Q15393	Q13435
P61978	O60678
XP_005274065	P78527-2
Q8NEX1	Q9Y2X8
Q9NRG4	O14893
D3DR86	O15111
Q9NUX5-2	Q9BYJ9
Q96BK8	Q8N2U0
P05783	P09913
Q96N11	Q9UL03-2
O94813	Q777B2
P60510	rogid:n7u4yC59fpg5FX3ALv2b4m0OdMY9606
Q99683	P47809
Q9H0R8	A7KAX9
Q9H939	Q8CZK5
Q61140	Q9C0H9
NP_066289	P78406
F1D8N7	O60907-2
P20226	Q15035
Q03701	Q13951
P07384	Q16548
Q13516	P57073
Q96CA5	XP_005256764
P97864	Q15056
P32004	P09167
P30480	Q75MH1
Q8N5U6	H6UYS5
Q6R327	P23443
B7Z4N8	Q549N5
Q53GC0	P0C701
NP_066289	P09104
P16070	O00182
Q9UL03-2	Q9NVM9
Q75QN2	Q8N201
P62330	Q86Y56
O76071	P10155
Q12962	Q9UPT9
P15884	Q8VI67
D0PNI1	O75044
Q9Y230	Q8N5I9
P42574	Q14005-2
D3DR86	O14920
P06827	Q8N6Y0
Q08211	P63279
P05556	P07948
Q8IZL2	Q92585
Q05397	A4D1B1
P49848	P06790
D0PNI1	P21333
P29322-2	Q92625
rogid:kFfwny70OVVtjbiN+7lDHVJa9Ds9606	rogid:KCjQZptIL56QqpTwl//SHT4kbpE10090
Q15796-2	O60884
P01100	P27448
Q16637	Q5UIP0
Q9NZV1	Q8ZED8
Q9GZM7	Q8ZJJ7
K7PPA8	A4D1I7
O60739	O75347
P43246	Q9P2S5
Q9BRQ6	NP_066289
Q15691	Q5JR59
O14924-4	P36507
Q9Y265	Q6AWC2
Q4VP87	P13693
O60674	P08238
P84022-4	P58012
Q15542	P52655
P10606	rogid:ngVeoyKj/d9CuvmQ9Cy6uOZySgg9606
P17676	Q02447-5
Q99683	NP_066289
Q15554-3	Q92598
O00148	NP_066289
Q9QXX4	H6UYS5
P49917	Q13535
P06239	P40259-2
O75116	O95793-2
Q92900	P35659
P61956-2	P38646
Q96BK5	rogid:Zjl3gRpOzCX9yv7Zlo3Ye7//YfY9606
P33993	P06463
Q71DI3	O95931
Q81NJ6	Q8IYS5
Q8IVT2	P11440
P06748	Q9JLI4
Q96FJ2	P69258
Q8TF65	Q81ZE7
P60762	Q96ST3
P51149	Q9Y4K3
Q13610	Q9NX58
P23528	P58582
Q9R012	NP_066289
Q92802	Q8ZIL5
P11142	P41279
Q14974	P61970
Q549C5	NP_066289
Q15691	O75122
P36897	P97343
O75716	Q9NPJ1
B1AHB0	Q9Y5J5
O00221	O14920
P37802	Q15008
P50750	P23919
Q9UMX0	Q8N355
Q5T4F4	P62491
Q96T76	P23508
Q549N0	P53667-3
Q9NZN4	Q13492-3
B6ZGU0	Q8WXF8
Q99062	P09920
Q9UQ35	O95391
D0PNI1	Q6P6S3
Q9UKE5	Q9Y266
F1D8N4	P51649
Q14152	Q12800
A8K3T2	O14964
Q9GZM7	Q7ARB3
XP_005266817	Q9UPN9-2
O95757	P62330
Q22038	P60953
P23526	P30480
Q9H4Z2	XP_005245457
L7RT18	NP_001083734
NP_001269883	Q96ST3
P67809	P16403
O00264	Q9Y4K3
Q61249	NP_001180208
A8K7B7	Q9UET6
Q8VI36	A8K3M3
Q9NZ72	Q9UL62
Q96DT6	P43686-2
P09651	Q8H0U4
Q92851-7	O00220
P29279	Q81VT8
Q5UIP0	Q15047-3
P02671	NP_000120
Q86X55	P68431
Q92905	Q15843
Q6ZW49	P54132
P28066	Q9BQ83
P12931	O60493
Q6Q0C0	B3KSH4
Q9ULZ3	Q8WXC3
XP_005271086	G4XH65
Q5JVS0	P38432
Q96IX5	Q16186
P49356	NP_057427
O14933-2	Q7KTX7
Q99418	P40994
P35579	P52179-2
XP_005257685	P55884
P68402	Q9Y4K3
O00198	Q07440
Q9UKI3	P01871
Q96JB5	P01876
