a_alias	b_alias
ATP6V1H	PTP4A3
PDCL2	YWHAB
CAPN1	CBL
RAB8A	EPB41
ZNF335	EMSY
EFR3A	TSC22D1
NFKB1	TNRC6B
ACTBL2	PXK
ALK	PDX1
TRAF6	FAAP24
ASCC2	TRIP4
ATP5J2	FTSJ1
ASIP	MC5R
UBR5	GTF2E2
EIF2S1	LYAR
GNAT1	F2R
PAK2	P4HB
YWHAQ	KCNK9
HDAC2	SNAI3
YWHAB	SAMSN1
HAT1	UBE2A
HIST2H3D	CBX4
HSPB6	YWHAG
CTSB	SRPX2
RND2	FNBP1
MAPK8IP1	ITGB2
TUBB	SMC3
STIP1	FKBP5
EIF6	RPS16
SMARCD2	CHD7
MED16	THRA
SERPINC1	GZMA
PTPRO	CBL
SLC16A1	TSC22D1
CUL2	COPS6
KMT5C	CBX5
DDA1	COPB2
GABARAP	GABARAPL1
USP13	NEDD8
EGFR	PRCC
CCDC59	TSC22D1
IGF2BP2	CNBP
MDM2	PKM
RAE1	SF3A2
PLSCR4	PDCD6
UBE2L6	SNURF
CTSD	TG
SYNJ2BP	PINX1
MEPCE	EXOSC5
CARM1	SMARCD1
TIMP3	ADAM15
CYBB	NCF1
PLK1	KAT7
MYC	SMC3
IL7R	GSN
SCAF8	CDC5L
TOP1	CSNK2A2
EGFR	SOCS5
PTPRK	INSR
ABL1	NPVF
PACS1	AP1G1
PWP1	HOXA3
FYCO1	MON1B
UBE2E3	HUWE1
SPARC	COL5A1
EIF6	PRKAB1
ELF3	UBE2D2
TNFRSF14	SLC25A10
HPR	IGHM
RPAP1	MAGED2
STIM1	ORAI3
EP300	CHUK
MED10	MED18
MYH10	TRPM6
IL2RA	SNTA1
DVL2	DAAM1
USP11	PGAM5
OTUB1	CNOT8
COPS6	MCC
PSMD3	PSMD14
OLA1	GPRC5C
FYN	HDAC6
ARHGAP21	SP1
SSR3	PHLDA3
PTPRC	WAS
EPHB6	SMAD2
USF1	E2F3
KPNA2	CDK9
CENPO	RNF40
RPL38	PHLDA3
CEP290	PCM1
HMGN2	RPS6KA3
DSP	SSSCA1
RNF123	GABARAP
RPS15	UBE2W
XRCC6	THRA
ATG12	RPS29
TGFBR3	TCTEX1D4
TNFRSF10D	PLS3
PAGR1	SLX4IP
SCYL2	GTF3A
GTF2B	MED21
MDM2	CLU
LSM10	CLNS1A
CD247	GZMB
TUBB1	ZMYM2
XPO1	CCND1
KRT36	LYAR
HSPD1	CTNNB1
RPP14	RPP38
HDAC2	GATAD2B
TAF1D	CSNK2A2
SCHIP1	ZEB2
RAB11A	WDR44
MDM2	CSNK1E
HACD3	TSC22D1
EP300	SRC
SMAD2	MYO18A
GHR	PTPRJ
EIF1B	TPT1
CRACR2A	ORAI1
CARM1	MYOD1
KCNIP4	FAM120B
THAP11	PFDN6
RAP1B	RAPGEF3
PSMA6	CUL1
RRP1B	SMNDC1
IL1B	NLRP7
MTA2	ZFPM2
PDGFRB	PTPRB
MLH1	FSCN1
NFKBIA	RPS27L
ATG10	GABARAPL1
RPL24	PAK2
DNM2	MYC
LALBA	HIST2H2BE
TNFRSF10D	NUDC
NFKBIE	EPRS
SP1	GATA1
AGXT	YWHAE
ABL1	CDON
MARCKS	CNOT8
NFKBIB	HSPA9
PIN1	CCND1
CARM1	SMARCC1
LTF	ITLN1
ACTA1	PFDN1
EIF1B	RPS14
RPS26	PINX1
SGK1	FSCN1
BAZ1B	SUPT16H
EIF1B	RANBP1
KDR	SYNGAP1
RSRC1	RAC3
PFDN5	IKBKE
FOS	PPP1R12A
TCF3	NCL
PAWR	TFPT
SNX3	ABL1
LMAN1	SURF4
SNTA1	ADGRB2
VHL	TRMT112
FYN	SHANK3
VAPA	NSF
HUNK	CFL1
H2AFY	EZH2
SSR1	BRF2
HIST1H3J	SETD2
ACTG1	TRAF6
ATAD1	BABAM1
HMGA1	RARA
IL17A	IL17RC
RLBP1	SLC9A3R1
SKP1	HSP90AB1
GABARAPL2	TBC1D2B
RHOC	IKBKE
ACTB	AGO4
SYNJ2	FYN
TAF9	SUPT7L
TALDO1	MCC
MLLT1	RFX5
HEATR1	ILK
ARL6IP4	FOS
OTUB1	STAMBP
MDM2	GNL2
CD33	SYK
DVL2	MAP3K1
UIMC1	UBE2I
PARK7	HDAC2
ETFA	MCC
NKX2-5	ID2
TGM3	ATG12
FOS	TSPYL4
MED14	ABL1
ZMYND19	MCHR1
PIK3R1	CDC27
RUVBL2	CCDC87
ATF7IP	ERCC2
ENO2	IL7R
RUVBL1	CCDC87
RAB25	KPTN
CDH2	PTPRO
DGKA	SREK1
ARF6	NUDC
MED1	MED21
NUBP2	CIAO1
IKBKE	FAM49B
ZNF277	DDB1
SCHIP1	NAP1L1
CDK12	KRT31
SMAD2	RPS3A
COPS5	KLHL18
RANGAP1	PRKAB1
MAGOH	PINX1
RAB8B	ACTB
JUN	CHL1
NCK1	FCGR2C
AKAP8L	SMAD2
SLC6A2	PICK1
HIRA	HIST2H2BE
SLX1B	PSMA1
OTUB1	MCC
MYO1D	CIAO1
CCNA1	OAT
HSPA4L	PRKAB1
USP1	MYH9
CBL	PTPRJ
SRC	FCGR2B
HDAC7	CASP7
RAD23A	FILIP1
SRPK2	YWHAB
TFE3	VCP
RRP1B	H1FX
PSMB3	IKBKE
PTPRG	PPFIA1
SKIV2L2	EXOSC10
MAGED2	MEPCE
ABCE1	EIF3F
HERC5	UBE2E1
KLHDC10	CUL2
MTNR1A	DPM1
CPVL	NRBF2
PDHA1	PRKAB1
CEP135	CENPJ
MGST1	LTC4S
TMEM11	PHLDA3
SNAP29	STX4
CDC37	POLR1E
CENPBD1	XRN1
ING2	SMARCC1
GSTM3	TRAF6
CHUK	MYL6
MYL12A	MCC
UBA5	UFM1
MRPS35	TFCP2
CHD7	SMARCD1
EIF6	EIF1AX
RUVBL1	KIF20B
SRRM2	RAD18
IQGAP1	CASP3
XIAP	BCL10
SUGT1	PHLPP1
CHD4	NAB2
NFKBIA	CLTC
RHOV	NCK2
UBA5	ALDH2
CKAP5	ABL1
VCPIP1	NPLOC4
TP63	TP53BP2
VOPP1	TFG
MEPCE	RFC4
KIR2DL1	PTPN11
DDX23	MEPCE
PRLHR	GRIP2
PLCG1	SERPINC1
UBE2L3	RPL19
PSMB1	ILK
NR0B2	SIRT7
DNAJC8	SRRM1
HOXC8	JUN
KRT18	TSG101
FBXO42	RHOB
FBN1	STC2
PFDN1	VOPP1
COPS6	SMPD3
SLC25A6	CHD3
HIST1H2AE	PRMT5
GPR45	ABL1
SLX4IP	CUL1
EP300	ELSPBP1
ITGB3BP	GIT1
CBLB	BTK
NKX3-1	HDAC1
RBBP7	CDK9
ERBB2	GAB2
GRIN2D	SYNGAP1
CWC22	YWHAB
HIST2H2AC	TAF1A
MAP3K5	CIB1
PA2G4	PRKCG
PAEP	RIF1
PACS1	PPP2CB
RPL26	PINX1
PAK2	PPP2R2B
MAP3K11	BRAF
ZBTB7A	HDAC3
STAB2	SUMO1
SGK1	HYOU1
MBD1	SUMO1
SAFB2	GABARAPL1
TNFRSF14	ST13
TAF7	ZSCAN1
TRAF6	BUB3
BLM	TBPL1
HSPA5	MTNR1B
EIF1B	UCHL5
TRPC6	ORAI1
THOP1	IKBKE
SMURF2	ECHS1
UBE2E3	EEF1A1
RRN3	TBP
PPP2R5A	PPP2R5D
PPP1R12C	PPP1CB
HMGB2	TRAF6
PLOD3	TECPR1
KRT85	CDK12
ZNF461	HDAC2
SNX3	MCC
MYC	PDS5B
RAB17	RABAC1
TNIK	ACTR2
SRRM2	SNRPA1
RANBP2	CDC73
KAT2B	MED21
HIST2H2BE	DNMT3L
SARS	FTSJ1
PDCD6IP	PLXNA2
ALK	IRS4
EGFR	DYNC1H1
KAT2A	DDB1
VPS18	GGA2
IKBKE	AIMP1
SSX3	ZNF496
SERPINA3	GZMM
GAPDH	HSP90AB1
RANBP2	AIRE
IL17F	IL17RC
AK2	MCC
HMGB1	CEBPB
MYO16	PPP1CC
CSDE1	NCK1
ADAMTS4	MT2A
PSMA6	RBX1
NFKBIA	NEDD8
MAP2K2	MCC
DAPK3	AATF
SF3B4	NCK1
ETS1	CDC5L
RPL35A	NFKBIB
YWHAE	STOML2
CHUK	HSPD1
PSMD4	MDH2
PTMS	ZNF24
IKBKE	CISD2
PRMT1	CTDP1
NCK1	CCKBR
GSK3B	HIST1H1T
TBP	PIAS3
CASP1	TRIM16L
MED17	MED12
CEBPB	BHLHE41
SIN3B	KDM5A
GOLGA3	CASP3
PAK2	PSMA1
RUVBL2	PDRG1
HDAC2	KLF5
ITGB2	PRKCD
UCK2	TSC22D1
PRIM1	RPA1
OXT	NCK1
JAK1	PRKCA
KRT17	KRT8
FYN	HTR6
TRAF6	PGD
TRIM63	TNNC1
GINS3	MCM2
OPA1	PTP4A3
GRM8	PIAS1
SOX8	CEBPA
TNIK	EMC1
TNFRSF14	DCD
GABARAPL2	RPN1
SEMA4A	PLXNB2
ZC3H18	YWHAG
KRT78	CDC42BPB
SMAD2	CCDC25
KBTBD7	MAP1LC3C
TSG101	UBB
MMP2	COL1A2
QARS	PHLDA3
PRKAB1	MSN
PLXNB1	RHOA
HNRNPH2	TOB1
ABCA1	MPP6
ETV6	HDAC3
TUBB4A	BMPR2
PSMD7	PSMD2
CENPB	OPTN
FOS	TRO
SSR4	TNFRSF14
HP	APOE
DYNLT1	BMPR2
RAB22A	APPL1
NXF1	SRRM1
FYN	TULP1
DDX21	PINX1
C6	NCK1
PTPRK	TEK
TICAM1	TIRAP
XBP1	VIM
F10	SERPINA10
GAPDH	USP25
RPL18A	JUN
PPP2R2D	CCT5
TTI1	PIH1D1
IKBKE	TPD52
SMAD2	MKS1
SNAPC5	SNAPC1
SF3A2	RBM25
KIF1B	TFCP2
SGK1	IPO4
UFL1	PHLDA3
MKI67	PRKCB
MFAP2	FN1
PRKCD	TRAF2
RAD23A	CCNB1
KAT2B	CDT1
PIAS4	XRCC5
AHCYL1	JOSD2
NUDT5	TRAF6
PDCD6IP	MCC
ECHS1	MCC
LCK	PTPRM
LCK	CD8A
SMAD2	HSPD1
FLRT2	FLRT1
PIAS4	SUMO1
VHL	SNX3
HSPA4	KRT18
EGFR	CBR1
DLGAP4	PIK3R1
LRRC47	BABAM1
KPNB1	VIMP
TNFRSF10D	HNRNPM
RPAP2	POLR3E
EGFR	TMCO3
RPL24	PINX1
POLR1E	RADIL
COPE	COPB2
RNF8	ORC2
ATXN10	C20orf24
PCNA	MAPK15
ILVBL	CLN3
PRL	UBQLN4
ARHGEF19	RHOA
MEPCE	KPNA1
TFE3	SMS
SUPT16H	MCC
AP3B1	KIF3A
UPF2	INTS6
SLIT2	ETS1
CPE	TRH
NELFCD	TXK
MED28	MED26
DAAM1	FNBP1L
PPA1	MT-RNR2
EPRS	NFKBIB
FTSJ1	IMPDH2
GRIN2B	PTPRG
SPRR2A	CTTN
PHLDA3	RFC3
MAX	AIP
TXNDC17	EPB41
SSX3	PCBD2
VIM	HDAC1
PIK3CG	PIK3CD
SMAD2	EIF3D
CSDE1	TRAF6
COPA	MTNR1B
CDKN1A	HDAC6
NUDT21	HDAC1
SYNCRIP	PRKAB1
IKBKE	NCDN
ALK	PTPRB
HADHB	DDA1
MED21	GTF2H4
CFHR1	APOA1
AIMP1	MCC
USF1	RBBP7
FTSJ1	DNPH1
TTC14	SS18
YWHAQ	YWHAG
ME2	USP15
CBX2	USP11
ATG10	KRT85
NRF1	PARP1
HSPA4	ZMYM2
TRAF6	AIMP2
RNF2	MLLT3
CDK4	COPB2
TNFRSF14	CDC37
LRPAP1	LRP1B
FAAP24	APITD1
MLEC	IKBKE
GABARAPL2	MAP1LC3C
UBASH3B	UBE2D2
PRDM2	SOD2
TNFRSF1A	BCL10
SRC	PAX3
ZXDA	ZXDC
DCAF17	DDA1
UBE2D2	UBE3A
UBE2I	TNRC6A
ACTN2	NCOA1
NDN	NUCB1
ASAP1	NCK1
ARF6	DDOST
ATP5J2	PRKAB1
PHGDH	MEPCE
HES4	RGS3
ELL	POLR2A
ATG13	MTOR
HOXA3	ALX4
RBX1	PGAM5
TAGLN2	PINX1
PCNA	DDB1
PLK1	SLX1B
UGGT1	MCC
MSX2	ZDHHC2
CETN3	RIF1
HNRNPA0	ATG12
VPS13A	NCK1
MTDH	LYAR
GAB1	PTPRO
SSR3	PTP4A3
EIF3L	SSSCA1
FAN1	FANCG
HNRNPR	NCK1
CUL2	MCC
ADRM1	PSMC5
CBFB	DHX36
HMGB1	HOXD10
RORC	PSMC5
TMA16	LYAR
TNIK	SEPT4
ANAPC4	CDC23
DDX41	FYN
SNX2	TSC22D1
HSF1	TAF7
CARM1	HNRNPK
BANF1	DDB1
YWHAB	GP1BA
PDE6G	GNAO1
SKIV2L	MYC
BRAF	PRKCA
FYN	CNTNAP1
HDAC6	MIIP
TNS3	BCAR1
FUBP1	SRRM1
SRSF2	SRRM1
SRP14	PRKAB1
FCER1G	BTK
PSTPIP1	KIF14
TBX20	ZSCAN1
ERCC6	DDB1
KLHL9	COPS6
STAMBPL1	CLTC
SMAD2	ATP5I
ABL1	GSX2
PCNA	IL17RB
KAT2B	MEF2D
PSMD3	IKBKE
PNN	UBE2I
CACNA2D3	RAD51C
TBXA2R	RAB11A
SMAD1	HDAC1
ZNF423	RARB
INSM2	ZSCAN1
WDR5	MCC
TRIM28	CIAO1
RAB35	CDC42
ARL2	BSND
SMURF2	STAMBP
POLR3H	POLR3E
PPP6R2	ANKRD28
PCNA	WDR48
EFTUD2	YWHAG
ANP32A	HIST2H2AC
PSMB1	FANCG
LTN1	PTP4A3
RB1	GATA1
TNFAIP3	LAMP1
TAB2	YWHAE
YWHAE	SAMSN1
TAF12	TAF1A
SKI	SIX1
PRKCD	CHUK
MARK1	STK11
CDK7	GTF2H4
ACTG1	MAP1A
SRC	MAP4K1
PDIA3	P4HB
GAB2	YWHAE
FOXO3	H2AFX
PSMA3	TRAF6
GEMIN6	SLX1B
RASSF5	GABARAP
BET1	GOSR1
MED1	THRAP3
ARL1	C20orf24
NOS1AP	LRP8
PRKAA2	DNAJB1
DCAF10	SLX4
USP27X	USP22
SGK1	CAMKK1
LIN9	MYB
HIST1H2AE	KAT2B
RELB	BCL3
UBE2D4	UFM1
PSMA2	SLX1B
FIP1L1	CDC73
TRIM28	WRAP73
MPG	XRCC1
MAGEA1	DNM1L
REEP4	SFN
SMARCA1	RSF1
PSMA5	RNF185
TCEB1	PINX1
GOT2	MCC
EIF1B	NUDCD2
YWHAH	CAMKK1
USP53	CPNE7
FBN1	GRN
CLTC	PRKAB1
MAP2K4	MAP2K7
MKX	TBP
TAL1	CDK9
OTUB1	UBE2E1
PIK3R1	ASAP2
FAM90A17P	SNCG
PPFIA1	PPP2CB
ARF6	EIF3E
PBDC1	BABAM1
EEF1G	EGFR
CIB1	WAS
MED18	MED6
NEK6	DNAAF5
KDM4A	HDAC1
DNAJA2	HIRA
BIRC2	MAP4K4
EGFR	AKAP12
LRRC7	CTNNB1
GAPDH	CAMP
DMWD	YWHAH
DLG1	FZD7
RUVBL2	HSPA5
TRAF6	AHCYL2
ACTG1	NCF1
ZNFX1	UBE2D2
STRAP	TRAF6
SNRPB2	IKBKE
TRIP10	FNBP1
AURKB	KIF20A
IBTK	CD2BP2
APEX1	PAK2
TNIK	PCBP3
TPSB2	NCK1
HIST3H2BB	USP7
GTF2E1	GTF2F1
SMYD1	HDAC3
ZNF638	ZNF24
HDAC1	CDK5R1
PTPRR	PDGFRB
EGFR	FKBP4
WEE1	NEK6
BTBD1	COPS6
SRF	BARX2
MOB2	STK38
SUDS3	SIN3B
IGBP1	CCT2
CTNNA1	VEZT
CRYAB	PSMD4
MYO1D	PHLDA3
RAE1	FAF1
STK39	CD46
IGF1R	KRT27
CBX2	HIST1H3J
RPS16	MLH1
POLM	UBE2D2
DCTPP1	VHL
FKBP1A	VHL
HSPE1	FHIT
FBXO33	HSPA9
ARL1	BRF2
CSTF2	CSTF1
HOXA13	MEIS1
RPL7	HSP90AB1
TAF9	SERINC1
EIF6	SEC13
POLR3D	ZNF496
NCK1	RP1L1
TAF13	CPSF1
LRRC59	EPB41
WBP2	WWTR1
GANAB	MCC
CSMD2	NCK1
ERBB2	PTPRB
PAXIP1	KMT2C
EXOSC9	MPP6
GMNN	HOXB7
DNM2	SH3BP4
SEC23IP	PDCD6
THRAP3	PARP1
RPL37A	OPTN
KPNA2	PLRG1
CD40	KATNA1
RPL38	MEPCE
LTV1	DEDD
PACSIN3	GOT2
ERCC6	NFKB1
ACTA1	PAK1
SIN3A	MXD4
RPAP1	KIF11
SRSF4	YWHAG
RPAP2	RPAP3
EIF3A	WDR48
RPL26	CNBP
SARS	TNIK
RBX1	DDB1
CTSD	CD4
BCL2L1	ABL1
DEDD	ABCA9
AKT2	FOXO4
MAP4K5	NCK1
BBS9	TTC8
WASF2	ABI3
TBC1D9B	MAX
MPDZ	NR4A1
SRRM2	ACO2
TPT1	EEF1A1
GABARAPL1	CUL3
CALR	CANX
DNM2	MYO1E
SRC	TRIP4
RAE1	USP11
RAD21	SRRM1
PTPRG	WAS
RPL22	MAGEB2
FKBP4	UBA5
TNFRSF10D	RBBP4
SEC62	ZNF24
TFE3	RPGRIP1
ITGB3BP	ALDH2
TUBB4B	TUBG1
UCHL1	CTNNB1
SKI	RB1
GPR17	GNA13
ILK	UNC45A
PRKG2	PLCB3
HMGB1	ERF
ROR2	FZD5
POLR1A	SSRP1
MYC	GLUD2
BAP1	PPM1G
FANCM	RMI2
BRPF3	ABL1
LGALS2	BRAP
NFKBIB	RPL11
TMPRSS6	LAMA1
USP20	SUN2
SUPT16H	CDK9
POLR3C	POLR3H
TRAF6	MSN
ABL1	FYB
MAP1LC3C	STK4
PAGR1	SLX1B
NEO1	NTN4
FBXO31	RBX1
HSP90AB1	FBXO33
TRAPPC12	TRAPPC3
PSMD1	TFE3
NR0B2	EID1
TAF4	TBP
CDH9	CDH18
RUVBL2	CCAR2
IL2RG	IL21
WNT1	LRP5
TNIK	RCC2
TBK1	REL
HIST1H3J	CTCFL
NOXA1	MAPK14
MEPE	ABL1
VCP	RXRB
ARHGDIA	MSN
EXOSC5	CDK9
FBL	GEMIN4
PRMT1	TNFRSF14
ARF6	HYOU1
FYN	NELFB
SLC25A6	TNFRSF10C
EIF1B	EIF1AX
RPA1	FANCG
MYB	NBPF14
ZNF281	KDM6A
COL5A2	COL11A1
DHX9	H2AFX
ISG15	TRIM25
MCM2	DDA1
NUP88	RAE1
CD40	PCMT1
RYBP	PCGF1
TNF	CARS
PFN2	EPB41
MAGI2	POLR2A
C1orf52	ETS1
NFKBIA	PCBD1
CAV1	RAB27B
SRP14	ARF6
ILK	DHCR7
RPS6KB2	BTK
SMARCC2	MYC
SATB2	MTA2
RPL23A	BCAR3
STK39	RELT
GCGR	BMPR2
USP25	NEDD8
FSTL1	ACVR2B
SCEL	SFN
PDIA6	TRAF6
SUMO1	SP1
STRN	PPP2CB
HMGN1	ERCC6
TUBA1A	MAX
GRIN2B	CAMK2N1
EIF1B	FSCN1
CDK5RAP3	TMEM55A
TLR2	TRIP6
HSPE1	IKBKE
CD14	DIP2A
EIF1B	F8
RAI1	LZTR1
CTNNB1	JUN
CDC25A	MAPKAPK2
TNFRSF1A	PRKCB
NOD1	COPS7A
ALK	MTIF2
TMOD3	USP45
PAICS	FTSJ1
TRAF6	PSMD14
MYT1	PLK1
STUB1	CFTR
COPS5	VCP
TRPM7	MYH10
PRKAA1	NME1
ITGB1	LGALS9
PCNA	AIRE
PTPN6	PDGFRB
ARF6	NCAPG
PKN1	ARHGAP10
MED21	GTF2F1
TRAF6	YARS
CCNA1	STOML2
CDK5RAP3	IGKC
ZNF277	GPRC5C
TUBA4A	PLK1
CMBL	PUF60
ALDH2	FAM45A
DHX9	MEPCE
ELK3	ID2
HADHB	ATG101
FOS	RPS17
RALA	LRPAP1
MAT2A	IKBKE
TNIK	PSMA2
HDAC4	YY1
ARF6	IMPDH2
SUMO1	RAD54L2
SMAD2	HDAC2
SMAD2	DPP10
HDAC9	ZBTB16
H1F0	IPO7
IKBKE	CBR1
HNRNPA0	KHDRBS2
ZFP91	CENPA
ADAMTS4	SRPX2
TAF11	CPSF1
HSPA8	ACTB
OTUD7B	CCDC50
ABCD3	PHYH
FYN	PPP1R12A
COL4A1	SAA4
WNK1	LRMP
PPIF	VDAC1
KBTBD7	GTF3C1
EIF4G1	EIF3J
BAD	BNIP3L
GBA	LAMP1
CSPG4	ITGB1
RIPK4	TRAF2
CD2AP	GZMB
TOP2A	CDT1
GOLGA3	TSNAX
KDR	CTNNB1
NCOR1	YWHAE
TOPBP1	ATR
TLR9	SIGIRR
SFN	SAMSN1
MSR1	HOOK3
CCM2	STK25
IKBKE	RAB14
CHUK	DUSP1
SDC3	COL5A1
TDG	UBE2I
HSPA4	CDK5RAP3
MYB	ZFC3H1
TM9SF4	RAB5A
DLST	TUBB2A
CDC45	CDK4
PCNA	TRAF6
GRK2	CCR5
FTSJ1	RCC2
ARF6	GLS
TSN	PRKAB1
RPA1	MEN1
CAMSAP2	FOS
NUP54	KPNA1
NABP2	INTS1
CFTR	FLNA
CARM1	SRC
PHOX2A	JUN
RSL1D1	LYAR
LDB2	RASIP1
ERH	PSPH
NKX3-1	SP4
IKBKE	TTLL12
HAT1	HIST3H3
RNF10	RIF1
NDUFAF1	HSPD1
PARD3	CTNNA1
LCK	NFKBIA
ACTR6	STRAP
TAC3	VOPP1
GNAQ	TUB
FURIN	MMP14
PCNA	PTP4A3
GABARAPL2	YARS
FNBP1	GABARAPL1
ACTA1	SMURF2
LGALS8	TGIF1
TIA1	DCP1A
TMEM160	KBTBD7
CBLN1	CBLN3
PAX8	CLSTN1
IL7R	HSPD1
TPT1	EGFR
UBA3	RAD23B
ARL3	RP1L1
HNRNPH1	HSPD1
PAPOLG	NFYA
PSKH1	SNTA1
VIM	DEFB1
ATXN10	PHLDA3
CBX4	PCGF2
KAT2A	H2AFX
MEPCE	SF3B2
IKBKE	PARP1
SRC	SNX17
EIF4E	SMYD2
SPRR2A	EVPL
RPS20	UBE2O
TARSL2	PRKAB1
CS	MCC
MMP10	HAPLN1
USP44	TBL2
PPM1A	SGO2
FKBP5	REL
TRAF4	TNFRSF9
HSPA4	AIMP2
ETV1	KCNA2
GATAD2A	HIST2H2AC
UBB	MAP3K3
HSP90B1	SOD2
RPAP2	LRCH2
RPAP2	HELLS
NPM1	MCC
KAT6A	HIST1H3J
SRC	CELSR2
KIDINS220	PRKD1
CFLAR	RADIL
PINX1	FAU
EIF1B	SRP14
ABCA1	TIAM1
HSPD1	CDK9
FYCO1	GABARAPL1
GAST	CPE
TAF7	TAF12
MAP1LC3C	ATG2A
KAT2A	KRT2
EIF4A1	PLPPR4
KAT2B	DEK
RBL1	TRIP6
VHL	DTYMK
PTPRK	TEC
POLH	UBE2B
RUVBL2	INO80E
HSPA4	NQO1
TSC22D1	EPPK1
PAPPA	IGFBP4
USP39	PA2G4
LGALS3	ORM1
SMC2	NEK6
G3BP1	WDR36
CDC20	MAML3
HIST2H2AA4	PARP1
SCHIP1	AHSA1
TRAF6	GNAI3
HIST2H2BE	TAF1A
CD2BP2	RBM12
SART3	PPIH
GBF1	PTP4A3
ACTN2	MYPN
PIR	BCL3
RBBP7	MBD3L2
LAS1L	FOS
CDC42	CASP3
HMGB1	SOX18
IL7R	YWHAB
MEPCE	RFC3
KPNB1	RUVBL2
SPHK2	FYN
DDX6	ATG12
SNW1	PCBD2
ITGB3BP	MRPS31
PPP4C	CALML5
ETFA	TRAF6
PRMT2	NPM1
ALK	PTPRZ1
AIRE	TOP2A
RASAL3	WNK1
SIN3A	WHSC1
IKBKE	CAPZB
TNIK	RPS14
VHL	DCTN1
TRAF6	CD44
NTRK1	PTPRB
TNIK	COPB2
BRF2	PDHB
RPSA	UBE2U
USP20	ZNF770
CCNA1	LRRC59
PAXIP1	KDM6A
HIST1H1B	MELK
HES1	HDAC1
TUBB	PPARG
HDAC2	PADI4
LCK	ITK
IKBKG	ACTG1
ADAMTS4	ACAN
BMI1	XRCC5
DISP3	CEACAM5
TFE3	DHX9
MED18	MED13
EIF1B	MXRA5
PRKAB1	SLC25A10
MED26	MED17
VPS35	GABARAPL2
PRKAA1	PRKAG3
EIF1B	UBE2I
SEMA7A	NCK1
XPO1	PRKD2
LRIG1	CBL
CBL	UBE2M
SLIRP	EPB41
PPM1G	MTNR1B
HSPA2	PARP1
EXTL3	PIK3R1
MAPRE1	STIM1
HSPA4	DNMBP
NCKIPSD	ABL1
RUVBL2	STAP1
SRC	AFDN
EIF2B5	GSK3A
ERBB2	PTPN22
POLR3A	RAE1
TLE1	PAX9
RNF123	GABARAPL1
EPAS1	F12
MAP3K5	YWHAG
MPHOSPH6	RIF1
EIF4B	PAK2
ROCK2	PPP1R14B
DBF4	ORC4
SIRT7	HIST1H3J
FYN	SNX3
CWC27	E2F1
RUVBL2	TNFRSF14
EGFR	S100A9
PATJ	F2RL2
ATG12	HNRNPAB
ASF1B	TAF1
HSPH1	CSNK2A2
DDA1	ECHS1
MCM2	GTF2H1
CUEDC2	PPP1R15A
FTSJ1	SGTA
DDX20	GAR1
NELFE	YWHAG
LY96	SFTPA2
ATP5O	IKBKE
FYN	SLC24A1
NOM1	TFCP2
PRKAB1	PARP1
KHDRBS2	IGF2BP3
HMGB1	HOXB1
FSTL1	CD14
STUB1	IRF1
TUBA1A	NFKBIA
GALM	UEVLD
ESF1	NR4A1
MBD4	HDAC1
IKBKE	LTA4H
PHLDA3	CUL4A
TNS3	DLC1
POLR2K	MED10
MRFAP1	RB1
ATG101	TARS
TAF10	SUPT7L
APP	COL18A1
FTSJ1	NAP1L1
CLTC	ACAP1
POLR2M	STK26
NUP62	KPNA1
SUB1	PINX1
NEK6	MTHFD1L
UBE2T	SNURF
MAPRE1	CSN3
KLC4	YWHAB
CNPY2	PINX1
TAF10	PFKL
PPP4R2	DDX20
TUBA4A	PFDN4
NME2	PCBP1
NCOA3	EZH2
RUVBL2	POLR2B
RBBP7	SAP30
MED10	MED13
MAP3K8	HSPA5
TNFRSF10D	RHPN2
IGFL1	IGFLR1
GAPDH	NPAT
KDM5B	RBM15B
RBM25	SRRM1
UBTD1	UBE2D4
GABARAPL2	PPP2R2B
RAD1	ATR
HMGA1	PARP1
IKBKE	PDHB
TSC1	RAB11FIP5
PRKD1	TLR5
EIF1B	PLS3
ISYNA1	IKBKE
RBP3	NOTCH1
MYSM1	TUBB1
RPL36	RIPK2
RIPK2	GXYLT1
CTNNB1	TNRC6B
PAK2	RPL23A
MTA2	ATR
PXN	PTPRB
SUV39H1	ESCO2
PLCG2	PLXNB1
ITGB3BP	RIF1
ZMYM6	CDK9
CDC20	CDC23
ITGA4	LGALS9
TUBA3D	SOCS1
IL3RA	CSF2
TBCA	HNF1A
MYH10	EPB41
PLK1	CEP55
LYL1	NFKBIA
LRRC59	FOS
PAXIP1	RAD50
NDUFA9	SIRT3
GTF2B	NCOA1
POLR1A	POLR1C
TAF12	NFYA
YRDC	RBBP9
OR2AG1	MPDZ
BSN	UNC13A
DOC2B	DYNLT1
KPNB1	EPS15
SLX1B	PSMA4
CASP4	TMEM147
RHOH	CNKSR1
GAB3	PIK3R1
SRC	HDAC3
WNT4	FZD6
RRM1	MCC
SSR4	SSR1
PSMD6	ARMC6
ARF6	RAB3GAP2
TOP3A	APITD1
MINPP1	SRF
GABARAPL1	ULK2
STAMBPL1	SNRPA1
C20orf24	RPN1
CDR2	ASS1
TUBA4A	B4GALT1
UBA1	HSP90AB1
MED26	CDK19
GANAB	EIF6
H2AFX	RPS6KA3
CASP10	GZMB
IKBKE	CRYZ
ZRANB1	STRIP2
YWHAE	RPL6
GNL3	SMNDC1
