a_alias	b_alias
VPS35	ZNF512B
TYK2	CBL
IKBKG	MCM7
NCOA3	E2F1
PCNA	FEN1
ERCC3	BCR
POLR2E	POLR2G
NOC4L	KRT15
FAM107A	NINL
CDK4	CDKN1B
TFAP2A	RB1
PSMD4	PSMC5
AKTIP	UTP14A
CRKL	MAP4K1
NCAPH	SMC2
RAN	CEP126
NFKB2	MAP3K8
TGFBR1	CDKL1
CFLAR	DEDD
VPS18	VPS33A
MED6	PARP1
HCFC1	CREB3
TGFBR1	MYO3A
CCDC85B	CEP70
FGR	SYK
KHDRBS1	FNBP4
TCERG1	WWOX
BYSL	TRO
DCTPP1	NOA1
PPP4C	PPP4R3B
ARMCX3	MAF1
SNRNP200	YWHAB
HSPA5	A2M
MED31	PFDN1
ADIPOR1	APPL1
GHR	PIK3R1
POLK	REV1
DEAF1	INTS1
CDC25A	NAA10
ERBB3	NRG2
SYTL4	RAB8A
CASP7	HTT
RFC5	UNC119
RRAGA	RRAGD
RING1	CBX4
MSX2	DLX2
MAP3K10	KIF3A
UPF2	EXOSC4
SNX2	SNX4
TUB	JAK2
ZNF496	ARR3
LRPAP1	SORL1
CRKL	PDGFRA
BAP1	HCFC1
BRD7	RPLP1
PSMD4	ADRM1
FADD	CASP8
KCNQ2	KCNQ3
LAT	PIK3R1
AKIRIN2	LNX1
TRIM28	TRIM24
ITK	CD28
C10orf62	PLSCR1
RNF2	PCGF2
MSX2	MSX1
ERBB3	JAK2
MED8	PHYHIP
PGAM1	PKP4
CRX	ATXN7
GAB2	PIK3R1
SKP1	SKP2
MYCN	MAX
DYDC1	DPY30
SLC25A38	EMG1
PHYHIP	S100A13
APEX1	UBE2I
ZNF165	ZNF446
EWSR1	ACTL6A
SERPINB8	FURIN
PSMB1	PSMB3
KLHL12	DVL3
EXOSC9	EXOSC2
ABLIM1	BEGAIN
TEF	BATF
KAT7	SEPT5
RIPK1	SQSTM1
POLR2H	POLR2A
YWHAG	SRRM1
RBM4B	MRPS9
EP300	PELP1
PSMC1	PSMD6
EGFR	APPL1
RFC5	RFC4
PIK3R1	CSF2RA
BECN1	ATG14
CRKL	STAT5A
TSC22D4	PIH1D1
FNDC11	CALCOCO2
EWSR1	VPS72
PSMB5	PSMA2
SOCS3	TCEB1
CCDC85B	GPANK1
TSC22D4	NOC4L
ELK1	SRF
PTPN6	CD5
ECSIT	IMMT
SMURF2	SPG20
SMAD1	RAN
SNRNP70	SMAD4
PHF21A	KDM1A
ERCC8	UQCRQ
SPEF1	PLEKHF2
LMO3	CARF
WWTR1	YWHAE
EPS15L1	STON2
RPA2	RPA1
EBF1	ZNF423
SNRPG	CEP126
SIRT6	CHD3
SNAPC3	RB1
HMGB1	UNC119
HDAC2	SMARCA5
ATF4	DDIT3
TIAM1	PRKCG
RPS20	MPHOSPH6
ACTR1A	NUMA1
NUDT18	GNMT
POLR2E	POLR2L
BAD	BCL2
CNTFR	APPBP2
VPS41	ZNF512B
MAP3K11	MAP4K1
NIPSNAP3A	IKBKAP
ZFYVE9	PPP1CB
CCR8	CCL1
SMAD2	UBA52
IKBKB	HNRNPU
GATA3	LMO1
ATF1	NFIL3
EIF3C	AAGAB
CERS2	ATP6V0C
RAE1	DDX24
RAP1B	RGL2
TRAF2	KIAA0408
TNFAIP3	LAPTM5
CDC37	HSP90AB1
ZNF10	TRIM24
MYOD1	SMAD4
GTF2I	SRF
PCNT	DISC1
GNAQ	GRK2
SPOP	DDIT3
TOM1L2	LAPTM5
GAS7	DIAPH1
SMAD3	PCDH1
MORF4L2	MRFAP1
YWHAQ	PIK3CB
SNRPD2	EGFR
EGFR	BTC
HDAC2	RB1
LRP6	WNT3A
TEAD4	CCDC85B
SMAD9	HUWE1
RPLP1	PTN
LDOC1	DPPA4
SYT17	TSC22D4
NFIL3	DDIT3
PBK	SMAD4
CCDC90B	SDHAF2
BMI1	PTN
BLM	MLH1
HRK	BCL2
TRAF5	CD27
CCR3	CXCL9
JAK2	SOCS1
THBD	F2
CD7	SECTM1
PDLIM7	PAK5
POLA2	SNU13
EXOSC2	EXOSC5
EIF4E	VCL
SGTA	PTN
SMAD2	ZFYVE9
LCK	NOTCH1
CDKN1A	CDC7
RORA	NME1
FGG	F13B
C8G	C8A
TRAF6	TAB3
RAB5A	EEA1
BATF3	JUNB
ARC	KRT15
UBR5	CIB1
CASP3	USO1
EEF1B2	ULK2
KRT19	EXOC8
IRS1	MTOR
BATF3	DDIT3
RPA1	SELENBP1
FOXG1	KDM5B
MEOX2	PAX3
DHX29	TBC1D17
TGM2	FN1
E2F1	TFDP2
TLN1	VCL
SMAD1	RAP2A
ABCD3	ABCD1
SKP1	FBXL8
CAV1	S1PR1
CACNA1S	SRI
KPNA4	RECQL
SIAH2	TRAF2
TRAF2	TNFSF9
SMAD4	FBXO30
TMPO	LMNB1
SURF2	B4GALT3
IL6	ZBTB16
PTPN6	PIK3R1
KLRG1	LEPROTL1
PIK3R1	PTPN11
CNR1	GNAI3
RPL30	MAP3K1
MAPK8	WWOX
POMC	MC5R
PRTFDC1	HPRT1
LDOC1	NRIP1
SNRPD2	SNRPE
DMRTB1	IL16
VIM	XRCC4
ARHGEF12	PLXNB2
EGF	ERBB3
PCNA	CDKN1A
ERBB2	SLA2
TCEB3B	CEP70
TRAF2	CDKN1B
APOF	APOA2
RTN4R	LINGO1
NFKBIE	PPP6R1
XRCC6	POR
AKAP8	CCND1
EWSR1	SMAD4
EPHA5	EFNA3
SMAD3	SMAD9
XIAP	RIPK2
SNW1	PABPN1
DDX49	HAP1
QARS	RARS
CFB	CFP
NCS1	DRD3
POLR1E	POLR1C
CLTC	HGS
CHUK	FKBP5
MDFI	SLC25A10
RPL12	CBX1
COPS6	RPL15
RBBP8	HID1
SMAD2	PLIN3
SP100	SUMO1
RHOG	TGFBR1
TGFB1	LTBP1
PTOV1	TMCC2
TSSC4	UBA1
MYOD1	SP1
CD58	CD2
COL10A1	P4HB
CASP10	CASP8
TMEM256	HGH1
COPS6	CDKN2C
CXCL8	SDC1
CDK5	GAK
LTA4H	ARPC3
BAG6	NDUFA6
KHDRBS3	KHDRBS2
STAT1	BRCA1
VCL	FEN1
PAX6	SIX3
DPPA2	MCM10
UPF1	DCP2
ERBB2	DOK1
SERPINB9	MED31
SOCS3	TCEB2
FYN	WAS
TNPO1	RAN
UPF3A	IFITM2
GTF2B	NR2F1
KIAA0930	YWHAG
CD59	C9
NECAP2	PLSCR1
CFAP20	YWHAG
EEF1G	ENOX1
GNG7	MPP3
LCK	UNC119
THG1L	ELMOD1
CCSER2	TCEA2
DTNB	TSACC
SMAD3	TMED1
PAAF1	PSMD14
CDC42	WAS
YBX1	HNRNPK
LGALS3	FCGR2A
PXN	TM7SF2
RBM48	ERH
ELK1	SUMO1
CUL1	E2F1
APPBP2	GP9
TMCC2	UBA1
NTN1	DCC
ZDHHC17	HTT
ZNF512B	DCTN1
CIB1	PLK3
SPG7	MDFI
PGR	RELA
PLG	PAPPA
SNW1	NOTCH3
KIT	PLCG1
CHMP4B	CHMP6
GSK3B	UPF3A
DTNB	PPFIBP2
DSG2	JUP
KPNA2	RELB
MED22	MED11
SAP18	HDAC1
TEC	WAS
VPS11	TFAP2B
UCHL1	CBX1
CBFA2T2	RUNX1T1
PPP1R13L	PPP1CA
CCSER2	GTF2H1
HOXC8	BTG2
NCOA6	EP300
NDUFA7	ELAC2
WAS	WIPF2
CLTC	HIP1
POLDIP2	CPE
SMURF2	FLNB
NMI	HDDC3
ATOX1	ATP7B
UBQLN1	TRIM32
TSSK4	CREB1
UCHL3	NEDD8
FNDC11	PDLIM7
RPA2	COPS6
SOS1	NCK2
SF3B1	WWOX
TCP1	CCT5
COPS5	COPS6
SMAD2	ANAPC10
HDAC3	BCL3
TSC2	YWHAB
TAF9	TAF12
ITGB2	ICAM1
RPS6KA4	CREB1
POLA1	XRCC5
NTF3	BDNF
FLOT2	FLOT1
MAPK1	JUN
TAC3	PTN
MAF	FOS
IKBKG	MAP3K14
UBQLN4	RNF11
IFT20	KXD1
VPS4A	CHMP1A
SNRPG	DDX20
OLFM2	NBAS
CD4	UNC119
TAF4	TAF12
CDKN1A	RB1
CD3E	SHC1
SHC1	MST1R
NUDT3	RAB17
CCDC85B	TCHP
KMT2A	MEN1
TRAF6	CYLD
SEC24A	TRIP13
ARNT	SMAD9
MAFG	JUNB
MAD2L1	MAD2L1BP
MAP3K10	HTT
GSPT2	PABPC1
MAML1	NOTCH1
RABIF	RAB3A
HMGB1	RB1
EGFR	ATP5C1
WASL	NCK1
CTBP2	ZFPM2
PSME3	WDR25
LSM1	NARS
ACTN4	GSN
RPP38	POP1
SETDB1	HMOX2
CCL3L3	CCR5
PCBD1	GORASP2
PDCD5	CEP126
RET	GRB10
CDH5	JUP
SH3GLB2	CCDC158
GPRASP1	OPRM1
SNCG	GRK5
AUP1	ITGA5
CCDC50	RIPK1
CNOT8	BTG2
TOP3B	SNRPB
GADD45G	CDKN1A
CSF1R	CBL
CASC3	MAGOH
DSC1	PKP3
SQSTM1	GABARAPL1
PPP1R2	PPP1CC
DLAT	PDK3
EIF3C	EIF3E
ASCL1	MEF2A
IL18RAP	IL18
PSMC2	GTF2H1
FASLG	SUMO1
SLC9A3R1	KCNJ1
SRRM2	YWHAB
RAB33A	RTN4
FBLN5	LOXL1
BMPR1B	TGFBR1
GRB14	PRKCZ
SNF8	NIF3L1
CRMP1	SAT1
CCR5	JAK2
CIB1	RAC3
IGF2R	GGA2
ZBTB16	DNAAF5
EGFR	DOK5
LDLR	HSPA5
ZBTB25	SORBS3
SKI	SMAD4
RASSF1	EXOSC8
FHIT	UBE2I
CEBPB	CEBPA
VPS18	STX7
AES	SIX3
PPP5C	CDC27
ACTN2	LDB3
SIAH1	DCC
NFKBIB	POLR2L
APP	NAE1
APC2	CTNNB1
ZBTB32	RHOXF2
ZBTB16	FSHR
VCL	CTNNA1
DLEU1	ABCF3
PSME3	ATP5B
WNT5B	APPBP2
ATF5	CDC34
F10	PLAT
EWSR1	PXN
KCNJ9	KCNJ6
IGFBP1	IGF1
CCR5	CCL7
JAK1	IFNGR1
GAS7	HNRNPU
CASP3	CASP8
IQGAP1	AKAP5
ATF2	RB1
GEMIN6	GEMIN7
TBP	SNAPC2
PDDC1	PRSS23
ATF4	CEBPE
MAPK13	SMAD4
ATF2	JUND
FYN	CD2
EIF6	PSME1
FXN	PMPCB
CCDC90B	SAT1
MAP3K14	RPL30
CHRNA4	YWHAH
TCF3	MAPKAPK3
EXOSC4	EEF1A1
EXOSC2	ZNF408
SMAD4	TGFBRAP1
NR1I2	NCOA1
RNF126	UBE2D4
SMAD9	UNC45A
FOS	TSC22D3
NRCAM	PTPRB
ATF2	BATF
PKN2	NCK2
SLC2A1	PTK2B
CDK17	TGFBR1
EGFR	VAV3
VAV1	RACGAP1
RHOG	SMAD4
IKBKG	TBK1
PXN	RPL7
CCDC85B	LDOC1
PRMT5	TYK2
POLR2E	GTF2B
ALB	FCGRT
MAL2	TPD52L2
COPZ1	COPB1
EPHA4	EFNB3
MCM2	TBP
RPL22	PXN
DLEU1	SETDB1
C19orf25	C19orf57
FXR2	KRT20
CRNKL1	CCDC12
SNUPN	TNNT3
CD81	DLG5
SNRPG	DDIT4L
KIF5B	YWHAG
EPHA7	EFNA5
PEX14	PEX19
MAP3K14	TRAF2
POLA2	IGFBP3
IKBKAP	NDUFB9
STX11	SNX3
PRMT1	SUPT5H
FRAT2	GSK3B
MEOX2	SAMM50
PTN	NAP1L5
CCL16	CCR5
SERPINB9	ZHX1
TNFRSF12A	TRAF2
KAT2B	CTBP1
NOLC1	COIL
XRCC6	GAL3ST4
FGF7	FGFR3
IL10	IL10RA
DDX24	TRDMT1
VEGFA	IGFBP7
CAND1	RBX1
NINL	GPKOW
VAMP7	AP3D1
ARTN	GFRA3
ITGB3	PTK2B
TJP1	CLDN3
COPS6	HMOX2
SKI	HIPK2
APTX	PARP1
RBBP4	RB1
DDX19B	B3GALT4
ZNF580	TSC22D4
ARHGAP1	CDC42
KIAA1549	DST
MSX2	GTF2F2
DNMT1	RB1
CDC6	MCM10
GTF2H3	ERCC3
FASLG	FNBP1
PSMB1	PLK1
FOXG1	FOXO4
NOD2	RIPK2
NGFR	LINGO1
HDAC2	TOP2A
FCER1A	FCER1G
ICAM1	ITGAL
HSPB3	ZZEF1
CDKN2C	UNC119
MAP2K7	MAP3K11
IL12B	IL12A
CCNE1	CUL3
LCK	PIK3R1
RNF10	UTP14A
RAD54B	DMC1
SLC9A3R1	PTH1R
HDAC2	YY1
PLG	KNG1
FCN1	TGFB1
ISG15	UBA7
MEGF10	RANBP10
CENPB	PARP1
DDI1	DVL2
POMC	MC4R
SP1	CEBPB
PQBP1	WBP11
SYT11	APPBP2
XRCC6	WRN
EIF4B	PABPC1
STUB1	SMAD4
TACC3	TTF2
PRKCB	GNA13
EFEMP2	SGTA
NES	CDK5
NEDD8	CUL3
LDOC1	FXR2
APC	ARHGEF4
EPS15	EGFR
PSAP	CELSR1
GADD45A	GADD45GIP1
MAPK8IP1	LRP1
BLOC1S1	PTN
VIM	PSMA1
PSMD11	EEF1G
SUMO1	SENP6
TRIM33	SMAD4
YWHAB	LYST
TULP2	MEOX2
XRCC6	ZNF512B
BAG6	DPT
WWOX	CPSF1
LRP8	LRPAP1
ERBB3	TNS2
VAMP3	BCAP31
NEK1	TP53BP1
ATXN1	CIC
H1F0	NOA1
CCDC90B	PNP
XRN1	LDHA
EEF1A1	DARS
S100B	IQGAP1
BAX	BCL2A1
PTPN11	SIGLEC11
DSG1	JUP
FAM103A1	RBMX
CSF3R	PTPN11
AGO2	AGO1
TROAP	BYSL
RSL24D1	DNMT3L
CLDN7	RHOXF2
TMBIM6	BCL2
MCM4	ORC2
PBX2	PKNOX1
RORA	PSMC5
FSD1	NAP1L1
MORF4L1	KAT5
PLCG1	CBL
SH3BP5L	YWHAG
ATF4	HAUS7
BRCA1	E2F1
CRKL	FCGR1A
CALR	APOB
NUTF2	RAN
ASCC2	GFER
DHX9	TBP
PKD2	DIAPH1
CHML	RAB5A
VAV1	PAG1
SRSF11	U2AF2
CNOT2	CNOT8
FIP1L1	CPSF4
CDC6	ORC2
IKBKG	CDC37
DAZAP2	BATF2
MAZ	DCC
SKP1	FBXO7
CSNK2A1	DVL1
CSNK2A1	PACS1
BCL10	CARD9
PTPRK	TK1
RBM7	RBMX
RPA2	ACP5
EXOSC4	SKIV2L2
WAS	FYB
SERPINH1	PXN
RBBP7	RB1
PSMD11	ZHX1
ERBB4	SNTB2
HR	HDAC1
NT5C2	NME7
GSPT1	UPF1
JAK3	STAT5A
TRIM39	PDLIM5
TOB1	SMAD4
HDAC1	SAP30
ITGB2	ITGAD
IL5RA	SDCBP
ALOX5	TGFBRAP1
PCNA	RFC1
SKP2	UXT
PIK3R1	ARAF
ID3	MYF5
TNPO1	SRP19
MAPK1	MAP3K1
VCL	RIT2
APP	APOE
EIF6	FUNDC2
MOCS2	RPL9
AFF4	CCNT1
IRS2	YWHAG
ATF4	CEBPG
ATP2B2	PDZD11
TSG101	CEP55
AKAP17A	MDFI
H2AFZ	HIST1H3J
POLR2H	POLR2C
GRB14	TNKS2
EZR	S100P
BECN1	PIK3C3
SH3GLB2	SH3GLB1
HSPH1	CHD3
SMURF2	ACBD3
SMAD2	SQSTM1
TGFBR1	IKBKB
ZNF148	PTRF
FANCE	FANCG
CPE	MED31
SMAD4	UBA52
VIM	TCHP
RFX5	RFXAP
SMAD2	RNF123
CNOT8	CNOT3
PIN1	MDFI
PRPF19	YWHAG
MAP3K5	MAP3K6
POLA1	RB1
SFN	WDYHV1
TOM1L1	CWF19L1
EZR	SELP
NUP62	GORASP2
DDX39B	YWHAG
SIN3A	HCFC1
HGH1	GTF3C1
UPF2	UPF1
LMO2	GATA1
TIPRL	PPP2CB
AHR	ARNT
TNFRSF1A	TRAF2
ELANE	LRP1
CTNND1	ZBTB33
SSR1	PTN
CABIN1	MEF2D
GRB10	INSR
GLTSCR2	HAP1
RALBP1	HOOK2
NMB	NMBR
SRC	RET
ZNF512B	CDC123
LTA	LTB
HSPBAP1	PTN
CHD4	ATR
DUSP10	MAPK9
GHRL	MLNR
PSMD8	PSMD4
PDZK1	SLC9A3
AURKB	ANKZF1
NEFL	NEFH
YBX1	PXN
CCAR2	IKBKB
CEP70	MCM10
FXR2	SSSCA1
RHOG	SMAD1
EIF3L	EIF3K
ATF2	UBE2I
COL9A2	NOA1
NFKBIA	NFKBIB
WDYHV1	HPRT1
CXCL13	CCR10
BMPR1B	BMPR1A
PDPK1	PRKCB
GPD1	PTN
EIF4E2	EIF4EBP3
SREBF1	LMNA
ENKD1	MDFI
PSMD4	PSMD6
RGS2	GNA15
MED12	LYST
CCDC85B	DEUP1
CUL2	ZYG11B
VCL	CORO2B
STAT5A	EPOR
CLPX	CLPP
SMC1A	SMC3
PPFIA3	PTPRS
KAT2B	CUX1
SLC35G2	SEMA3F
XRCC6	CLU
TRAF6	TDP2
BTRC	CDC25A
LSM3	CEP95
ZHX1	SAT1
SFPQ	PXN
IGF1R	YWHAG
MYH9	PXN
CD40	TRAF2
FANCC	FANCA
COL17A1	ACTN4
SYNJ1	AMPH
LNX1	MAGEB18
AP2A1	RIT1
CHM	RAB3A
PSMA5	PLK1
LMO4	DDB1
RBM48	GSTO1
MYOG	MDFI
ARIH2	SGCE
SERPINA5	ACR
ZNF426	CEP70
CEBPB	RB1
SFN	TBL3
EGLN3	EPAS1
DNMT1	CBX1
SEPT5	STX4
AFP	CCR5
ABL1	JUN
ANKZF1	CA2
XIAP	WDYHV1
CAPNS1	TERF1
SDC2	CSF2
WWP1	ZNF638
ATRIP	ATR
ARHGEF40	STC2
BCAP31	CANX
LEMD3	SMAD2
PLG	SERPINE1
SLC9A3R1	CTNNB1
ING1	SAP30
VCL	KHDRBS1
GPAA1	EIF3E
EDC3	YWHAB
PSMA2	PSMA4
NCK1	CBL
GCSH	NMI
KRT20	PRC1
DVL1	DVL3
FOXO4	XPO1
YY1	NOTCH1
SLC38A3	SETDB1
PTK2B	CBL
PBK	GPS2
PTH	PTH1R
MBD2	GATAD2A
PFKL	PFKM
CCNH	SSSCA1
SKP1	FBXW8
POU1F1	JUN
C9	C8A
ZNF8	CCND1
HUWE1	RNF11
CEBPB	CEBPE
PSMD10	PSMC5
APP	NUMB
FOS	RELA
YWHAQ	EIF4A3
PSEN1	CTNNB1
PLOD3	RHOXF2
CBL	BTK
IRF2BP1	IRF2
JAK1	IL21R
ARHGEF12	GNA13
MMP8	BCAN
SPI1	FUS
USP13	MYO15A
TRAF3	CD40
SMAD2	RAB38
STUB1	KHDRBS1
UNC13B	DOC2A
CD72	CD5
NKAP	CEP70
PIK3R1	RRAS2
TG	P4HB
DPYSL5	HSPA5
ARHGEF7	GIT1
EPHB2	EFNB1
LILRB1	HLA-F
EXOSC4	GTF2IRD1
EGFR	PLCG1
IKBKAP	TXNDC9
TCF3	RUNX1T1
RHOH	ARHGDIB
RARA	ANP32A
RUNX1	CBFA2T2
SPARC	COL1A1
MADD	TNFRSF1A
DNM2	SNX9
ZBED1	FANCG
THSD7A	SKIL
RNF31	RBCK1
SRC	PAK2
CSF1R	SOCS1
FADD	MBD4
UPF2	UPF3A
MDFI	C19orf60
ZCCHC17	SDCBP2
MED31	SAT1
THOC1	RB1
DDX24	PTPN23
SLC4A8	CFTR
CDK2	CDK2AP1
ACVRL1	TGFBR1
TCF20	RNF4
ZBTB16	THNSL2
SNF8	TSG101
CA2	SLC9A1
SH3GL3	SNX24
EIF2S2	CCDC90B
NOA1	MPP3
BRCC3	BRCA1
TRAF1	HIVEP3
SGF29	TADA3
ACTG1	ACTB
RND2	UBXN11
ITGB1	CD63
GJA3	GJA1
NTF3	NTRK3
MNAT1	HPS6
TIMM44	ARAF
EP300	CDK2
PIK3R4	YWHAB
PRPF40A	SON
FADD	DAPK1
EIF6	ITGB4
SOCS3	EPOR
SYK	FCER1G
EP300	ING5
SMURF2	TFPI2
RUNX1	SUV39H1
RBL1	TAF1
C5	C6
TGFBR1	PML
GADD45G	TSNAX
COPS6	CHRNB1
PACSIN3	ADAM15
CDKN1A	C1orf123
GHR	SGTA
S1PR1	HTR1D
TRIM28	CBX5
PAX6	CDX2
DCP1B	XRN1
JAK1	BRCA1
SNRPD2	DMTN
PPM1F	MARS
ISOC2	PDK2
UQCRC1	RTN4
BCL2L11	BCL2L2-PABPN1
UBE2L6	SIAH2
ZNF655	ASUN
TRAPPC1	TRAPPC3
EWSR1	FAM131C
PXN	DCTN4
SMAD3	CDC16
ERBB3	VAV2
ERBB3	SYK
TAF9	TAF5
KHDRBS1	CREBBP
XRCC6	CCNA1
PSMC2	RAD23A
MAD2L1	UBD
ABHD16A	UPF1
TSG101	PPFIBP2
ECH1	PAFAH1B3
MAP3K7	IKBKB
HSPA8	BAG3
NELFCD	DNAJA1
YWHAQ	BRAF
CDKN1A	TSG101
UPF1	GNPTG
RBX1	UBE2M
GPRIN2	TRIP13
SAP30	NCOR2
LSM3	LSM6
PRKAA2	STK11
LUC7L2	SAT1
SPRY2	PLSCR1
LAMA4	ZHX1
GORASP1	PRKD2
EIF2B2	NCK1
UPF2	RPS25
HSPA8	DNAJA1
BAIAP2	ATN1
WSB2	EZH2
RHEB	TSC2
ATF4	CEBPA
KRT19	KRT6B
SFN	CHST1
LAMTOR5	ZBTB16
EID3	APPBP2
SERPINB9	COPS6
LSM3	LSM2
EEF1G	CSTF2
EP300	SMAD2
RABGGTB	ARAF
PRKCQ	IKBKB
SPDL1	CEP126
PSMD11	UNC119
SMURF2	TXNIP
YWHAQ	EPB41L3
SMAD1	ZSCAN4
NDN	IL1A
CHUK	TRAF2
PLEKHF2	SFN
KDR	PLCG1
SOCS3	CSF1R
RHO	GRK2
SRF	GTF2F1
DOCK1	NCK2
YWHAH	PTH1R
ZNF512B	ANKLE2
RALA	RALBP1
NUDT21	CEP126
DCTD	LNX1
MEOX2	PAX1
EHMT2	E4F1
PCNA	POLDIP2
NONO	VCL
NUP214	XPO1
FGF7	HSPG2
BAK1	VDAC2
CHMP4B	CHMP4C
RBM48	TRIB3
VIM	CDH5
BET1	USHBP1
NOV	IGF1
RAG2	RAG1
PLCG1	SELE
SUPT4H1	ANXA5
TAF12	TAF5
PSMC2	PSMC5
PXN	CNTROB
LAMTOR3	MAPK1
WDR33	TGFBR1
ERCC3	GTF2H1
DYNLL1	ZHX1
BMPR1B	SMAD6
DVL2	CCDC33
TACR1	GRK5
DNAJB11	APOBEC1
TNFRSF25	BAG4
PUF60	PPP1R16A
HIPK2	TRADD
NSF	FUNDC2
TINAGL1	UTP14A
ERCC4	SLX4
CSNK2A1	SUB1
RBM48	TRDMT1
MAPK8	DUSP16
ZNF24	CEP126
CTNNA3	CTNNB1
TRA2A	YWHAG
CARD16	CARD8
PTPN6	ROS1
ZNF559	MDFI
VPS72	MDFI
RHOH	KCNH2
SRSF10	YWHAG
CPSF7	SORBS3
RND3	UBXN11
SNAP25	SYT1
INSM1	SORBS1
TOP1	UBE2I
APLP1	STX5
FBXW11	NFKB1
RTN4R	NGFR
IGFBP5	THBS1
SRGN	SGTA
SMCP	PLSCR1
PDE6D	RAB18
CXCL13	EEF1G
CD2	CD2AP
NECAP2	NMI
IGF1R	PIK3R1
CYBA	NCF4
SMAD3	KIAA1522
LY9	SH2D1A
RANBP9	TFRC
NMI	HGS
CBX5	CHAF1A
EWSR1	WWP2
CRYGC	HSPB1
GRIN1	GRIN2A
SF3B1	SF3B3
HIST3H3	ASF1A
IDO1	PPP1R16A
GUCY1A2	GUCY1B3
TRMT6	TRMT61A
PTPRS	CEP126
EPHB6	SAT1
VASP	DMRTB1
ABCA1	APOA1
ZNF655	MTUS2
SRC	GAB2
DSP	DES
FKBP5	MAP3K1
MAFG	HOXD12
PAFAH1B2	PAFAH1B3
GEM	TRIM23
MAP3K5	TRAF6
TRAF2	ZNF646
RPN1	DPF1
INSIG1	HMGCR
NFKB2	GTF2I
CCL2	CCR1
BATF	DDIT3
TUBGCP4	USHBP1
TUB	PLCG1
CTBP2	BAZ2B
JUP	WDYHV1
PSMC1	PSMD5
AXIN1	GAK
IL2RB	IL2RG
FADD	DEDD
CDKN1A	CCDC85B
KCNJ9	DRD4
NOD1	RIPK2
ERBB4	SYK
BRD4	CDK9
APP	BLMH
TRIP6	FHL3
BMPR1B	SOCS6
PTN	PLXNB2
GFI1	RUNX1T1
EWSR1	BNIP3L
MSX2	CEBPA
ZNF512B	TNKS2
XRCC6	TBCD
CUL9	PLXNB3
CCDC85B	AKIRIN2
PCNA	POLE
DNM2	PPIB
CRP	APCS
PSEN1	KCNIP3
LAMTOR5	CEP126
TRAF2	CCDC130
POLR2D	POLR2C
EHMT2	REST
FAM46A	EGLN2
RAB1A	RABAC1
IL13RA1	TYK2
AKAP8	CCND3
BATF3	JUND
PSMC2	PSMD10
PAK1	RHOU
PTPN6	PILRA
YY1	YAF2
CCNH	CDK7
RBL1	CCNA2
PTPN6	EGFR
SH3GL3	HTT
SNX7	TEX11
CDH2	GNA13
ACTN4	PDLIM1
SRA1	UBE2Z
YWHAB	MARK2
BARD1	BCL3
SMAD3	RIT1
KLHL12	KLHL2
SMAD1	STUB1
RIPK1	TRADD
PATJ	DDX18
COMMD1	NFKBIA
BEGAIN	CATSPER1
PARG	CASP3
EGFR	BLK
ARF4	EGFR
NEDD9	FZR1
DCN	TNF
EEF1G	YWHAG
PHOX2A	HAND2
PTK2B	GNA13
PNRC2	ZBTB16
ITK	SMAD4
TRAF6	SQSTM1
MRPS9	HAP1
JUND	HLF
PBX2	COPS6
CTTN	SHANK2
PITPNM3	PTK2B
CDC20	MAD2L1
DBP	CEBPG
AP2M1	RSPH14
SETDB1	PTPRS
XRCC6	PCNA
HCN2	HCN1
KCNH2	NDUFS6
SIX1	AES
PSMD10	PSMC1
SMC1A	MCM7
S100A8	IGSF21
KHDRBS3	RBM7
ABHD16A	PILRB
PSMC3	STX11
PRTFDC1	NIF3L1
GAL	GALR1
ABCE1	RNASEL
GSTM2	GSTM3
PSMD8	PSMD13
USP2	KRT15
GSTM4	UNC119
NUMA1	EPB41L1
DCUN1D1	TRIM39
IGF2R	PLIN3
DPP4	PTPRC
ZNF426	MDFI
SNRPG	VCL
SHB	EPS8
IL17RA	IL17A
YWHAQ	PRMT5
C1QBP	MMP14
GSTO1	CEP126
NCOR1	ZMYND11
ZFAND2B	DAZAP2
PDGFRA	PDGFA
MYC	ZBTB17
PKP2	DSG2
IMMT	MRPL44
KXD1	NIF3L1
FHL2	FHL3
SMAD2	ST13
NPDC1	PLSCR1
AKAP9	DISC1
RPS6KA1	MAPK1
ACVRL1	ACVR2A
LRRN4	MDFI
WBP4	BUB3
SMAD4	TGFBR1
LSM4	XRN1
YBX1	PURA
NOMO1	TOM1L1
ACTR5	INO80
MYCBP	SSRP1
KIAA1683	PLSCR1
PDIA2	CALR
CDC6	CDT1
CXCR1	CXCL5
DNM2	SHANK2
ERCC6	ERCC5
PLAUR	JAK1
PPM1F	FAM161A
CD3E	SYK
IL1R2	IL1B
HJURP	IMMT
CTNNA1	JUP
EBF1	CREBBP
PTBP2	CALCOCO2
SOS2	PLCG1
AURKA	RASA1
SNX17	LRP8
PSEN1	UBQLN1
ASCC2	ELAC2
BCL10	CHUK
REV1	POLI
ARIH2	PTN
PPBP	CXCR2
CLPS	PNLIP
TPD52L1	TPD52
CALCOCO2	SMARCD1
AGO1	DICER1
BDKRB2	ACE
RASA1	HTT
SAT1	FAM86C1
DCP1B	DCP2
SSBP2	IL36RN
NTNG1	LRRC4C
CA2	HSPD1
RGS19	GNAI3
MAPK8	GSTP1
SLC9A2	SPTA1
PIAS1	UBE2I
MEF2D	HDAC5
