HGNC ID	Approved Symbol	Status	Previous Symbols	Entrez Gene ID	RefSeq IDs
HGNC:18442	SYCN	Approved	INSSA1	342898.0	-
HGNC:11487	SYCP1	Approved	-	6847.0	NM_003176
HGNC:11490	SYCP2	Approved	-	10388.0	NM_014258
HGNC:21537	SYCP2L	Approved	C6orf177	221711.0	NM_194299
HGNC:18130	SYCP3	Approved	-	50511.0	NM_153694
HGNC:25824	SYDE1	Approved	-	85360.0	NM_033025
HGNC:25841	SYDE2	Approved	-	84144.0	-
HGNC:19824	SYF2	Approved	CBPIN	25949.0	NM_015484
HGNC:19925	SYF2P1	Approved	CBPINP, SYF2P	317778.0	NG_002474
HGNC:38139	SYF2P2	Approved	-	100128275.0	-
HGNC:11491	SYK	Approved	-	6850.0	-
HGNC:11493	SYM2	Approved	-	-	-
HGNC:22935	SYMPK	Approved	-	8189.0	NM_004819
HGNC:11494	SYN1	Approved	-	6853.0	NM_006950
HGNC:11495	SYN2	Approved	-	6854.0	NM_133625
HGNC:11496	SYN3	Approved	-	8224.0	-
HGNC:28897	SYNC	Approved	SYNC1	81493.0	NM_030786
HGNC:16918	SYNCRIP	Approved	-	10492.0	NM_006372
HGNC:15885	SYNDIG1	Approved	C20orf39, TMEM90B	79953.0	NM_024893
HGNC:32388	SYNDIG1L	Approved	TMEM90A	646658.0	XM_938515
HGNC:17089	SYNE1	Approved	C6orf98	23345.0	NM_182961
HGNC:40793	SYNE1-AS1	Approved	-	100505475.0	-
HGNC:17084	SYNE2	Approved	-	23224.0	NM_182914
HGNC:19861	SYNE3	Approved	C14orf49	161176.0	NM_152592
HGNC:26703	SYNE4	Approved	C19orf46, DFNB76	163183.0	NM_001039876
HGNC:11497	SYNGAP1	Approved	-	8831.0	XM_166407
HGNC:11498	SYNGR1	Approved	-	9145.0	NM_004711
HGNC:11499	SYNGR2	Approved	-	9144.0	-
HGNC:11500	SYNGR2P1	Approved	SYNGR2P	283698.0	NG_003218
HGNC:33947	SYNGR2P2	Approved	-	138916.0	NG_001541
HGNC:11501	SYNGR3	Approved	-	9143.0	-
HGNC:11502	SYNGR4	Approved	-	23546.0	-
HGNC:11503	SYNJ1	Approved	-	8867.0	NM_003895
HGNC:11504	SYNJ2	Approved	-	8871.0	NM_003898
HGNC:41387	SYNJ2-IT1	Approved	-	-	-
HGNC:18955	SYNJ2BP	Approved	-	55333.0	NM_018373
HGNC:48350	SYNJ2BP-COX16	Approved	-	100529257.0	-
HGNC:24466	SYNM	Approved	DMN	23336.0	NM_145728
HGNC:30672	SYNPO	Approved	-	11346.0	NM_007286
HGNC:17732	SYNPO2	Approved	-	171024.0	-
HGNC:23532	SYNPO2L	Approved	-	79933.0	NM_024875
HGNC:16507	SYNPR	Approved	-	132204.0	-
HGNC:40774	SYNPR-AS1	Approved	-	-	-
HGNC:557	SYNRG	Approved	AP1GBP1	11276.0	NM_007247
HGNC:11506	SYP	Approved	-	6855.0	NM_003179
HGNC:40571	SYP-AS1	Approved	-	-	-
HGNC:11507	SYPL1	Approved	SYPL	-	-
HGNC:27638	SYPL2	Approved	-	284612.0	NM_001006603
HGNC:16162	SYS1	Approved	C20orf169	90196.0	NM_033542
HGNC:33535	SYS1-DBNDD2	Approved	-	767557.0	-
HGNC:11509	SYT1	Approved	SYT, SVP65	6857.0	NM_005639
HGNC:11510	SYT2	Approved	-	127833.0	NM_177402
HGNC:11511	SYT3	Approved	-	84258.0	NM_032298
HGNC:11512	SYT4	Approved	-	6860.0	NM_020783
HGNC:11513	SYT5	Approved	-	6861.0	NM_003180
HGNC:18638	SYT6	Approved	-	148281.0	NM_205848
HGNC:11514	SYT7	Approved	PCANAP7	9066.0	NM_004200
HGNC:19264	SYT8	Approved	-	90019.0	-
HGNC:19265	SYT9	Approved	-	143425.0	NM_175733
HGNC:19266	SYT10	Approved	-	341359.0	NM_198992
HGNC:19239	SYT11	Approved	-	23208.0	NM_152280
HGNC:18381	SYT12	Approved	-	91683.0	NM_177963
HGNC:14962	SYT13	Approved	-	57586.0	NM_020826
HGNC:23143	SYT14	Approved	-	255928.0	NM_153262
HGNC:33429	SYT14P1	Approved	SYT14L	401135.0	NM_001014372
HGNC:17167	SYT15	Approved	-	83849.0	NM_031912
HGNC:23142	SYT16	Approved	SYT14L	83851.0	NM_031914
HGNC:24119	SYT17	Approved	-	51760.0	NM_016524
HGNC:15584	SYTL1	Approved	-	84958.0	NM_032872
HGNC:15585	SYTL2	Approved	-	54843.0	NM_206927
HGNC:15587	SYTL3	Approved	-	94120.0	-
HGNC:15588	SYTL4	Approved	-	94121.0	NM_080737
HGNC:15589	SYTL5	Approved	-	94122.0	NM_138780
HGNC:20738	SYVN1	Approved	-	84447.0	NM_032431
HGNC:30232	SZRD1	Approved	C1orf144	26099.0	NM_015609
HGNC:29040	SZT2	Approved	C1orf84, KIAA0467	23334.0	NM_015284
HGNC:41225	SZT2-AS1	Approved	-	-	-
HGNC:11515	T	Approved	-	6862.0	NM_003181
HGNC:17734	TAAR1	Approved	TRAR1	134864.0	NM_138327
HGNC:4514	TAAR2	Approved	GPR58	9287.0	NM_014626
HGNC:4513	TAAR3	Approved	GPR57	9288.0	-
HGNC:31924	TAAR4P	Approved	-	503612.0	NG_004855.2
HGNC:30236	TAAR5	Approved	-	9038.0	NM_003967
HGNC:20978	TAAR6	Approved	TRAR4	319100.0	NM_175067
HGNC:31925	TAAR7P	Approved	-	503611.0	NG_004854.1
HGNC:14964	TAAR8	Approved	GPR102, TRAR5	83551.0	NM_053278
HGNC:20977	TAAR9	Approved	TRAR3	134860.0	NM_175057
HGNC:18157	TAB1	Approved	MAP3K7IP1	10454.0	NM_153497
HGNC:17075	TAB2	Approved	MAP3K7IP2	23118.0	-
HGNC:30681	TAB3	Approved	MAP3K7IP3	257397.0	NM_152787
HGNC:20176	TAB3-AS1	Approved	CXorf29	727682.0	-
HGNC:40013	TAB3-AS2	Approved	-	-	-
HGNC:37723	TAB3P1	Approved	-	643199.0	-
HGNC:11517	TAC1	Approved	TAC2, NKNA	6863.0	NM_003182
HGNC:11521	TAC3	Approved	NKNB	6866.0	NM_001006667
HGNC:16641	TAC4	Approved	-	255061.0	NM_170685
HGNC:11522	TACC1	Approved	-	6867.0	NM_006283
HGNC:44974	TACC1P1	Approved	-	219752.0	NG_022170
HGNC:11523	TACC2	Approved	-	10579.0	-
HGNC:11524	TACC3	Approved	-	10460.0	-
HGNC:24316	TACO1	Approved	CCDC44	51204.0	NM_016360
HGNC:11526	TACR1	Approved	TAC1R	6869.0	NM_001058
HGNC:11527	TACR2	Approved	TAC2R, NKNAR	6865.0	-
HGNC:11528	TACR3	Approved	-	6870.0	NM_001059
HGNC:11530	TACSTD2	Approved	M1S1	4070.0	NM_002353
HGNC:30631	TADA1	Approved	TADA1L	117143.0	NM_053053
HGNC:11531	TADA2A	Approved	TADA2L	6871.0	NM_001488
HGNC:30781	TADA2B	Approved	-	93624.0	NM_152293
HGNC:19422	TADA3	Approved	TADA3L	10474.0	-
HGNC:11535	TAF1	Approved	TAF2A, BA2R, CCG1, CCGS, DYT3	6872.0	NM_004606
HGNC:11532	TAF1A	Approved	-	9015.0	NM_005681
HGNC:40573	TAF1A-AS1	Approved	-	100506161.0	-
HGNC:11533	TAF1B	Approved	-	9014.0	NM_005680
HGNC:11534	TAF1C	Approved	-	9013.0	NM_139353
HGNC:28759	TAF1D	Approved	JOSD3	79101.0	NM_024116
HGNC:18056	TAF1L	Approved	-	138474.0	-
HGNC:11536	TAF2	Approved	TAF2B	6873.0	NM_003184
HGNC:17303	TAF3	Approved	-	83860.0	NM_031923
HGNC:11537	TAF4	Approved	TAF4A, TAF2C1, TAF2C	6874.0	NM_003185
HGNC:11538	TAF4B	Approved	TAF2C2	6875.0	NM_005640
HGNC:11539	TAF5	Approved	TAF2D	6877.0	-
HGNC:17304	TAF5L	Approved	-	27097.0	NM_014409
HGNC:24115	TAF5LP1	Approved	TAF5LP	645744.0	NG_022466
HGNC:11540	TAF6	Approved	TAF2E	6878.0	NM_005641
HGNC:17305	TAF6L	Approved	-	10629.0	NM_006473
HGNC:11541	TAF7	Approved	TAF2F	6879.0	NM_005642
HGNC:11548	TAF7L	Approved	TAF2Q	54457.0	-
HGNC:17300	TAF8	Approved	TBN	129685.0	NM_138572
HGNC:11542	TAF9	Approved	TAF2G	6880.0	-
HGNC:17306	TAF9B	Approved	TAF9L	51616.0	NM_015975
HGNC:30687	TAF9BP1	Approved	-	246135.0	NG_001574
HGNC:38836	TAF9BP2	Approved	-	100130319.0	-
HGNC:31743	TAF9P1	Approved	-	360002.0	NG_002930
HGNC:31744	TAF9P2	Approved	-	360003.0	NG_002931
HGNC:30678	TAF9P3	Approved	-	163088.0	NG_001012
HGNC:11543	TAF10	Approved	TAF2H, TAF2A	6881.0	NM_006284
HGNC:11544	TAF11	Approved	TAF2I	6882.0	NM_005643
HGNC:11545	TAF12	Approved	TAF2J	6883.0	NM_005644
HGNC:11546	TAF13	Approved	TAF2K	6884.0	NM_005645
HGNC:18699	TAF13P1	Approved	TAF13P	246112.0	NG_001573
HGNC:38161	TAF13P2	Approved	-	100462886.0	-
HGNC:11547	TAF15	Approved	TAF2N	8148.0	NM_139215
HGNC:15669	TAGAP	Approved	-	117289.0	NM_054114
HGNC:11553	TAGLN	Approved	-	6876.0	NM_001001522
HGNC:11554	TAGLN2	Approved	-	8407.0	NM_003564
HGNC:21739	TAGLN2P1	Approved	-	100418887.0	NG_026067
HGNC:31039	TAGLN2P2	Approved	-	642319.0	NG_022383
HGNC:29868	TAGLN3	Approved	-	29114.0	NM_013259
HGNC:11556	TAL1	Approved	TCL5	6886.0	NM_003189
HGNC:11557	TAL2	Approved	-	6887.0	NM_005421
HGNC:11559	TALDO1	Approved	-	6888.0	NM_006755
HGNC:11560	TALDO1P1	Approved	TALDO, TALDOP1	6889.0	NG_009424
HGNC:25187	TAMM41	Approved	C3orf31	132001.0	NM_138807
HGNC:29364	TANC1	Approved	-	85461.0	-
HGNC:30212	TANC2	Approved	-	26115.0	-
HGNC:25439	TANGO2	Approved	C22orf25	128989.0	NM_152906
HGNC:25749	TANGO6	Approved	TMCO7	79613.0	XM_928235.2
HGNC:11562	TANK	Approved	TRAF2	10010.0	NM_133484
HGNC:29259	TAOK1	Approved	-	57551.0	NM_020791
HGNC:16835	TAOK2	Approved	-	9344.0	NM_016151
HGNC:18133	TAOK3	Approved	-	51347.0	NM_016281
HGNC:43	TAP1	Approved	ABCB2	6890.0	NM_000593
HGNC:44	TAP2	Approved	ABCB3	6891.0	NM_000544
HGNC:11566	TAPBP	Approved	-	6892.0	-
HGNC:30683	TAPBPL	Approved	-	55080.0	NM_018009
HGNC:26887	TAPT1	Approved	-	202018.0	NM_153365
HGNC:26832	TAPT1-AS1	Approved	-	202020.0	NR_027696
HGNC:11567	TAPVR1	Approved	-	-	-
HGNC:11568	TARBP1	Approved	-	6894.0	NM_005646
HGNC:11569	TARBP2	Approved	-	6895.0	-
HGNC:11570	TARBP2P1	Approved	TARBP2P	6896.0	NG_001199
HGNC:11571	TARDBP	Approved	-	23435.0	NM_007375
HGNC:16536	TARDBPP1	Approved	TARDBPL	643503.0	-
HGNC:39848	TARDBPP2	Approved	-	440142.0	-
HGNC:50506	TARID	Approved	EYA4-AS1	100507308.0	-
HGNC:37250	TARM1	Approved	-	441864.0	NM_001135686
HGNC:11572	TARS	Approved	-	6897.0	NM_152295
HGNC:30740	TARS2	Approved	TARSL1	80222.0	NM_025150
HGNC:43712	TARS2P1	Approved	-	100533844.0	NG_028840
HGNC:24728	TARSL2	Approved	-	123283.0	NM_152334
HGNC:14448	TAS1R1	Approved	GPR70	80835.0	NM_138697
HGNC:14905	TAS1R2	Approved	GPR71	80834.0	-
HGNC:15661	TAS1R3	Approved	-	83756.0	-
HGNC:14909	TAS2R1	Approved	-	50834.0	-
HGNC:20615	TAS2R2P	Approved	TAS2R2	338396.0	NG_005302
HGNC:14910	TAS2R3	Approved	-	50831.0	-
HGNC:14911	TAS2R4	Approved	-	50832.0	-
HGNC:14912	TAS2R5	Approved	-	54429.0	-
HGNC:20616	TAS2R6P	Approved	TAS2R6	448990.0	NG_004700
HGNC:14913	TAS2R7	Approved	-	50837.0	-
HGNC:14915	TAS2R8	Approved	-	50836.0	-
HGNC:14917	TAS2R9	Approved	-	50835.0	-
HGNC:14918	TAS2R10	Approved	-	50839.0	-
HGNC:19103	TAS2R12P	Approved	TAS2R12	266656.0	NG_005300
HGNC:14919	TAS2R13	Approved	-	50838.0	-
HGNC:14920	TAS2R14	Approved	-	50840.0	NM_023922
HGNC:19106	TAS2R15P	Approved	TAS2R15	266657.0	NG_002788
HGNC:14921	TAS2R16	Approved	-	50833.0	NM_016945
HGNC:19107	TAS2R18P	Approved	TAS2R65P, TAS2R18	338414.0	NG_002676
HGNC:19108	TAS2R19	Approved	TAS2R48, TAS2R23	259294.0	NM_176888
HGNC:19109	TAS2R20	Approved	TAS2R49	259295.0	NM_176889
HGNC:19110	TAS2R22	Approved	-	266661.0	-
HGNC:19112	TAS2R30	Approved	TAS2R47	259293.0	NM_001097643
HGNC:19113	TAS2R31	Approved	TAS2R44	259290.0	NM_176885
HGNC:19114	TAS2R33	Approved	-	266665.0	-
HGNC:19115	TAS2R36	Approved	-	266666.0	-
HGNC:19116	TAS2R37	Approved	-	266667.0	-
HGNC:9584	TAS2R38	Approved	PTC	5726.0	NM_176817
HGNC:18886	TAS2R39	Approved	-	259285.0	NM_176881
HGNC:18885	TAS2R40	Approved	GPR60	259286.0	-
HGNC:18883	TAS2R41	Approved	-	259287.0	-
HGNC:18888	TAS2R42	Approved	-	353164.0	NM_181429
HGNC:18875	TAS2R43	Approved	-	259289.0	NM_176884
HGNC:18876	TAS2R45	Approved	GPR59	259291.0	NM_176886
HGNC:18877	TAS2R46	Approved	-	259292.0	NM_176887
HGNC:18882	TAS2R50	Approved	-	259296.0	NM_176890
HGNC:20639	TAS2R60	Approved	-	338398.0	-
HGNC:20640	TAS2R62P	Approved	-	338399.0	-
HGNC:20641	TAS2R63P	Approved	-	338413.0	NG_002675
HGNC:20642	TAS2R64P	Approved	-	338412.0	NG_002674
HGNC:43898	TAS2R67P	Approved	-	448991.0	-
HGNC:43905	TAS2R68P	Approved	-	100653053.0	NG_004699
HGNC:15859	TASP1	Approved	C20orf13	55617.0	NM_017714
HGNC:11573	TAT	Approved	-	6898.0	-
HGNC:51369	TAT-AS1	Approved	-	100132529.0	NR_103851
HGNC:24220	TATDN1	Approved	-	83940.0	NM_032026
HGNC:45058	TATDN1P1	Approved	-	728737.0	NG_011726
HGNC:28988	TATDN2	Approved	-	9797.0	XM_376203
HGNC:39254	TATDN2P1	Approved	-	100131103.0	-
HGNC:39255	TATDN2P2	Approved	-	100272205.0	-
HGNC:39256	TATDN2P3	Approved	-	100420458.0	NG_024898
HGNC:27010	TATDN3	Approved	-	128387.0	XM_375838
HGNC:11575	TAX1BP1	Approved	-	8887.0	NM_006024
HGNC:30684	TAX1BP3	Approved	-	30851.0	NM_014604
HGNC:11577	TAZ	Approved	CMD3A, EFE2, EFE	6901.0	-
HGNC:23511	TBATA	Approved	C10orf27	219793.0	NM_152710
HGNC:11578	TBC1D1	Approved	-	23216.0	NM_015173
HGNC:18026	TBC1D2	Approved	-	55357.0	NM_018421
HGNC:29183	TBC1D2B	Approved	-	23102.0	NM_015079
HGNC:19031	TBC1D3	Approved	-	729873.0	NM_001123391
HGNC:27011	TBC1D3B	Approved	TBC1D3I	414059.0	NM_001001417
HGNC:24889	TBC1D3C	Approved	-	414060.0	NM_001001418
HGNC:28944	TBC1D3D	Approved	-	101060389.0	NM_001291465
HGNC:27071	TBC1D3E	Approved	-	102723859.0	NM_001291466
HGNC:18257	TBC1D3F	Approved	-	84218.0	NM_032258.2
HGNC:29860	TBC1D3G	Approved	-	101060321.0	NM_001291462
HGNC:30708	TBC1D3H	Approved	-	729877.0	NM_001159332
HGNC:32709	TBC1D3I	Approved	-	102724862.0	NM_001291463
HGNC:51247	TBC1D3J	Approved	-	100510707.0	-
HGNC:51245	TBC1D3K	Approved	-	101060351.0	-
HGNC:51246	TBC1D3L	Approved	-	101060376.0	-
HGNC:27445	TBC1D3P1	Approved	-	-	NG_005461
HGNC:42362	TBC1D3P1-DHX40P1	Approved	-	653645.0	NR_002924
HGNC:27783	TBC1D3P2	Approved	-	440452.0	NR_027486
HGNC:32408	TBC1D3P3	Approved	USP6P1	653017.0	-
HGNC:32409	TBC1D3P4	Approved	USP6P2	100631253.0	NG_029286
HGNC:43567	TBC1D3P5	Approved	-	440419.0	NR_033892
HGNC:43568	TBC1D3P6	Approved	-	101928566.0	-
HGNC:43569	TBC1D3P7	Approved	-	-	-
HGNC:19165	TBC1D4	Approved	-	9882.0	NM_014832
HGNC:19166	TBC1D5	Approved	-	9779.0	NM_014744
HGNC:21066	TBC1D7	Approved	-	51256.0	NM_016495
HGNC:17791	TBC1D8	Approved	-	11138.0	NM_007063
HGNC:24715	TBC1D8B	Approved	-	54885.0	NM_017752
HGNC:21710	TBC1D9	Approved	-	23158.0	NM_015130
HGNC:29097	TBC1D9B	Approved	-	23061.0	NM_015043
HGNC:23609	TBC1D10A	Approved	TBC1D10	83874.0	NM_031937
HGNC:24510	TBC1D10B	Approved	-	26000.0	NM_015527
HGNC:24702	TBC1D10C	Approved	-	374403.0	NM_198517
HGNC:29082	TBC1D12	Approved	-	23232.0	-
HGNC:25571	TBC1D13	Approved	-	54662.0	NM_018201
HGNC:29246	TBC1D14	Approved	-	57533.0	NM_020773
HGNC:25694	TBC1D15	Approved	-	64786.0	NM_022771
HGNC:28356	TBC1D16	Approved	-	125058.0	NM_019020
HGNC:25699	TBC1D17	Approved	-	79735.0	NM_024682
HGNC:25624	TBC1D19	Approved	-	55296.0	NM_018317
HGNC:16133	TBC1D20	Approved	C20orf140	128637.0	NM_144628
HGNC:28536	TBC1D21	Approved	-	161514.0	NM_153356
HGNC:1309	TBC1D22A	Approved	C22orf4	25771.0	NM_014346
HGNC:51221	TBC1D22A-AS1	Approved	-	642757.0	NR_122047
HGNC:21602	TBC1D22B	Approved	C6orf197	55633.0	NM_017772
HGNC:25622	TBC1D23	Approved	-	55773.0	NM_018309
HGNC:29203	TBC1D24	Approved	DFNB86	57465.0	NM_020705
HGNC:8092	TBC1D25	Approved	OATL1	4943.0	NM_002536
HGNC:28745	TBC1D26	Approved	-	353149.0	NM_178571
HGNC:28104	TBC1D27	Approved	-	96597.0	XM_002343481
HGNC:26858	TBC1D28	Approved	-	254272.0	NM_001039397
HGNC:24509	TBC1D29	Approved	-	26083.0	NM_015594
HGNC:29164	TBC1D30	Approved	-	23329.0	XM_037557
HGNC:30888	TBC1D31	Approved	WDR67	93594.0	NM_145647
HGNC:21485	TBC1D32	Approved	C6orf171, C6orf170	221322.0	NM_152730
HGNC:11579	TBCA	Approved	-	6902.0	NM_004607
HGNC:42630	TBCAP1	Approved	-	494540.0	NG_004790
HGNC:42631	TBCAP2	Approved	-	494541.0	NG_004791
HGNC:42632	TBCAP3	Approved	-	101290501.0	NG_033171
HGNC:1989	TBCB	Approved	CKAP1	1155.0	NM_001281
HGNC:11580	TBCC	Approved	-	6903.0	NM_003192
HGNC:25546	TBCCD1	Approved	-	55171.0	NM_018138
HGNC:11581	TBCD	Approved	-	6904.0	NM_005993
HGNC:11582	TBCE	Approved	KCS, HRD	6905.0	NM_003193
HGNC:28115	TBCEL	Approved	LRRC35	219899.0	NM_152715
HGNC:28261	TBCK	Approved	-	93627.0	NM_033115
HGNC:11584	TBK1	Approved	-	29110.0	NM_013254
HGNC:30140	TBKBP1	Approved	-	9755.0	NM_014726
HGNC:11585	TBL1X	Approved	TBL1	6907.0	NM_005647
HGNC:29529	TBL1XR1	Approved	-	79718.0	NM_024665
HGNC:41243	TBL1XR1-AS1	Approved	-	-	-
HGNC:18502	TBL1Y	Approved	-	90665.0	NM_033284
HGNC:23979	TBL1YP1	Approved	-	286555.0	NG_002819
HGNC:11586	TBL2	Approved	-	26608.0	NM_012453
HGNC:11587	TBL3	Approved	-	10607.0	NM_006453
HGNC:11588	TBP	Approved	GTF2D1, SCA17	6908.0	NM_003194
HGNC:11589	TBPL1	Approved	-	9519.0	-
HGNC:19841	TBPL2	Approved	-	387332.0	NM_199047
HGNC:11590	TBR1	Approved	-	10716.0	NM_006593
HGNC:29551	TBRG1	Approved	-	84897.0	NM_032811
HGNC:17443	TBRG4	Approved	-	9238.0	NM_030900
HGNC:11592	TBX1	Approved	VCF	6899.0	NM_080647
HGNC:11597	TBX2	Approved	-	6909.0	NM_005994
HGNC:50355	TBX2-AS1	Approved	-	-	-
HGNC:11602	TBX3	Approved	UMS	6926.0	NM_016569, NM_005996
HGNC:11603	TBX4	Approved	-	9496.0	NM_018488
HGNC:11604	TBX5	Approved	HOS	6910.0	NM_080717
HGNC:27402	TBX5-AS1	Approved	-	255480.0	NR_038440
HGNC:11605	TBX6	Approved	-	6911.0	NM_004608, NM_080758
HGNC:11593	TBX10	Approved	TBX7	347853.0	NM_005995
HGNC:11594	TBX15	Approved	TBX14	6913.0	NM_152380
HGNC:11595	TBX18	Approved	-	9096.0	NM_001080508
HGNC:52256	TBX18-AS1	Approved	-	102724201.0	NR_125875
HGNC:11596	TBX19	Approved	-	9095.0	NM_005149
HGNC:11598	TBX20	Approved	-	57057.0	NM_020417
HGNC:11599	TBX21	Approved	-	30009.0	NM_013351
HGNC:11600	TBX22	Approved	CPX, CLPA	50945.0	NM_016954
HGNC:11601	TBX23P	Approved	TBX23	57160.0	-
HGNC:11607	TBXA1R	Approved	-	6914.0	-
HGNC:11608	TBXA2R	Approved	-	-	-
HGNC:11609	TBXAS1	Approved	-	6916.0	-
HGNC:19859	TC2N	Approved	C14orf47, MTAC2D1	123036.0	NM_152332
HGNC:22201	TCAF1	Approved	FAM115A	9747.0	NM_014719
HGNC:33604	TCAF1P1	Approved	FAM115B	653199.0	NG_008224
HGNC:26878	TCAF2	Approved	FAM139A, FAM115C	285966.0	NM_173678
HGNC:33603	TCAF2P1	Approved	FAM139B, FAM115D	653691.0	NR_110549
HGNC:25241	TCAIM	Approved	C3orf23	285343.0	NM_173826
HGNC:30707	TCAM1P	Approved	TCAM1	146771.0	-
HGNC:11610	TCAP	Approved	LGMD2G	8557.0	NM_003673
HGNC:11612	TCEA1	Approved	TCEA, GTF2S	6917.0	NM_006756
HGNC:11613	TCEA1P1	Approved	GTF2SP, TCEA1P	6918.0	NG_001200
HGNC:29891	TCEA1P2	Approved	-	399511.0	NG_003186
HGNC:30569	TCEA1P3	Approved	-	340501.0	NG_021646
HGNC:31091	TCEA1P4	Approved	-	100421350.0	-
HGNC:11614	TCEA2	Approved	-	6919.0	NM_198723
HGNC:11615	TCEA3	Approved	-	6920.0	NM_003196
HGNC:11616	TCEAL1	Approved	-	9338.0	NM_004780
HGNC:29818	TCEAL2	Approved	-	140597.0	NM_080390
HGNC:28247	TCEAL3	Approved	-	85012.0	NM_032926
HGNC:41191	TCEAL3-AS1	Approved	-	-	-
HGNC:26121	TCEAL4	Approved	-	79921.0	NM_024863
HGNC:39582	TCEAL4P1	Approved	-	-	-
HGNC:22282	TCEAL5	Approved	-	340543.0	XM_291334
HGNC:24553	TCEAL6	Approved	-	158931.0	NM_001006938
HGNC:28336	TCEAL7	Approved	-	56849.0	NM_152278
HGNC:28683	TCEAL8	Approved	-	90843.0	NM_153333
HGNC:45245	TCEAL8P1	Approved	-	101059982.0	-
HGNC:30084	TCEAL9	Approved	WBP5	51186.0	NM_016303
HGNC:28277	TCEANC	Approved	-	170082.0	NM_152634
HGNC:26494	TCEANC2	Approved	C1orf83	127428.0	NM_153035
HGNC:11617	TCEB1	Approved	-	6921.0	NM_005648
HGNC:17762	TCEB1P2	Approved	-	283747.0	NG_003219
HGNC:29457	TCEB1P3	Approved	-	644540.0	-
HGNC:38141	TCEB1P4	Approved	-	100462873.0	-
HGNC:38140	TCEB1P5	Approved	-	100288493.0	-
HGNC:38142	TCEB1P6	Approved	-	100462867.0	-
HGNC:38143	TCEB1P7	Approved	-	-	-
HGNC:38144	TCEB1P8	Approved	-	-	-
HGNC:38145	TCEB1P9	Approved	-	-	-
HGNC:38146	TCEB1P10	Approved	-	100462871.0	-
HGNC:38147	TCEB1P11	Approved	-	-	-
HGNC:38148	TCEB1P12	Approved	-	-	-
HGNC:38149	TCEB1P13	Approved	-	-	-
HGNC:38150	TCEB1P14	Approved	-	100462876.0	-
HGNC:38151	TCEB1P15	Approved	-	-	-
HGNC:38152	TCEB1P16	Approved	-	-	-
HGNC:38153	TCEB1P17	Approved	-	-	-
HGNC:38154	TCEB1P18	Approved	-	100130626.0	-
HGNC:38155	TCEB1P19	Approved	-	100462880.0	-
HGNC:38156	TCEB1P20	Approved	-	100287778.0	-
HGNC:38157	TCEB1P21	Approved	-	-	-
HGNC:38158	TCEB1P22	Approved	-	100287579.0	-
HGNC:38159	TCEB1P23	Approved	-	100462881.0	-
HGNC:38160	TCEB1P24	Approved	TCEB1P25	100287692.0	-
HGNC:38731	TCEB1P26	Approved	-	101059905.0	-
HGNC:31692	TCEB1P27	Approved	-	-	-
HGNC:49169	TCEB1P28	Approved	-	100287483.0	-
HGNC:49170	TCEB1P29	Approved	-	100132973.0	-
HGNC:49171	TCEB1P30	Approved	-	-	-
HGNC:49172	TCEB1P31	Approved	-	100422582.0	-
HGNC:49173	TCEB1P32	Approved	-	-	-
HGNC:49174	TCEB1P33	Approved	-	101928827.0	-
HGNC:49175	TCEB1P34	Approved	-	-	-
HGNC:49176	TCEB1P35	Approved	-	-	-
HGNC:11619	TCEB2	Approved	-	6923.0	NM_007108
HGNC:39719	TCEB2P1	Approved	-	246717.0	-
HGNC:39720	TCEB2P2	Approved	-	253665.0	-
HGNC:39721	TCEB2P3	Approved	-	100856810.0	-
HGNC:39722	TCEB2P4	Approved	-	100874519.0	-
HGNC:11620	TCEB3	Approved	-	6924.0	NM_003198
HGNC:50582	TCEB3-AS1	Approved	-	100506963.0	-
HGNC:30771	TCEB3B	Approved	-	51224.0	NM_016427
HGNC:24617	TCEB3C	Approved	-	162699.0	NM_145653
HGNC:31007	TCEB3CL	Approved	-	728929.0	XM_001132059
HGNC:33511	TCEB3CL2	Approved	-	100506888.0	XM_929328
HGNC:15630	TCERG1	Approved	TAF2S	10915.0	NM_001040006
HGNC:23533	TCERG1L	Approved	-	256536.0	NM_174937
HGNC:49532	TCERG1L-AS1	Approved	-	101927489.0	XR_242764
HGNC:11633	TCF3	Approved	-	6929.0	NM_003200
HGNC:49742	TCF3P1	Approved	-	100129107.0	NG_009760
HGNC:11634	TCF4	Approved	-	6925.0	NM_003199
HGNC:51642	TCF4-AS1	Approved	-	-	-
HGNC:51643	TCF4-AS2	Approved	-	-	-
HGNC:11639	TCF7	Approved	-	6932.0	NM_201634
HGNC:11640	TCF7L1	Approved	TCF3	83439.0	NM_031283
HGNC:41388	TCF7L1-IT1	Approved	-	-	-
HGNC:11641	TCF7L2	Approved	TCF4	6934.0	NM_030756
HGNC:11623	TCF12	Approved	-	6938.0	NM_003205
HGNC:11627	TCF15	Approved	-	6939.0	NM_004609
HGNC:11629	TCF19	Approved	-	6941.0	NM_007109
HGNC:11631	TCF20	Approved	-	6942.0	NM_181492
HGNC:11632	TCF21	Approved	-	6943.0	NM_198392
HGNC:18602	TCF23	Approved	-	150921.0	NM_175769
HGNC:32275	TCF24	Approved	-	100129654.0	NM_001193502
HGNC:29181	TCF25	Approved	-	22980.0	NM_014972
HGNC:11646	TCFL5	Approved	-	10732.0	NM_006602
HGNC:11791	TCHH	Approved	THH	7062.0	NM_007113
HGNC:31796	TCHHL1	Approved	S100A17, THHL1	126637.0	XM_060104
