"SUID","__mclCluster","name","PRWP","score","selected","shared name"
"9246","458","BSG","0.0",,"false","BSG"
"9245","458","UBE2A","0.0",,"false","UBE2A"
"9244","29","CABP1","0.040258746753886236",,"false","CABP1"
"9243","720","BCL9L","0.0",,"false","BCL9L"
"9242","721","SDCCAG8","0.0",,"false","SDCCAG8"
"9241",,"TSR1",,,"false","TSR1"
"9240","714","GDI2","0.0",,"false","GDI2"
"9239","722","NOD1","0.0",,"false","NOD1"
"9238",,"SUGT1",,,"false","SUGT1"
"9237","1190","MXD1","0.0",,"false","MXD1"
"9236",,"BIRC3",,,"false","BIRC3"
"9235",,"CENPE",,,"false","CENPE"
"9234","1191","SKA1","0.0",,"false","SKA1"
"9233","235","NCOA2","0.31074818964756323","0.122724350242","false","NCOA2"
"9232","235","SLC30A9","0.31074818964756323",,"false","SLC30A9"
"9231",,"FBXW5",,,"false","FBXW5"
"9230","178","SASS6","0.0",,"false","SASS6"
"9229","1192","ZBTB17","0.0",,"false","ZBTB17"
"9228","1193","YWHAH","0.0",,"false","YWHAH"
"9227","59","SRC","0.0",,"false","SRC"
"9226","723","RARA","0.0",,"false","RARA"
"9225","92","TAF1L","0.0",,"false","TAF1L"
"9224",,"TBPL1",,,"false","TBPL1"
"9223","150","HMGB1","0.0",,"false","HMGB1"
"9222","150","PPP2R3A","0.0",,"false","PPP2R3A"
"9221",,"TRPM7",,,"false","TRPM7"
"9220",,"EEF2",,,"false","EEF2"
"9219","113","WDR5","0.0",,"false","WDR5"
"9218","311","E2F6","0.0",,"false","E2F6"
"9217","1194","SIN3B","0.0",,"false","SIN3B"
"9216","236","HES4","0.0",,"false","HES4"
"9215","236","ZC3H13","0.0",,"false","ZC3H13"
"9214","60","ETS1","0.0",,"false","ETS1"
"9213","93","ZMAT2","0.0",,"false","ZMAT2"
"9212","237","PRKAA2","0.0",,"false","PRKAA2"
"9211","724","MLF2","0.0",,"false","MLF2"
"9210","1195","SLC4A1","0.0",,"false","SLC4A1"
"9209","1196","PTPN11","0.0",,"false","PTPN11"
"9208",,"EEF1A1",,,"false","EEF1A1"
"9207","117","SARS2","0.0",,"false","SARS2"
"9206","82","VPS37D","0.083798273572161",,"false","VPS37D"
"9205","82","TSG101","0.083798273572161",,"false","TSG101"
"9204","459","TPST2","0.0",,"false","TPST2"
"9203","1197","CCR1","0.0",,"false","CCR1"
"9202",,"EEF1B2",,,"false","EEF1B2"
"9201","1198","MFAP2","0.0",,"false","MFAP2"
"9200","312","STC2","0.0",,"false","STC2"
"9199","1199","IL17RD","0.4713540642958042","0.122724350242","false","IL17RD"
"9198","1200","CHUK","0.0",,"false","CHUK"
"9197","313","HDAC2","0.0",,"false","HDAC2"
"9196","14","EGFR","0.11066372713519063","0.143684963523","false","EGFR"
"9195","1201","CNTN2","0.0",,"false","CNTN2"
"9194","1","PDXK","0.01544884373118052",,"false","PDXK"
"9193",,"MAP3K8",,,"false","MAP3K8"
"9192","1202","EPPK1","0.0",,"false","EPPK1"
"9191","94","MLH1","0.1885416257190898","0.125448700485","false","MLH1"
"9190","1203","XRN1","0.0",,"false","XRN1"
"9189",,"LRRC59",,,"false","LRRC59"
"9188","12","RRS1","0.024913000251183",,"false","RRS1"
"9187","151","ARMC6","0.11522262616172137",,"false","ARMC6"
"9186","460","MAGEB2","0.0",,"false","MAGEB2"
"9185","1204","NONO","0.0",,"false","NONO"
"9184","1204","CRTC2","0.0",,"false","CRTC2"
"9183",,"RNF185",,,"false","RNF185"
"9182",,"UBQLN2",,,"false","UBQLN2"
"9181",,"CENPB",,,"false","CENPB"
"9180","309","ATAD3B","0.0",,"false","ATAD3B"
"9179","1205","PNKP","0.0",,"false","PNKP"
"9178","461","BPI","0.0",,"false","BPI"
"9177","461","PRSS2","0.0",,"false","PRSS2"
"9176","462","ACTG1","0.0",,"false","ACTG1"
"9175","1","RPS9","0.01544884373118052",,"false","RPS9"
"9174","1206","TLE3","0.0",,"false","TLE3"
"9173","1206","SIX4","0.0",,"false","SIX4"
"9172","725","SERP1","0.0",,"false","SERP1"
"9171","725","SEC61B","0.0",,"false","SEC61B"
"9170","1","RPS26","0.01544884373118052",,"false","RPS26"
"9169","463","HSP90B1","0.2356770321479021","0.122724350242","false","HSP90B1"
"9168","20","SLC23A1","0.06357110408922557",,"false","SLC23A1"
"9167","1207","POLR2J","0.0",,"false","POLR2J"
"9166","1208","RPAP3","0.0",,"false","RPAP3"
"9165","1","RPS25","0.01544884373118052",,"false","RPS25"
"9164","314","CDC5L","0.0",,"false","CDC5L"
"9163","4","MRPL45","0.0",,"false","MRPL45"
"9162","1209","POLR1E","0.0",,"false","POLR1E"
"9161","1210","MYO1C","0.0",,"false","MYO1C"
"9160","1211","SART3","0.0",,"false","SART3"
"9159","9","RPF2","0.0",,"false","RPF2"
"9158","118","TFCP2","0.0",,"false","TFCP2"
"9157","95","ATXN7L2","0.0",,"false","ATXN7L2"
"9156","95","USP22","0.0",,"false","USP22"
"9155","28","RHPN2","0.11609458946579793",,"false","RHPN2"
"9154","464","SYP","0.0",,"false","SYP"
"9153","464","VAMP2","0.0",,"false","VAMP2"
"9152","726","GBF1","0.0",,"false","GBF1"
"9151","292","TSSK6","0.0",,"false","TSSK6"
"9150","447","USP3","0.0",,"false","USP3"
"9149","1212","EIF3G","0.0",,"false","EIF3G"
"9148","727","RPA2","0.0",,"false","RPA2"
"9147","30","RIF1","0.04012276307848583",,"false","RIF1"
"9146",,"CTPS1",,,"false","CTPS1"
"9145","179","TMED2","0.0",,"false","TMED2"
"9144","21","ALB","0.0",,"false","ALB"
"9143",,"ATG7",,,"false","ATG7"
"9142",,"FOXO1",,,"false","FOXO1"
"9141","238","SPSB1","0.15467270972703162",,"false","SPSB1"
"9140","83","CUL5","0.0",,"false","CUL5"
"9139","728","PRPF38B","0.0",,"false","PRPF38B"
"9138","1213","BLM","0.0",,"false","BLM"
"9137","42","YWHAG","0.0",,"false","YWHAG"
"9136","1","HNRNPCL1","0.01544884373118052",,"false","HNRNPCL1"
"9135","315","TUBA1A","0.0",,"false","TUBA1A"
"9134","315","PLA2G7","0.0",,"false","PLA2G7"
"9133","1214","SLX4IP","0.0",,"false","SLX4IP"
"9132",,"STK4",,,"false","STK4"
"9131","316","TRIM27","0.0",,"false","TRIM27"
"9130","729","PIAS1","0.0",,"false","PIAS1"
"9129","222","USF2","0.0",,"false","USF2"
"9128","465","VIM","0.24195135348568494","0.125991584229","false","VIM"
"9127","1215","CXCL13","0.0",,"false","CXCL13"
"9126","1215","CCL21","0.0",,"false","CCL21"
"9125","82","ORC1","0.083798273572161",,"false","ORC1"
"9124","466","UBB","0.0",,"false","UBB"
"9123","730","TSC1","0.0",,"false","TSC1"
"9122",,"FTH1",,,"false","FTH1"
"9121","1","RPL18A","0.01544884373118052",,"false","RPL18A"
"9120","317","DCAF6","0.1843562018587542","0.12","false","DCAF6"
"9119","1216","SMURF2","0.0",,"false","SMURF2"
"9118","31","NKX3-2","0.0",,"false","NKX3-2"
"9117","180","GNS","0.0",,"false","GNS"
"9116","10","ABL1","0.06934352259451307",,"false","ABL1"
"9115",,"KARS",,,"false","KARS"
"9114",,"TAGLN2",,,"false","TAGLN2"
"9113","4","MRPL41","0.0",,"false","MRPL41"
"9112","152","IL7R","0.11522262616172137",,"false","IL7R"
"9111",,"MTPN",,,"false","MTPN"
"9110","181","SQSTM1","0.0",,"false","SQSTM1"
"9109",,"TKT",,,"false","TKT"
"9108","312","FBN1","0.0",,"false","FBN1"
"9107","731","THBS1","0.43349265022566974",,"false","THBS1"
"9106","318","CPLX2","0.0",,"false","CPLX2"
"9105","318","STX3","0.0",,"false","STX3"
"9104",,"FANCI",,,"false","FANCI"
"9103","467","RAD18","0.0",,"false","RAD18"
"9102","1217","MAPRE1","0.0",,"false","MAPRE1"
"9101","319","KIF2C","0.0",,"false","KIF2C"
"9100","468","MTA2","0.0",,"false","MTA2"
"9099","469","KDM1A","0.0",,"false","KDM1A"
"9098","225","PSMA3","0.0",,"false","PSMA3"
"9097","1","RPL38","0.01544884373118052",,"false","RPL38"
"9096",,"RUVBL2",,,"false","RUVBL2"
"9095","1218","OR1G1","0.0",,"false","OR1G1"
"9094","1218","OBP2A","0.0",,"false","OBP2A"
"9093","51","EP300","0.0",,"false","EP300"
"9092","51","CTF1","0.0",,"false","CTF1"
"9091","308","MORF4L2","0.0",,"false","MORF4L2"
"9090","20","CAST","0.06357110408922557",,"false","CAST"
"9089","12","TEX10","0.024913000251183",,"false","TEX10"
"9088","1219","SLX4","0.0",,"false","SLX4"
"9087","1220","NDUFAF1","0.0",,"false","NDUFAF1"
"9086","462","MYL6","0.0",,"false","MYL6"
"9085","57","ERICH3","0.07563408051905962",,"false","ERICH3"
"9084","30","BRMS1","0.04012276307848583",,"false","BRMS1"
"9083",,"ASF1B",,,"false","ASF1B"
"9082",,"PINX1",,,"false","PINX1"
"9081","1221","STAT5A","0.0",,"false","STAT5A"
"9080","320","IFIH1","0.0",,"false","IFIH1"
"9079",,"TKFC",,,"false","TKFC"
"9078","22","MED21","0.06673783228352405",,"false","MED21"
"9077",,"SNU13",,,"false","SNU13"
"9076","470","ATAD2","0.0",,"false","ATAD2"
"9075","182","E2F3","0.0",,"false","E2F3"
"9074","20","DUSP15","0.06357110408922557",,"false","DUSP15"
"9073","82","FDPS","0.083798273572161",,"false","FDPS"
"9072",,"PCMT1",,,"false","PCMT1"
"9071","321","MRPL53","0.0",,"false","MRPL53"
"9070",,"USP44",,,"false","USP44"
"9069","1222","SYT1","0.0",,"false","SYT1"
"9068","732","DDX5","0.0",,"false","DDX5"
"9067","471","GSK3B","0.24666186255444275","0.128444492599","false","GSK3B"
"9066","472","TRAF4","0.0",,"false","TRAF4"
"9065",,"KIF11",,,"false","KIF11"
"9064","1223","PIK3R3","0.0",,"false","PIK3R3"
"9063","1223","CD19","0.0",,"false","CD19"
"9062","1224","PHB2","0.0",,"false","PHB2"
"9061",,"MCM3",,,"false","MCM3"
"9060","733","PARN","0.0",,"false","PARN"
"9059","4","SLC25A13","0.0",,"false","SLC25A13"
