"SUID","__APCluster","name","PRWP","score","selected","shared name"
"724","669","UBE2U","0.0",,"false","UBE2U"
"726","72","SARS","7.333183788954529E223",,"false","SARS"
"727","128","ATP6V1C1","2.3753447399258106E223",,"false","ATP6V1C1"
"729","22","CDC25C","2.887292878139913E224",,"false","CDC25C"
"731","1","NME1","2.0929171549380665E226","0.124614511825365","false","NME1"
"732","1","NIF3L1","2.0929171549380665E226",,"false","NIF3L1"
"734","8","EP300","5.224046475532716E224","0.24","false","EP300"
"736","6","SNRNP70","5.247956312374522E224",,"false","SNRNP70"
"737","6","GSK3B","5.247956312374522E224","0.12","false","GSK3B"
"739","1","PIAS4","2.0929171549380665E226",,"false","PIAS4"
"740","1","SATB1","2.0929171549380665E226",,"false","SATB1"
"742","1","PLEKHG2","2.0929171549380665E226",,"false","PLEKHG2"
"744","400","ANXA11","1.621963454426603E223","0.125819831445525","false","ANXA11"
"745","400","ALG2","1.621963454426603E223","0.12","false","ALG2"
"747","1","CKB","2.0929171549380665E226","0.12","false","CKB"
"748","1","CKM","2.0929171549380665E226","0.12","false","CKM"
"750","1","NCK2","2.0929171549380665E226","0.12","false","NCK2"
"752","82","EIF6","3.1707083644735294E223","0.12027144187208","false","EIF6"
"753","108","ARF6","7.917815799752703E223",,"false","ARF6"
"755","668","ARRB1","0.0",,"false","ARRB1"
"756","1","PPM1B","2.0929171549380665E226","0.12027144187208","false","PPM1B"
"758","3","RAB7A","8.348944492574958E224","0.480814325616241","false","RAB7A"
"759","14","PPP2R1B","3.3912488706651116E224","0.12","false","PPP2R1B"
"761","18","RLIM","3.4581594875866554E224","0.12","false","RLIM"
"763","44","ITGA4","1.2700119905323814E224","0.138703201911741","false","ITGA4"
"765","10","PIAS1","4.135447237560737E224","0.12","false","PIAS1"
"767","8","CNOT4","5.224046475532716E224",,"false","CNOT4"
"769","1","CCNY","2.0929171549380665E226","0.256926542114079","false","CCNY"
"770","667","YWHAG","0.0",,"false","YWHAG"
"772","3","RPS5","8.348944492574958E224",,"false","RPS5"
"774","199","S100A11","4.1133289962875755E223",,"false","S100A11"
"776","472","CLIC3","7.917815799752702E222",,"false","CLIC3"
"778","19","GTF2F1","3.1187822713947527E224",,"false","GTF2F1"
"779","1","CTDSP1","2.0929171549380665E226",,"false","CTDSP1"
"781","39","RMND5B","8.095397955186227E223",,"false","RMND5B"
"783","1","CCDC88A","2.0929171549380665E226",,"false","CCDC88A"
"784","6","PRKACA","5.247956312374522E224","0.12","false","PRKACA"
"786","666","SUMO1","1.5835631599505404E223","0.24","false","SUMO1"
"788","1","MPP2","2.0929171549380665E226",,"false","MPP2"
"789","31","ERBIN","1.271699394126435E224",,"false","ERBIN"
"791","1","HIST2H2BE","2.0929171549380665E226",,"false","HIST2H2BE"
"792","2","HSPD1","9.072601897712698E224","0.480542883744161","false","HSPD1"
"794","1","STK24","2.0929171549380665E226",,"false","STK24"
"795","2","HNRNPH3","9.072601897712698E224",,"false","HNRNPH3"
"797","235","PDGFB","6.862107026452341E223","0.24","false","PDGFB"
"799","1","MPP6","2.0929171549380665E226",,"false","MPP6"
"800","1","SNX9","2.0929171549380665E226",,"false","SNX9"
"802","195","FPR1","6.073907491049527E223",,"false","FPR1"
"804","13","OSBPL3","4.514873988401246E224","0.12","false","OSBPL3"
"806","8","MPG","5.224046475532716E224",,"false","MPG"
"809","1","GIT1","2.0929171549380665E226","0.200542883744161","false","GIT1"
"810","1","KIF1A","2.0929171549380665E226","0.24","false","KIF1A"
"812","164","STAMBP","6.339625706660841E223","0.36027144187208","false","STAMBP"
"813","1","AMN","2.0929171549380665E226","0.12","false","AMN"
"815","1","PPP1CB","2.0929171549380665E226",,"false","PPP1CB"
"816","1","BCL2","2.0929171549380665E226","0.12","false","BCL2"
"818","1","GADD45G","2.0929171549380665E226",,"false","GADD45G"
"819","1","PPARG","2.0929171549380665E226","0.12","false","PPARG"
"821","665","CCND1","8.258110034135764E222","0.125157395569526","false","CCND1"
"823","162","FLNA","7.060802582108764E223","0.12027144187208","false","FLNA"
"824","162","GRM8","7.060802582108764E223","0.12027144187208","false","GRM8"
"826","1","SAE1","2.0929171549380665E226","0.122367031978602","false","SAE1"
"827","37","FKBP4","8.251379492885012E223",,"false","FKBP4"
"830","14","URI1","3.3912488706651116E224","0.12","false","URI1"
"831","64","GTF2F2","3.9589078998763505E223",,"false","GTF2F2"
"833","107","CREB5","5.544262082113117E223",,"false","CREB5"
"834","1","CREB3","2.0929171549380665E226",,"false","CREB3"
"836","30","TRIP6","1.2161642062478396E224",,"false","TRIP6"
"837","30","SON","1.2161642062478396E224","0.12","false","SON"
"839","1","FBXW7","2.0929171549380665E226","0.137806881078777","false","FBXW7"
"840","1","NOTCH4","2.0929171549380665E226","0.122995792114547","false","NOTCH4"
"842","18","RNF111","3.4581594875866554E224","0.12","false","RNF111"
"843","19","AXIN1","3.1187822713947527E224","0.362985860592883","false","AXIN1"
"845","256","TAC4","3.6985627511237165E223",,"false","TAC4"
"846","256","TACR1","3.6985627511237165E223","0.200542883744161","false","TACR1"
"848","59","OS9","7.949052005083861E223","0.122367031978602","false","OS9"
"850","1","NEK2","2.0929171549380665E226","0.12","false","NEK2"
"851","98","CDC27","3.1707083644735366E223",,"false","CDC27"
"853","1","EIF2AK4","2.0929171549380665E226","0.24","false","EIF2AK4"
"856","1","KIF3C","2.0929171549380665E226","0.12","false","KIF3C"
"857","5","CDC5L","3.83226726028144E224",,"false","CDC5L"
"859","664","ITGB1","8.097573328034912E222","0.122724350242467","false","ITGB1"
"860","17","ACTN4","5.289561091087507E224","0.201900093104562","false","ACTN4"
"862","23","SLC25A1","2.6167693531570435E224","0.36027144187208","false","SLC25A1"
"864","5","BAIAP2","3.83226726028144E224",,"false","BAIAP2"
"865","1","SHANK2","2.0929171549380665E226","0.120814325616241","false","SHANK2"
"867","109","VCL","1.0305697695682098E224","0.36","false","VCL"
"868","109","DIS3L2","1.0305697695682098E224","0.481085767488321","false","DIS3L2"
"870","1","NCOA2","2.0929171549380665E226","0.122995792114547","false","NCOA2"
"871","2","CCND3","9.072601897712698E224","0.122367031978602","false","CCND3"
"873","15","CALCOCO2","3.6773204396268122E224",,"false","CALCOCO2"
"875","142","PSMD12","2.3753447399258106E223","0.12","false","PSMD12"
"877","83","MS4A2","8.74083358505913E223","0.12","false","MS4A2"
"878","544","FCER1A","8.115483550897159E222","0.122995792114547","false","FCER1A"
"880","185","GET4","3.1689173421873056E223","0.12","false","GET4"
"881","9","ASNA1","4.446621659367116E224",,"false","ASNA1"
"883","11","ELOF1","3.808875722041067E224",,"false","ELOF1"
"884","257","CHMP6","0.0",,"false","CHMP6"
"886","1","RHOG","2.0929171549380665E226",,"false","RHOG"
"887","663","VAV2","8.091907049270736E222","0.122638473850682","false","VAV2"
"889","1","SYNJ2BP","2.0929171549380665E226","0.12","false","SYNJ2BP"
"891","1","CYP2C8","2.0929171549380665E226","0.12","false","CYP2C8"
"892","1","APOE","2.0929171549380665E226","0.12","false","APOE"
"894","12","NCKAP5","5.549076750573934E224","0.12","false","NCKAP5"
"895","102","NCK1","3.1689173421873056E223","0.12","false","NCK1"
"897","1","CORT","2.0929171549380665E226",,"false","CORT"
"898","1","MRGPRX2","2.0929171549380665E226",,"false","MRGPRX2"
"900","662","PSMB3","0.0",,"false","PSMB3"
"902","39","RNF26","8.095397955186227E223",,"false","RNF26"
"904","6","GEMIN4","5.247956312374522E224","0.12","false","GEMIN4"
"906","1","NFKBIA","2.0929171549380665E226","0.36","false","NFKBIA"
"907","1","RPS6KA1","2.0929171549380665E226","0.12","false","RPS6KA1"
"909","3","RPS10","8.348944492574958E224","0.24","false","RPS10"
"911","1","VEGFA","2.0929171549380665E226","0.12","false","VEGFA"
"912","227","SEMA3F","4.752480502137846E223","0.12","false","SEMA3F"
"914","1","MXD1","2.0929171549380665E226","0.12","false","MXD1"
"916","1","PREX2","2.0929171549380665E226",,"false","PREX2"
"918","56","SMN1","3.97452600254193E223","0.12","false","SMN1"
"919","62","POLR2A","7.131407286636112E223",,"false","POLR2A"
"921","19","SMAD2","3.1187822713947527E224","0.12","false","SMAD2"
"922","1","GLI3","2.0929171549380665E226","0.12","false","GLI3"
"924","32","TSR1","6.33783468437461E223",,"false","TSR1"
"926","4","RBM10","4.451498415465275E224","0.361085767488321","false","RBM10"
"928","75","COL12A1","1.1143544757188797E224","0.12","false","COL12A1"
"930","14","MYH9","3.3912488706651116E224","0.12","false","MYH9"
"931","14","MAP3K3","3.3912488706651116E224","0.12","false","MAP3K3"
"933","39","NEDD8","8.095397955186227E223",,"false","NEDD8"
"935","4","SRSF10","4.451498415465275E224","0.12","false","SRSF10"
"937","1","DAZAP1","2.0929171549380665E226",,"false","DAZAP1"
"939","265","HRAS","3.1671263199010803E223","0.36","false","HRAS"
"941","215","LRRC7","4.601387712845028E223","0.12","false","LRRC7"
"942","1","CAMK2G","2.0929171549380665E226",,"false","CAMK2G"
"944","1","ATXN2","2.0929171549380665E226","0.12","false","ATXN2"
"946","24","EZR","2.91576249456596E224","0.125448700484934","false","EZR"
"948","1","RAC2","2.0929171549380665E226","0.482638473850682","false","RAC2"
"950","14","FASN","3.3912488706651116E224","0.12","false","FASN"
"952","27","RPS9","1.1878514721915278E224",,"false","RPS9"
"954","290","BIN1","1.6176581133548026E223","0.124624443347029","false","BIN1"
"955","28","MAP4K3","7.178104926009915E223",,"false","MAP4K3"
"957","9","TELO2","4.446621659367116E224",,"false","TELO2"
"960","24","MYD88","2.91576249456596E224","0.480542883744161","false","MYD88"
"962","661","CUL1","7.917815799752702E222","0.12","false","CUL1"
"964","1","AP3B1","2.0929171549380665E226","0.560542883744161","false","AP3B1"
"965","1","SLC30A3","2.0929171549380665E226",,"false","SLC30A3"
"967","104","CDK1","5.551426171258028E223","0.120542883744161","false","CDK1"
"968","22","PIN1","2.887292878139913E224","0.125991584229095","false","PIN1"
"970","1","IGFBP5","2.0929171549380665E226","0.128173050727402","false","IGFBP5"
"971","135","SERPINE1","6.464980487238957E223","0.36","false","SERPINE1"
"973","281","UGGT1","7.935726022614948E222",,"false","UGGT1"
"974","281","WISP1","7.935726022614948E222",,"false","WISP1"
"976","11","MYOD1","3.808875722041067E224","0.12","false","MYOD1"
"977","11","CIB2","3.808875722041067E224","0.36","false","CIB2"
"979","1","NCKIPSD","2.0929171549380665E226",,"false","NCKIPSD"
"981","18","RNF166","3.4581594875866554E224","0.12","false","RNF166"
"983","15","KPNB1","3.6773204396268122E224","0.12","false","KPNB1"
"984","33","IPO5","7.928561933470062E223",,"false","IPO5"
"986","154","HABP2","4.488553308812756E223","0.12027144187208","false","HABP2"
"987","44","COL4A4","1.2700119905323814E224","0.12","false","COL4A4"
"989","1","SNTG2","2.0929171549380665E226","0.12","false","SNTG2"
"990","46","SCN5A","6.353452787040198E223","0.12","false","SCN5A"
"992","1","HYOU1","2.0929171549380665E226","0.12","false","HYOU1"
"994","222","CDAN1","3.969654033593711E223","0.361628651232482","false","CDAN1"
"995","222","ASF1B","3.969654033593711E223",,"false","ASF1B"
"997","14","TOM1L1","3.3912488706651116E224","0.12","false","TOM1L1"
"998","660","CLTC","7.917815799752702E222","0.12","false","CLTC"
"1000","27","RPS8","1.1878514721915278E224","0.12","false","RPS8"
"1001","1","RPL12","2.0929171549380665E226","0.12","false","RPL12"
"1003","659","TUBA1A","3.167126319901081E223","0.48","false","TUBA1A"
"1004","1","CNP","2.0929171549380665E226",,"false","CNP"
"1006","12","PTPN13","5.549076750573934E224","0.12027144187208","false","PTPN13"
"1007","37","PLEKHA1","8.251379492885012E223","0.12","false","PLEKHA1"
"1009","1","TMEM62","2.0929171549380665E226",,"false","TMEM62"
"1010","1","APEH","2.0929171549380665E226","0.122367031978602","false","APEH"
"1012","19","NKX3-1","3.1187822713947527E224","0.148319338391329","false","NKX3-1"
"1013","19","TOP1","3.1187822713947527E224","0.12","false","TOP1"
"1015","11","PRIM2","3.808875722041067E224",,"false","PRIM2"
"1016","1","PRIM1","2.0929171549380665E226","0.122367031978602","false","PRIM1"
"1018","15","TRAF6","3.6773204396268122E224","0.120542883744161","false","TRAF6"
"1019","15","TRAF5","3.6773204396268122E224",,"false","TRAF5"
"1021","270","MMP9","3.260390538716775E223","0.12","false","MMP9"
"1022","1","BTC","2.0929171549380665E226","0.12","false","BTC"
"1024","658","EWSR1","8.401391817033862E222","0.127328930546168","false","EWSR1"
"1025","20","SMNDC1","2.0522470504721107E224",,"false","SMNDC1"
"1027","127","PF4","3.9804656972770277E223","0.122724350242467","false","PF4"
"1028","127","FGF2","3.9804656972770277E223","0.12","false","FGF2"
"1030","14","ATP5A1","3.3912488706651116E224","0.12","false","ATP5A1"
"1031","1","ATPAF2","2.0929171549380665E226","0.24","false","ATPAF2"
"1033","47","LFNG","1.3564231682146687E224","0.36","false","LFNG"
"1035","116","AFF4","5.282125911074256E223","0.12","false","AFF4"
"1037","1","UNC13B","2.0929171549380665E226",,"false","UNC13B"
"1038","1","TOE1","2.0929171549380665E226",,"false","TOE1"
"1041","290","APLF","1.6176581133548026E223",,"false","APLF"
"1042","290","XRCC4","1.6176581133548026E223","0.120542883744161","false","XRCC4"
"1044","18","MGRN1","3.4581594875866554E224",,"false","MGRN1"
"1046","1","DSP","2.0929171549380665E226","0.12","false","DSP"
"1047","13","PKP3","4.514873988401246E224","0.12","false","PKP3"
"1049","142","PSMC2","2.3753447399258106E223",,"false","PSMC2"
"1051","27","HSPH1","1.1878514721915278E224","0.12","false","HSPH1"
"1054","15","PSMC6","3.6773204396268122E224",,"false","PSMC6"
"1056","1","CYFIP2","2.0929171549380665E226",,"false","CYFIP2"
"1057","1","TCERG1","2.0929171549380665E226",,"false","TCERG1"
"1059","285","STX4","1.5835631599505404E223",,"false","STX4"
"1060","386","SYT4","4.497508420243891E223","0.12","false","SYT4"
"1062","1","MTA1","2.0929171549380665E226","0.12","false","MTA1"
"1063","11","RBBP7","3.808875722041067E224",,"false","RBBP7"
"1065","1","MEF2A","2.0929171549380665E226","0.24","false","MEF2A"
"1067","1","FBXO7","2.0929171549380665E226","0.361085767488321","false","FBXO7"
"1069","1","ZAP70","2.0929171549380665E226","0.12","false","ZAP70"
"1070","1","SLAMF6","2.0929171549380665E226","0.12027144187208","false","SLAMF6"
"1072","4","SF3A1","4.451498415465275E224",,"false","SF3A1"
"1074","42","GNA12","8.794851982200772E223","0.12","false","GNA12"
"1075","42","S1PR4","8.794851982200772E223","0.12","false","S1PR4"
"1077","14","PFDN5","3.3912488706651116E224",,"false","PFDN5"
"1078","14","PFDN4","3.3912488706651116E224",,"false","PFDN4"
"1080","395","TLE4","2.3753447399258106E223","0.12","false","TLE4"
"1081","395","POU2F2","2.3753447399258106E223","0.12","false","POU2F2"
"1083","1","SOS1","2.0929171549380665E226","0.44","false","SOS1"
"1084","1","ITSN2","2.0929171549380665E226","0.12","false","ITSN2"
"1086","22","CCNE1","2.887292878139913E224","0.203810117730788","false","CCNE1"
"1087","47","REL","1.3564231682146687E224","0.12","false","REL"
"1089","15","CARD11","3.6773204396268122E224","0.24","false","CARD11"
"1090","15","CASP8","3.6773204396268122E224","0.12","false","CASP8"
"1092","1","RALBP1","2.0929171549380665E226","0.12","false","RALBP1"
"1093","1","AP2A2","2.0929171549380665E226","0.12","false","AP2A2"
"1095","108","PABPC4","7.917815799752703E223","0.12","false","PABPC4"
"1097","62","GTF2H1","7.131407286636112E223","0.12","false","GTF2H1"
"1100","1","PDE4B","2.0929171549380665E226","0.12","false","PDE4B"
"1102","17","HNRNPA1","5.289561091087507E224","0.24","false","HNRNPA1"
"1104","266","NEBL","2.3753447399258106E223","0.12","false","NEBL"
"1106","18","UBE2D1","3.4581594875866554E224",,"false","UBE2D1"
"1107","18","RNF185","3.4581594875866554E224",,"false","RNF185"
"1109","1","EXOC2","2.0929171549380665E226","0.12","false","EXOC2"
"1110","19","EXOC4","3.1187822713947527E224","0.12","false","EXOC4"
"1112","9","SRSF1","4.446621659367116E224","0.12","false","SRSF1"
"1113","1","PRPF4B","2.0929171549380665E226",,"false","PRPF4B"
"1115","22","CAPRIN1","2.887292878139913E224","0.12","false","CAPRIN1"
"1116","1","PINX1","2.0929171549380665E226",,"false","PINX1"
"1118","15","PSMD8","3.6773204396268122E224","0.12","false","PSMD8"
"1120","182","RING1","7.917815799752702E222",,"false","RING1"
"1122","142","PSMA1","2.3753447399258106E223",,"false","PSMA1"
"1124","13","PARD3B","4.514873988401246E224","0.12","false","PARD3B"
"1126","1","EVL","2.0929171549380665E226","0.122724350242467","false","EVL"
"1128","19","TAF12","3.1187822713947527E224",,"false","TAF12"
"1130","1","DYNLRB1","2.0929171549380665E226",,"false","DYNLRB1"
"1132","1","BRMS1L","2.0929171549380665E226",,"false","BRMS1L"
"1133","1","SAP30","2.0929171549380665E226",,"false","SAP30"
"1135","1","UTRN","2.0929171549380665E226",,"false","UTRN"
"1137","1","KIF11","2.0929171549380665E226","0.360542883744161","false","KIF11"
"1139","277","ID3","3.167126319901081E223","0.12","false","ID3"
"1140","200","ZNF3","1.6195146656069827E223",,"false","ZNF3"
"1142","16","TYK2","4.0752035739881855E224","0.36027144187208","false","TYK2"
"1143","13","IRS2","4.514873988401246E224","0.120814325616241","false","IRS2"
"1145","1","FBXW5","2.0929171549380665E226",,"false","FBXW5"
"1146","1","NLK","2.0929171549380665E226",,"false","NLK"
"1148","1","MLANA","2.0929171549380665E226","0.122367031978602","false","MLANA"
"1150","657","RPS2","7.917815799752702E222","0.12","false","RPS2"
"1152","1","BMPR1A","2.0929171549380665E226","0.2","false","BMPR1A"
"1153","20","SF3B4","2.0522470504721107E224","0.241357209360402","false","SF3B4"
"1155","1","WAS","2.0929171549380665E226","0.48","false","WAS"
"1157","1","ACTR3","2.0929171549380665E226",,"false","ACTR3"
"1158","24","JUND","2.91576249456596E224","0.12","false","JUND"
"1160","189","GM2A","5.316944160977864E223","0.56027144187208","false","GM2A"
"1161","189","GPLD1","5.316944160977864E223",,"false","GPLD1"
"1164","1","MAPKAPK5","2.0929171549380665E226",,"false","MAPKAPK5"
"1165","656","MAPK1","7.917815799752702E222","0.12","false","MAPK1"
