name	__APCluster	PRWP
ITPKC	436	7.91781579975e+222
EDC4	1	2.09291715494e+226
TTC23	1	2.09291715494e+226
HERC1	8	5.22404647553e+224
ANAPC5	2	9.07260189771e+224
COX6A2	96	1.58356315995e+223
FAM213B	121	4.75427152442e+223
SEC24C	1	2.09291715494e+226
MED20	1	2.09291715494e+226
IREB2	1	2.09291715494e+226
TMEM101	1	2.09291715494e+226
USP24	4	4.45149841547e+224
UQCC2	1	2.09291715494e+226
SDCCAG3	45	7.95621609423e+223
MPZL2	251	3.96248994445e+223
ECH1	1	2.09291715494e+226
MAGED4	1	2.09291715494e+226
SDCBP2	101	9.50675202656e+223
USPL1	1	2.09291715494e+226
FBXO25	1	2.09291715494e+226
SCYL1	176	2.37534473993e+223
ZBTB43	435	0.0
BDP1	435	0.0
POMGNT1	1	2.09291715494e+226
RASA2	42	8.7948519822e+223
TIGIT	1	2.09291715494e+226
ATP6V0D2	1	2.09291715494e+226
ABCD1	95	1.11638781602e+224
CXCL14	47	1.35642316821e+224
APOA5	1	2.09291715494e+226
NT5C3A	29	1.66804889806e+224
CD86	1	2.09291715494e+226
DPPA4	2	9.07260189771e+224
WDR44	4	4.45149841547e+224
WDR55	4	4.45149841547e+224
ZNF580	36	4.82447465211e+223
QPRT	1	2.09291715494e+226
NUCB2	1	2.09291715494e+226
TM9SF1	1	2.09291715494e+226
CLK4	1	2.09291715494e+226
MTFR1	1	2.09291715494e+226
NUPR1	1	2.09291715494e+226
S100A13	1	2.09291715494e+226
ZNF202	1	2.09291715494e+226
GPX4	212	2.37534473993e+223
SURF1	1	2.09291715494e+226
PRPF38A	2	9.07260189771e+224
SV2A	10	4.13544723756e+224
OAZ1	1	2.09291715494e+226
MORC4	1	2.09291715494e+226
RABEP2	1	2.09291715494e+226
INF2	4	4.45149841547e+224
COX8A	1	2.09291715494e+226
ATP5G2	1	2.09291715494e+226
APMAP	1	2.09291715494e+226
GLYR1	5	3.83226726028e+224
MIIP	1	2.09291715494e+226
CALML3	434	0.0
MAPK4	434	0.0
TFCP2L1	1	2.09291715494e+226
ADK	1	2.09291715494e+226
CCDC88C	1	2.09291715494e+226
FST	16	4.07520357399e+224
ASB10	5	3.83226726028e+224
PLXNA3	16	4.07520357399e+224
PCM1	68	8.71497044659e+223
RCN3	1	2.09291715494e+226
SOX6	1	2.09291715494e+226
GLTSCR2	24	2.91576249457e+224
SUPT20H	1	2.09291715494e+226
PARVG	1	2.09291715494e+226
PYGL	241	6.3342526398e+223
DUSP12	1	2.09291715494e+226
KCNK1	433	3.69498070655e+223
TCIRG1	433	3.69498070655e+223
FKBP7	1	2.09291715494e+226
GYG1	310	1.58356315995e+223
CMSS1	310	1.58356315995e+223
NRCAM	317	3.96069892216e+223
ANK2	317	3.96069892216e+223
GJB5	6	5.24795631237e+224
GOLPH3L	1	2.09291715494e+226
KIF21A	1	2.09291715494e+226
THPO	8	5.22404647553e+224
ZCCHC11	1	2.09291715494e+226
SRM	1	2.09291715494e+226
SOX12	1	2.09291715494e+226
OBSL1	1	2.09291715494e+226
CORO7	1	2.09291715494e+226
MSR1	15	3.67732043963e+224
GNPAT	250	6.07211646876e+223
MCF2L	152	3.96428096674e+223
MIA3	9	4.44662165937e+224
LYRM1	1	2.09291715494e+226
C15orf39	1	2.09291715494e+226
NEK11	19	3.11878227139e+224
BCAT2	1	2.09291715494e+226
LARP1B	1	2.09291715494e+226
API5	127	3.98046569728e+223
ADAM33	1	2.09291715494e+226
ZBTB25	1	2.09291715494e+226
THAP2	139	3.24619342036e+223
TMEM253	175	3.18811748943e+223
PIGN	1	2.09291715494e+226
TUBA8	3	8.34894449257e+224
KDSR	2	9.07260189771e+224
NPHP4	48	8.18711605994e+223
GAMT	1	2.09291715494e+226
KIR3DL1	1	2.09291715494e+226
ATP12A	1	2.09291715494e+226
BUD31	1	2.09291715494e+226
NSA2	1	2.09291715494e+226
SHOX2	1	2.09291715494e+226
TNIP2	26	1.45823289874e+224
TNFSF13	1	2.09291715494e+226
CAMK1D	202	6.88130717369e+223
NUDT5	2	9.07260189771e+224
UBP1	306	1.58535418224e+223
AP2S1	1	2.09291715494e+226
LUC7L	1	2.09291715494e+226
RIMBP3C	1	2.09291715494e+226
PPP1R3E	1	2.09291715494e+226
CNEP1R1	432	0.0
CTDNEP1	432	0.0
GP2	249	7.91781579975e+222
BOK	431	0.0
RUFY2	1	2.09291715494e+226
YME1L1	40	9.55718837913e+223
RBM12B	9	4.44662165937e+224
C3orf38	1	2.09291715494e+226
SLC19A3	1	2.09291715494e+226
CHDH	1	2.09291715494e+226
SEZ6	1	2.09291715494e+226
NAT14	1	2.09291715494e+226
PTRH2	1	2.09291715494e+226
DMRTC2	325	1.58356315995e+223
C1orf123	1	2.09291715494e+226
CD320	1	2.09291715494e+226
BLNK	1	2.09291715494e+226
EID2B	119	7.45264719312e+223
H2AFY2	1	2.09291715494e+226
C6	1	2.09291715494e+226
IFRD2	1	2.09291715494e+226
MYBPC1	1	2.09291715494e+226
DARS2	1	2.09291715494e+226
GRHPR	1	2.09291715494e+226
ZHX2	1	2.09291715494e+226
CHST4	98	3.17070836447e+223
DPAGT1	313	1.58356315995e+223
MFSD3	313	1.58356315995e+223
BPTF	1	2.09291715494e+226
SH2D1B	1	2.09291715494e+226
GCAT	24	2.91576249457e+224
HHATL	9	4.44662165937e+224
CLPTM1L	1	2.09291715494e+226
ZFP28	5	3.83226726028e+224
KATNBL1	121	4.75427152442e+223
HN1L	248	3.16891734219e+223
SLC41A3	2	9.07260189771e+224
SLC1A6	1	2.09291715494e+226
CYP3A4	1	2.09291715494e+226
PACRGL	430	7.91781579975e+222
FAM3A	430	7.91781579975e+222
MAP3K13	1	2.09291715494e+226
CIAPIN1	76	1.59918126262e+223
HSD17B7	1	2.09291715494e+226
ZNF326	1	2.09291715494e+226
PPP1R18	1	2.09291715494e+226
RIMBP2	9	4.44662165937e+224
ZC3H18	20	2.05224705047e+224
FICD	1	2.09291715494e+226
SLC16A7	429	1.59918126262e+223
CPEB1	429	1.59918126262e+223
MPZL3	1	2.09291715494e+226
SEPT3	2	9.07260189771e+224
NKIRAS1	207	1.65254189322e+223
TLX3	25	2.91983828903e+224
RPS19BP1	126	4.78192568518e+223
DPYSL5	165	7.91781579975e+222
FKBP14	6	5.24795631237e+224
MKKS	151	9.00476077838e+223
IGLL1	150	6.38519009028e+223
POLDIP2	121	4.75427152442e+223
ZPBP	1	2.09291715494e+226
MORC3	1	2.09291715494e+226
EOMES	1	2.09291715494e+226
HEMGN	114	6.33604366209e+223
ALG8	1	2.09291715494e+226
DESI1	1	2.09291715494e+226
SEC24A	34	4.90299190415e+223
TINAGL1	8	5.22404647553e+224
ALDH7A1	78	1.32877673328e+224
SPCS2	1	2.09291715494e+226
C6orf203	28	7.17810492601e+223
UQCRH	1	2.09291715494e+226
KRT77	125	4.59162699549e+223
GCNT3	1	2.09291715494e+226
ZNF71	5	3.83226726028e+224
MAK16	4	4.45149841547e+224
MRFAP1	16	4.07520357399e+224
ADSL	324	3.98527213626e+223
SDR16C5	422	0.0
ZBTB22	1	2.09291715494e+226
CYSRT1	9	4.44662165937e+224
IQCG	6	5.24795631237e+224
TMEM176A	1	2.09291715494e+226
UROD	1	2.09291715494e+226
PROSER2	1	2.09291715494e+226
GLO1	3	8.34894449257e+224
COX6C	35	6.33604366209e+223
FAM58A	1	2.09291715494e+226
BTG3	9	4.44662165937e+224
GATM	80	1.04579178106e+224
FHOD3	1	2.09291715494e+226
ADCK5	1	2.09291715494e+226
SIGMAR1	323	2.37534473993e+223
MAFB	1	2.09291715494e+226
DGKD	146	3.21577165018e+223
RARB	1	2.09291715494e+226
ENO3	1	2.09291715494e+226
SIGLEC8	1	2.09291715494e+226
GPATCH8	1	2.09291715494e+226
ICE1	1	2.09291715494e+226
STAU2	1	2.09291715494e+226
TTC38	16	4.07520357399e+224
ADAMTS10	7	5.0358296188e+224
OVOL1	322	2.92239927381e+223
MAGEC2	149	0.0
FCRL4	1	2.09291715494e+226
FAHD1	321	0.0
PSRC1	1	2.09291715494e+226
FIP1L1	1	2.09291715494e+226
CST6	6	5.24795631237e+224
DNMT3L	6	5.24795631237e+224
ADA	1	2.09291715494e+226
DDX49	211	6.34141672895e+223
TTLL12	65	1.48193253165e+224
STEAP4	1	2.09291715494e+226
SCAF1	1	2.09291715494e+226
PUM1	210	3.24141259007e+223
AK4	1	2.09291715494e+226
CEP19	144	3.96428096674e+223
MAN1B1	81	7.91960682204e+223
DGCR14	1	2.09291715494e+226
ZNF667	1	2.09291715494e+226
SEMA4G	10	4.13544723756e+224
ZNF566	320	7.91781579975e+222
ZFAND4	174	2.39096284259e+223
RAD51B	41	1.28989381385e+224
RBM25	1	2.09291715494e+226
LPIN2	1	2.09291715494e+226
CENPT	428	7.91781579975e+222
CENPW	428	7.91781579975e+222
SACM1L	42	8.7948519822e+223
MTIF3	1	2.09291715494e+226
SIPA1L2	1	2.09291715494e+226
ZNF227	6	5.24795631237e+224
STARD9	1	2.09291715494e+226
ZNF200	1	2.09291715494e+226
TRMT6	143	2.37713576221e+223
HHEX	143	2.37713576221e+223
CDKN2C	319	2.40837196754e+223
ASCC2	1	2.09291715494e+226
LZTFL1	6	5.24795631237e+224
MRFAP1L1	1	2.09291715494e+226
SULT1C2	1	2.09291715494e+226
TLR9	1	2.09291715494e+226
ZNF395	1	2.09291715494e+226
THAP6	101	9.50675202656e+223
GATAD1	10	4.13544723756e+224
FBXO6	1	2.09291715494e+226
ALDH4A1	318	4.757853569e+223
SPRR2A	1	2.09291715494e+226
ARSF	8	5.22404647553e+224
CLEC7A	1	2.09291715494e+226
WARS	1	2.09291715494e+226
CRYM	1	2.09291715494e+226
COX17	1	2.09291715494e+226
CWC15	20	2.05224705047e+224
SGCE	1	2.09291715494e+226
DTYMK	1	2.09291715494e+226
PSG5	1	2.09291715494e+226
MAGEB6	10	4.13544723756e+224
GABRB1	314	1.31963596663e+223
MKI67	16	4.07520357399e+224
ZNF768	1	2.09291715494e+226
AAAS	47	1.35642316821e+224
NUB1	23	2.61676935316e+224
FAM46A	1	2.09291715494e+226
SLC8A1	317	3.96069892216e+223
CWC25	80	1.04579178106e+224
ENTPD6	6	5.24795631237e+224
MSLN	316	7.91781579975e+222
DCP1B	1	2.09291715494e+226
RIMKLB	248	3.16891734219e+223
AGR3	1	2.09291715494e+226
HARS2	315	1.58356315995e+223
BST2	315	1.58356315995e+223
B3GALT4	1	2.09291715494e+226
DPYSL4	36	4.82447465211e+223
MRPL37	16	4.07520357399e+224
CD99	1	2.09291715494e+226
SLC25A47	1	2.09291715494e+226
WDR60	16	4.07520357399e+224
RNASE1	25	2.91983828903e+224
TMEM37	100	4.75068947985e+223
ATP6AP1	1	2.09291715494e+226
ABHD6	209	7.91781579975e+222
AGXT2	80	1.04579178106e+224
TMEM108	7	5.0358296188e+224
SLC43A3	80	1.04579178106e+224
CAMSAP3	6	5.24795631237e+224
EMC7	1	2.09291715494e+226
GYPB	99	8.97710661763e+223
UGT2B4	1	2.09291715494e+226
ANGPTL8	35	6.33604366209e+223
SLC6A13	10	4.13544723756e+224
GPC5	98	3.17070836447e+223
ARHGAP22	9	4.44662165937e+224
HMMR	1	2.09291715494e+226
TAF6L	40	9.55718837913e+223
DUSP9	6	5.24795631237e+224
MTG2	2	9.07260189771e+224
NDUFAB1	1	2.09291715494e+226
PCK2	8	5.22404647553e+224
ALDOC	1	2.09291715494e+226
SGK2	1	2.09291715494e+226
PHLDB2	1	2.09291715494e+226
ASGR2	148	4.77224727725e+223
CAV3	1	2.09291715494e+226
LARP1	1	2.09291715494e+226
PHACTR3	2	9.07260189771e+224
C2orf74	96	1.58356315995e+223
KCTD15	10	4.13544723756e+224
PAIP2	1	2.09291715494e+226
NIPSNAP3A	118	8.8096812584e+223
MTUS1	1	2.09291715494e+226
ATOH8	173	2.53868985573e+223
TMC5	1	2.09291715494e+226
RCOR3	5	3.83226726028e+224
TSTA3	1	2.09291715494e+226
CYHR1	1	2.09291715494e+226
ALDH3A1	97	5.77472937894e+223
PTH2R	1	2.09291715494e+226
LSM14A	4	4.45149841547e+224
DGKH	1	2.09291715494e+226
CKMT2	172	3.16891734219e+223
DYRK4	202	6.88130717369e+223
DUSP4	1	2.09291715494e+226
SORD	25	2.91983828903e+224
WBP1	9	4.44662165937e+224
TACC3	1	2.09291715494e+226
PEX11B	1	2.09291715494e+226
ACTL6B	7	5.0358296188e+224
CLEC18C	125	4.59162699549e+223
DSN1	1	2.09291715494e+226
PALD1	1	2.09291715494e+226
LMTK2	1	2.09291715494e+226
ADHFE1	29	1.66804889806e+224
ZNF468	1	2.09291715494e+226
LTV1	4	4.45149841547e+224
GJA5	1	2.09291715494e+226
THAP4	2	9.07260189771e+224
TNNT3	1	2.09291715494e+226
ASAH1	1	2.09291715494e+226
ARMCX3	4	4.45149841547e+224
NELL1	9	4.44662165937e+224
SLC20A1	2	9.07260189771e+224
CTNNAL1	209	7.91781579975e+222
CDIP1	10	4.13544723756e+224
ANP32B	4	4.45149841547e+224
CAND1	1	2.09291715494e+226
CLDN12	1	2.09291715494e+226
PPT1	29	1.66804889806e+224
ACADVL	95	1.11638781602e+224
RTFDC1	1	2.09291715494e+226
CA14	427	0.0
ZNF273	427	0.0
GPBP1	247	7.91781579975e+222
KCNK5	1	2.09291715494e+226
SOX18	37	8.25137949289e+223
DNAJC28	2	9.07260189771e+224
PMP22	1	2.09291715494e+226
FBXO41	1	2.09291715494e+226
ACSM5	8	5.22404647553e+224
ZMYND10	1	2.09291715494e+226
TIGD7	1	2.09291715494e+226
C6orf106	95	1.11638781602e+224
EMID1	1	2.09291715494e+226
EGFL8	1	2.09291715494e+226
C19orf44	1	2.09291715494e+226
PTGES2	1	2.09291715494e+226
FBXL16	2	9.07260189771e+224
PNRC1	1	2.09291715494e+226
CA1	2	9.07260189771e+224
ZFYVE19	1	2.09291715494e+226
ZNF233	9	4.44662165937e+224
DNAJC11	1	2.09291715494e+226
SEC31B	20	2.05224705047e+224
NME7	1	2.09291715494e+226
OLIG1	9	4.44662165937e+224
GATA6	1	2.09291715494e+226
CCDC107	1	2.09291715494e+226
ABCB11	1	2.09291715494e+226
ZNF251	1	2.09291715494e+226
PLEKHA4	1	2.09291715494e+226
STMN1	1	2.09291715494e+226
C9orf114	1	2.09291715494e+226
HMG20A	1	2.09291715494e+226
SLC23A2	205	5.38893831095e+223
TTC19	1	2.09291715494e+226
DHX34	6	5.24795631237e+224
NCOA5	1	2.09291715494e+226
UBL7	66	1.25844523619e+224
SNX22	426	0.0
B3GALT2	426	0.0
RASL10B	171	2.37534473993e+223
MRPL23	1	2.09291715494e+226
ELF4	147	2.37534473993e+223
GRM1	201	7.65567962871e+223
NME6	1	2.09291715494e+226
AAMP	16	4.07520357399e+224
INVS	48	8.18711605994e+223
EIF5A2	1	2.09291715494e+226
CADM4	45	7.95621609423e+223
BLOC1S4	1	2.09291715494e+226
PCSK6	9	4.44662165937e+224
DCTN6	95	1.11638781602e+224
GAREM1	425	7.91781579975e+222
FGFR1OP	1	2.09291715494e+226
NTM	1	2.09291715494e+226
LSAMP	1	2.09291715494e+226
MKRN2	1	2.09291715494e+226
NMRAL1	143	2.37713576221e+223
ATP5J	2	9.07260189771e+224
HDAC11	2	9.07260189771e+224
MT-ND4L	124	7.12603421978e+223
OGDHL	1	2.09291715494e+226
IVNS1ABP	1	2.09291715494e+226
CEACAM6	1	2.09291715494e+226
CEACAM7	1	2.09291715494e+226
ELAVL4	1	2.09291715494e+226
GCGR	118	8.8096812584e+223
NEUROD4	314	1.31963596663e+223
LRRN2	314	1.31963596663e+223
DAAM1	1	2.09291715494e+226
RCN1	1	2.09291715494e+226
ZNF576	1	2.09291715494e+226
ASRGL1	6	5.24795631237e+224
SLC39A1	119	7.45264719312e+223
RGS17	1	2.09291715494e+226
CCDC126	1	2.09291715494e+226
UGT1A1	1	2.09291715494e+226
UGDH	41	1.28989381385e+224
MC3R	1	2.09291715494e+226
AMY2A	1	2.09291715494e+226
TRIAP1	1	2.09291715494e+226
NPTN	424	7.91781579975e+222
SURF2	424	7.91781579975e+222
LYRM4	1	2.09291715494e+226
BCORL1	1	2.09291715494e+226
DEFB1	1	2.09291715494e+226
ACY1	1	2.09291715494e+226
CD68	1	2.09291715494e+226
MMP23A	1	2.09291715494e+226
TSPAN15	46	6.35345278704e+223
RHBG	1	2.09291715494e+226
CYP27A1	123	1.05725176282e+224
NAF1	4	4.45149841547e+224
BMF	246	3.97631702483e+223
HIST1H2BD	245	3.26755462786e+223
ASMTL	423	1.58356315995e+223
HLA-DRB4	423	1.58356315995e+223
KIFC3	5	3.83226726028e+224
CMIP	1	2.09291715494e+226
CHPF	1	2.09291715494e+226
TMEM106A	122	1.58356315995e+223
DLX3	1	2.09291715494e+226
EXTL1	422	0.0
PPP1R9A	1	2.09291715494e+226
FGF18	208	1.58356315995e+223
PCDHGC3	313	1.58356315995e+223
TLK2	1	2.09291715494e+226
ZNF250	1	2.09291715494e+226
PAH	1	2.09291715494e+226
HACL1	2	9.07260189771e+224
RAB23	1	2.09291715494e+226
AP1S3	421	7.91781579975e+222
CHST1	312	0.0
UBXN2B	1	2.09291715494e+226
CXXC1	1	2.09291715494e+226
TARDBP	58	8.78329141333e+223
EPB41L4B	80	1.04579178106e+224
DECR2	8	5.22404647553e+224
ZBED6CL	1	2.09291715494e+226
SEPP1	8	5.22404647553e+224
CDKL5	1	2.09291715494e+226
OTX2	1	2.09291715494e+226
CALCOCO1	1	2.09291715494e+226
MRPL38	1	2.09291715494e+226
PLLP	170	5.29831064162e+223
C9orf50	1	2.09291715494e+226
CYP4F12	1	2.09291715494e+226
SRPRA	1	2.09291715494e+226
RBP5	1	2.09291715494e+226
THAP8	1	2.09291715494e+226
GPM6A	1	2.09291715494e+226
ASNS	10	4.13544723756e+224
KLK8	46	6.35345278704e+223
TRIM22	68	8.71497044659e+223
SBF1	121	4.75427152442e+223
USP25	1	2.09291715494e+226
RAB40B	207	1.65254189322e+223
PEPD	79	4.04595352464e+223
CDO1	1	2.09291715494e+226
PRKACG	311	2.42012029708e+223
TMEM165	47	1.35642316821e+224
PLPP2	1	2.09291715494e+226
EXOSC2	420	7.91781579975e+222
DIS3L	420	7.91781579975e+222
DCUN1D5	35	6.33604366209e+223
TDRD3	1	2.09291715494e+226
MT1M	1	2.09291715494e+226
CHST10	1	2.09291715494e+226
MZF1	1	2.09291715494e+226
SNX21	1	2.09291715494e+226
CD300C	1	2.09291715494e+226
SLC4A2	10	4.13544723756e+224
CLGN	419	2.40658094526e+223
SERPINA10	1	2.09291715494e+226
NEGR1	1	2.09291715494e+226
AQP5	1	2.09291715494e+226
SIPA1	26	1.45823289874e+224
FAM109A	1	2.09291715494e+226
ANKHD1	21	2.77579225818e+224
ARMC1	78	1.32877673328e+224
JAG2	9	4.44662165937e+224
TCTA	10	4.13544723756e+224
PLSCR2	8	5.22404647553e+224
NNMT	1	2.09291715494e+226
PPP3R2	23	2.61676935316e+224
ZBTB7B	1	2.09291715494e+226
SMG6	1	2.09291715494e+226
CD160	146	3.21577165018e+223
SCG2	244	0.0
RRP1B	4	4.45149841547e+224
CLASP2	4	4.45149841547e+224
AIDA	1	2.09291715494e+226
SLC17A9	1	2.09291715494e+226
PPP1R15B	1	2.09291715494e+226
STAB1	1	2.09291715494e+226
NSMCE2	243	0.0
FADS6	35	6.33604366209e+223
RAB31	2	9.07260189771e+224
DMRTA1	1	2.09291715494e+226
MSX1	93	8.18174299308e+223
GFRA1	206	6.93689439453e+223
ADGRB1	1	2.09291715494e+226
ZNF671	2	9.07260189771e+224
FAM162A	166	2.37534473993e+223
FXYD6	1	2.09291715494e+226
UBXN6	6	5.24795631237e+224
PRR16	1	2.09291715494e+226
CROCC	1	2.09291715494e+226
GLYCTK	306	1.58535418224e+223
LIPC	1	2.09291715494e+226
MPHOSPH10	4	4.45149841547e+224
UTP14A	4	4.45149841547e+224
TCEA2	1	2.09291715494e+226
GMPPA	1	2.09291715494e+226
SURF6	4	4.45149841547e+224
PYCRL	1	2.09291715494e+226
TAF1B	418	0.0
NAPB	418	0.0
NDUFB11	1	2.09291715494e+226
BET1L	1	2.09291715494e+226
NOVA1	1	2.09291715494e+226
FNDC4	1	2.09291715494e+226
ST3GAL1	1	2.09291715494e+226
PPP1R21	36	4.82447465211e+223
PPP1R3G	1	2.09291715494e+226
PTPRK	1	2.09291715494e+226
PTPN23	36	4.82447465211e+223
ZFYVE1	67	4.75964459128e+223
ABR	31	1.27169939413e+224
CDH16	242	2.73215135468e+223
TMX1	1	2.09291715494e+226
DNPH1	417	0.0
UHRF1BP1L	10	4.13544723756e+224
SPC24	1	2.09291715494e+226
CC2D1A	1	2.09291715494e+226
SPPL2A	1	2.09291715494e+226
ELF5	169	2.39275386488e+223
OAS1	1	2.09291715494e+226
TMEM63B	1	2.09291715494e+226
TMBIM6	119	7.45264719312e+223
FARP2	115	3.20065464543e+223
UGT2B7	1	2.09291715494e+226
SGPL1	120	9.5013789597e+223
WIF1	1	2.09291715494e+226
DUSP5	1	2.09291715494e+226
MID1IP1	6	5.24795631237e+224
ARL14	115	3.20065464543e+223
NDUFA12	1	2.09291715494e+226
SPATS1	168	6.59817983313e+223
UQCRC2	9	4.44662165937e+224
WDR83OS	1	2.09291715494e+226
RAB7B	1	2.09291715494e+226
S1PR1	310	1.58356315995e+223
DSCR3	2	9.07260189771e+224
TCTEX1D4	1	2.09291715494e+226
GAP43	416	3.1671263199e+223
PLCD1	416	3.1671263199e+223
AQP11	1	2.09291715494e+226
STEAP3	1	2.09291715494e+226
SLC19A2	119	7.45264719312e+223
MDFIC	1	2.09291715494e+226
DLX4	1	2.09291715494e+226
RAI2	10	4.13544723756e+224
PPM1K	1	2.09291715494e+226
CYGB	1	2.09291715494e+226
GTPBP3	1	2.09291715494e+226
ZBED2	96	1.58356315995e+223
TINAG	309	2.37534473993e+223
AMPD1	415	3.95890789988e+223
ULK4	1	2.09291715494e+226
COMMD4	141	4.75068947985e+223
TMEM268	47	1.35642316821e+224
METTL17	2	9.07260189771e+224
C6orf136	1	2.09291715494e+226
PKP4	76	1.59918126262e+223
METTL2A	2	9.07260189771e+224
ZSCAN26	1	2.09291715494e+226
SRRM4	9	4.44662165937e+224
AGXT	414	7.01076187621e+223
ACAT1	414	7.01076187621e+223
NINJ1	167	2.41195401212e+223
TSC22D3	240	2.37534473993e+223
SELL	66	1.25844523619e+224
BTN3A1	1	2.09291715494e+226
ATP6V1G1	1	2.09291715494e+226
P2RX7	1	2.09291715494e+226
DDO	28	7.17810492601e+223
POFUT1	1	2.09291715494e+226
PARP4	1	2.09291715494e+226
LSS	1	2.09291715494e+226
CDK20	77	3.95890789988e+223
CDH13	2	9.07260189771e+224
NVL	76	1.59918126262e+223
RSRC1	57	6.33962570666e+223
CERS1	2	9.07260189771e+224
ZNF784	1	2.09291715494e+226
TRAFD1	1	2.09291715494e+226
POGK	1	2.09291715494e+226
ACSL1	1	2.09291715494e+226
IGSF21	6	5.24795631237e+224
INPP1	1	2.09291715494e+226
TFF2	1	2.09291715494e+226
KIF21B	16	4.07520357399e+224
ZMIZ2	1	2.09291715494e+226
SOST	1	2.09291715494e+226
GPR20	145	3.18453544485e+223
RIMS3	1	2.09291715494e+226
GPI	413	3.69498070655e+223
PARP14	413	3.69498070655e+223
ZNF302	1	2.09291715494e+226
GCFC2	144	3.96428096674e+223
ILVBL	10	4.13544723756e+224
ACSL4	412	2.42025135701e+223
LACTB2	1	2.09291715494e+226
SLC44A1	1	2.09291715494e+226
FAM120B	1	2.09291715494e+226
SCAND1	1	2.09291715494e+226
BAALC	10	4.13544723756e+224
BRSK1	1	2.09291715494e+226
DUSP21	46	6.35345278704e+223
HPX	118	8.8096812584e+223
SLC25A33	1	2.09291715494e+226
CHCHD4	1	2.09291715494e+226
ASB13	1	2.09291715494e+226
ANKRD12	1	2.09291715494e+226
OAZ3	1	2.09291715494e+226
PPM1F	1	2.09291715494e+226
ST7	1	2.09291715494e+226
PCCA	411	1.58356315995e+223
PCCB	411	1.58356315995e+223
CYP4F11	96	1.58356315995e+223
NEUROD2	16	4.07520357399e+224
DLX2	1	2.09291715494e+226
RSF1	4	4.45149841547e+224
PLIN4	1	2.09291715494e+226
C12orf65	1	2.09291715494e+226
IDH2	241	6.3342526398e+223
B4GALT2	1	2.09291715494e+226
DGCR2	1	2.09291715494e+226
MRPS31	1	2.09291715494e+226
ENOPH1	117	6.33604366209e+223
STARD3NL	1	2.09291715494e+226
SLC10A1	1	2.09291715494e+226
KAT7	45	7.95621609423e+223
RNF213	308	1.6158015611e+223
C11orf68	1	2.09291715494e+226
ST6GALNAC4	1	2.09291715494e+226
RAPH1	116	5.28212591107e+223
AKT1S1	1	2.09291715494e+226
C22orf39	1	2.09291715494e+226
ZC3H8	4	4.45149841547e+224
C2orf27A	10	4.13544723756e+224
AIG1	35	6.33604366209e+223
IRF9	1	2.09291715494e+226
MYO1F	1	2.09291715494e+226
TRMT10B	1	2.09291715494e+226
DEFA5	1	2.09291715494e+226
B3GAT3	410	1.58356315995e+223
SEC22B	410	1.58356315995e+223
GOT1	6	5.24795631237e+224
B3GNT5	1	2.09291715494e+226
ARSA	407	2.38250882907e+223
BMP10	166	2.37534473993e+223
PYROXD2	409	1.58893622681e+223
MYL4	409	1.58893622681e+223
FAM110C	45	7.95621609423e+223
C1orf122	1	2.09291715494e+226
SLC7A9	1	2.09291715494e+226
NAP1L2	1	2.09291715494e+226
GFER	1	2.09291715494e+226
MAL2	1	2.09291715494e+226
SPATS2L	4	4.45149841547e+224
DCLK2	240	2.37534473993e+223
RPUSD1	143	2.37713576221e+223
PIGM	1	2.09291715494e+226
CDH18	40	9.55718837913e+223
DALRD3	16	4.07520357399e+224
FBXL8	1	2.09291715494e+226
WDR74	1	2.09291715494e+226
LAMP3	1	2.09291715494e+226
CYP4V2	1	2.09291715494e+226
ESRP2	1	2.09291715494e+226
BCL2L12	1	2.09291715494e+226
NUDCD2	1	2.09291715494e+226
FGL1	1	2.09291715494e+226
DUSP22	1	2.09291715494e+226
TYMS	36	4.82447465211e+223
HGF	44	1.27001199053e+224
PHRF1	205	5.38893831095e+223
FKBP11	25	2.91983828903e+224
ZFAT	1	2.09291715494e+226
BAHCC1	1	2.09291715494e+226
GNMT	95	1.11638781602e+224
CPOX	115	3.20065464543e+223
TSPAN14	1	2.09291715494e+226
HYAL1	94	1.35601485397e+224
PAX9	93	8.18174299308e+223
RBM26	10	4.13544723756e+224
PEG10	1	2.09291715494e+226
FCHO2	1	2.09291715494e+226
SLC10A3	1	2.09291715494e+226
STOX1	307	6.38525562025e+223
TTLL3	1	2.09291715494e+226
ELMOD2	1	2.09291715494e+226
ARF4	35	6.33604366209e+223
CD27	1	2.09291715494e+226
GMEB2	34	4.90299190415e+223
BMS1	4	4.45149841547e+224
STK33	306	1.58535418224e+223
ACKR3	1	2.09291715494e+226
FNDC5	204	4.48855330881e+223
PRDM4	1	2.09291715494e+226
IP6K1	9	4.44662165937e+224
FOXK2	1	2.09291715494e+226
CCDC8	1	2.09291715494e+226
ZBTB5	1	2.09291715494e+226
GLRX5	1	2.09291715494e+226
EGFL7	1	2.09291715494e+226
PRR7	408	0.0
ZNF785	408	0.0
CDK10	22	2.88729287814e+224
SOBP	114	6.33604366209e+223
MYOZ3	2	9.07260189771e+224
PDLIM7	305	3.76489610568e+223
HYPM	10	4.13544723756e+224
RSPO1	1	2.09291715494e+226
OVGP1	65	1.48193253165e+224
ANXA8L1	203	7.91781579975e+222
ANXA8	203	7.91781579975e+222
SLC1A7	1	2.09291715494e+226
PPIC	407	2.38250882907e+223
MEGF8	9	4.44662165937e+224
