"SUID","__mclCluster","name","PRWP","PRWP_single","score","selected","shared name"
"3960","34","MYO5A","0.45434379275310804","0.07820009168078522",,"false","MYO5A"
"2560","3","ATIC","0.36912953124556575","0.07644467708419977",,"false","ATIC"
"2007","1","PIK3CA","0.4292710741963075","0.21410999310396417","0.121900093105","false","PIK3CA"
"609","25","MAX","0.04766813357020054","0.0381627837886512",,"false","MAX"
"179","25","HNRNPA2B1","0.04766813357020054","0.006678462089490314",,"false","HNRNPA2B1"
"4065","39","HEY1","0.5440336637057235","0.21229375156003963","0.272714418721","false","HEY1"
"623","39","GATA1","0.5440336637057235","0.24992817914816348",,"false","GATA1"
"2707","52","SMARCD1","0.15638081767973974","0.08548917641854041",,"false","SMARCD1"
"3479","39","ZNF521","0.5440336637057235","0.03593734215041666",,"false","ZNF521"
"4172","38","XPC","0.09783054500413295","0.01195897022558572",,"false","XPC"
"224","21","AFF1","0.05596774156985171","0.03791036883333052",,"false","AFF1"
"4191","21","AFF4","0.05596774156985171","0.010692276506698007",,"false","AFF4"
"2081","10","KIF5B","0.31728509143607725","0.07065788351254074",,"false","KIF5B"
"4041","9","DNM2","0.23107172004313384","0.009843733384903745",,"false","DNM2"
"527","9","ABL1","0.23107172004313384","0.12656231445561034",,"false","ABL1"
"2964","37","FLT3","0.44811344541334247","0.05246193466997496",,"false","FLT3"
"434","37","PTPN11","0.44811344541334247","0.01836168044515771",,"false","PTPN11"
"1166","16","BCL10","0.7937634078577408","0.053211431438945696",,"false","BCL10"
"407","16","BIRC3","0.7937634078577408","0.6081306381804396","0.272714418721","false","BIRC3"
"2341","36","EPS15","0.3629568942281653","0.06687256579835145",,"false","EPS15"
"2282","58","CHD4","0.29521387349034794","0.1684240755528421",,"false","CHD4"
"925","7","ATM","0.5544596969128602","0.40770219938119906","0.128087174336","false","ATM"
"3278","6","GNA11","0.34910623572577093","0.04437465907646317",,"false","GNA11"
"4751","4","RECQL4","0.41001010026011536","0.021835442584231143",,"false","RECQL4"
"124","8","FNBP1","0.543645578845902","0.01579077733777373",,"false","FNBP1"
"458","61","NONO","0.32616495555943625","0.03766906113437647",,"false","NONO"
"2405","25","FUS","0.04766813357020054","0.006678462089490314",,"false","FUS"
"575","13","DDX5","0.18119246503401257","0.06572031152069553",,"false","DDX5"
"4768","60","GAS7","0.06376024046145357","0.010091032087478078",,"false","GAS7"
"1204","60","CBFB","0.06376024046145357","0.028831504199724228",,"false","CBFB"
"2057","24","NOTCH1","0.753976953355582","0.3585770537392408","0.272714418721","false","NOTCH1"
"1027","9","NKX2-1","0.23107172004313384","0.024574370829815357",,"false","NKX2-1"
"2002","24","WWTR1","0.753976953355582","0.06313130879229285",,"false","WWTR1"
"1143","7","WRN","0.5544596969128602","0.02887493987194347",,"false","WRN"
"4901","33","MALT1","0.24571168126350043","0.067198269259943",,"false","MALT1"
"1738","35","MLLT3","0.08287522455390797","0.02391619446971281",,"false","MLLT3"
"5071","25","SEPT5","0.04766813357020054","0.006678462089490314",,"false","SEPT5"
"685","20","SND1","0.026835466809018188","0.008151366971610313",,"false","SND1"
"4055","1","ERBB3","0.4292710741963075","0.0541133330612934",,"false","ERBB3"
"5228","9","BRCA2","0.23107172004313384","0.009843733384903745",,"false","BRCA2"
"1185","28","SFPQ","0.11372366840526021","0.08862483252816465",,"false","SFPQ"
"520","28","TSC1","0.11372366840526021","0.007754674192863623",,"false","TSC1"
"2966","10","ATP1A1","0.31728509143607725","0.014285891526051656",,"false","ATP1A1"
"3292","11","HOXA9","0.3439353168016786","0.034323101941494294",,"false","HOXA9"
